RGINT,Ano,Categoria,Area_ha,Fonte
Sinop,2008,Outras,1907072.1266070693,MapBiomas
Sinop,2008,Outras_Temporarias,795076.1202761808,MapBiomas
Sinop,2008,Pastagem,6795477.671582156,MapBiomas
Sinop,2008,Silvicultura,1956.2918246276886,MapBiomas
Sinop,2008,Soja,2351218.0163060767,MapBiomas
Sinop,2008,Veg_Nativa_Campestre,141626.77190779458,MapBiomas
Sinop,2008,Veg_Nativa_Florestal,21584745.52238274,MapBiomas
Sinop,2008,Veg_Nativa_Savanica,479187.1847767234,MapBiomas
Sinop,2008,Veg_Nativa_Umida,81630.68840962436,MapBiomas
Sinop,2009,Algodão,6982.69724912117,MapBiomas
Sinop,2009,Cana,0.8677808471679689,MapBiomas
Sinop,2009,Mosaico_Usos,34905.27185073854,MapBiomas
Sinop,2009,Outras,1905039.9030178296,MapBiomas
Sinop,2009,Outras_Temporarias,772690.0814311714,MapBiomas
Sinop,2009,Pastagem,6819892.3164160475,MapBiomas
Sinop,2009,Silvicultura,2160.003348010257,MapBiomas
Sinop,2009,Soja,2405094.3471445567,MapBiomas
Sinop,2009,Veg_Nativa_Campestre,140541.92203350263,MapBiomas
Sinop,2009,Veg_Nativa_Florestal,21534935.35660045,MapBiomas
Sinop,2009,Veg_Nativa_Savanica,472724.68710204255,MapBiomas
Sinop,2009,Veg_Nativa_Umida,81397.5030239676,MapBiomas
Sinop,2010,Algodão,7070.2275584717245,MapBiomas
Sinop,2010,Cana,0.1735561706542969,MapBiomas
Sinop,2010,Mosaico_Usos,34750.09591533809,MapBiomas
Sinop,2010,Outras,1903668.1778447349,MapBiomas
Sinop,2010,Outras_Temporarias,696211.6911298336,MapBiomas
Sinop,2010,Pastagem,6806168.3882802995,MapBiomas
Sinop,2010,Silvicultura,3072.3766184570345,MapBiomas
Sinop,2010,Soja,2532434.47067439,MapBiomas
Sinop,2010,Veg_Nativa_Campestre,140207.3694497502,MapBiomas
Sinop,2010,Veg_Nativa_Florestal,21503415.71683143,MapBiomas
Sinop,2010,Veg_Nativa_Savanica,467395.20919032284,MapBiomas
Sinop,2010,Veg_Nativa_Umida,81971.05995054841,MapBiomas
Sinop,2011,Algodão,2379.2399912170554,MapBiomas
Sinop,2011,Cana,0.0867780334472656,MapBiomas
Sinop,2011,Mosaico_Usos,37580.861893475165,MapBiomas
Sinop,2011,Outras,1902461.222005952,MapBiomas
Sinop,2011,Outras_Temporarias,662859.2871968439,MapBiomas
Sinop,2011,Pastagem,6865828.723614165,MapBiomas
Sinop,2011,Silvicultura,5062.255084344462,MapBiomas
Sinop,2011,Soja,2597080.792462155,MapBiomas
Sinop,2011,Veg_Nativa_Campestre,139944.8084600775,MapBiomas
Sinop,2011,Veg_Nativa_Florestal,21415300.331686765,MapBiomas
Sinop,2011,Veg_Nativa_Savanica,465657.21850786253,MapBiomas
Sinop,2011,Veg_Nativa_Umida,82210.12931815705,MapBiomas
Sinop,2012,Algodão,1241.0220565612792,MapBiomas
Sinop,2012,Cana,0.0,MapBiomas
Sinop,2012,Mosaico_Usos,34850.8569555175,MapBiomas
Sinop,2012,Outras,1905591.5665649183,MapBiomas
Sinop,2012,Outras_Temporarias,696915.1473216203,MapBiomas
Sinop,2012,Pastagem,6821495.035395997,MapBiomas
Sinop,2012,Silvicultura,8097.535158904996,MapBiomas
Sinop,2012,Soja,2665753.0736294,MapBiomas
Sinop,2012,Veg_Nativa_Campestre,139372.94614829164,MapBiomas
Sinop,2012,Veg_Nativa_Florestal,21358161.735623803,MapBiomas
Sinop,2012,Veg_Nativa_Savanica,462179.3943788036,MapBiomas
Sinop,2012,Veg_Nativa_Umida,82706.64376438512,MapBiomas
Sinop,2013,Algodão,4294.595196783429,MapBiomas
Sinop,2013,Cana,5.384253051757813,MapBiomas
Sinop,2013,Mosaico_Usos,31453.415627129958,MapBiomas
Sinop,2013,Outras,1901729.5155321492,MapBiomas
Sinop,2013,Outras_Temporarias,751225.9980596948,MapBiomas
Sinop,2013,Pastagem,6699134.043004798,MapBiomas
Sinop,2013,Silvicultura,13938.867729803404,MapBiomas
Sinop,2013,Soja,2840966.28399828,MapBiomas
Sinop,2013,Veg_Nativa_Campestre,137496.13251793876,MapBiomas
Sinop,2013,Veg_Nativa_Florestal,21258555.314998552,MapBiomas
Sinop,2013,Veg_Nativa_Savanica,453621.2079296931,MapBiomas
Sinop,2013,Veg_Nativa_Umida,83944.19815019454,MapBiomas
Sinop,2014,Algodão,6064.422949432376,MapBiomas
Sinop,2014,Cana,34.272711834716816,MapBiomas
Sinop,2014,Mosaico_Usos,33139.25392587266,MapBiomas
Sinop,2014,Outras,1900428.3311500505,MapBiomas
Sinop,2014,Outras_Temporarias,845391.9036142506,MapBiomas
Sinop,2014,Pastagem,6568065.704607975,MapBiomas
Sinop,2014,Silvicultura,15004.58795629862,MapBiomas
Sinop,2014,Soja,2974907.594352748,MapBiomas
Sinop,2014,Veg_Nativa_Campestre,136572.49729676565,MapBiomas
Sinop,2014,Veg_Nativa_Florestal,21162495.007383917,MapBiomas
Sinop,2014,Veg_Nativa_Savanica,449818.71164225176,MapBiomas
Sinop,2014,Veg_Nativa_Umida,84442.66940665209,MapBiomas
Sinop,2015,Algodão,8958.879751330545,MapBiomas
Sinop,2015,Cana,4.693922644042968,MapBiomas
Sinop,2015,Mosaico_Usos,26392.21118677364,MapBiomas
Sinop,2015,Outras,1899213.2901810142,MapBiomas
Sinop,2015,Outras_Temporarias,797866.4330693602,MapBiomas
Sinop,2015,Pastagem,6478565.748310741,MapBiomas
Sinop,2015,Silvicultura,16809.376572576664,MapBiomas
Sinop,2015,Soja,3226014.4478247245,MapBiomas
Sinop,2015,Veg_Nativa_Campestre,135578.68087039245,MapBiomas
Sinop,2015,Veg_Nativa_Florestal,21058821.591338437,MapBiomas
Sinop,2015,Veg_Nativa_Savanica,444358.31159014074,MapBiomas
Sinop,2015,Veg_Nativa_Umida,83781.29238005893,MapBiomas
Sinop,2016,Algodão,12616.822430352777,MapBiomas
Sinop,2016,Cana,5.672047674560549,MapBiomas
Sinop,2016,Mosaico_Usos,24766.96049374991,MapBiomas
Sinop,2016,Outras,1900513.3192348664,MapBiomas
Sinop,2016,Outras_Temporarias,806849.4125765584,MapBiomas
Sinop,2016,Pastagem,6413470.504748343,MapBiomas
Sinop,2016,Silvicultura,16542.424624352814,MapBiomas
Sinop,2016,Soja,3351606.8039206653,MapBiomas
Sinop,2016,Veg_Nativa_Campestre,135110.46858250158,MapBiomas
Sinop,2016,Veg_Nativa_Florestal,20990094.370575923,MapBiomas
Sinop,2016,Veg_Nativa_Savanica,440348.1420442631,MapBiomas
Sinop,2016,Veg_Nativa_Umida,84440.05571898718,MapBiomas
Sinop,2017,Algodão,2578.4255156005884,MapBiomas
Sinop,2017,Cana,1.4776262939453126,MapBiomas
Sinop,2017,Mosaico_Usos,23759.83161793811,MapBiomas
Sinop,2017,Outras,1906579.441896529,MapBiomas
Sinop,2017,Outras_Temporarias,800921.0184220583,MapBiomas
Sinop,2017,Pastagem,6359249.072986243,MapBiomas
Sinop,2017,Silvicultura,16872.744521380508,MapBiomas
Sinop,2017,Soja,3503145.338005018,MapBiomas
Sinop,2017,Veg_Nativa_Campestre,134528.25499302393,MapBiomas
Sinop,2017,Veg_Nativa_Florestal,20908989.80405322,MapBiomas
Sinop,2017,Veg_Nativa_Savanica,435634.71178581344,MapBiomas
Sinop,2017,Veg_Nativa_Umida,84104.83557506636,MapBiomas
Sinop,2018,Algodão,3320.7837052612294,MapBiomas
Sinop,2018,Cana,13.98289721069335,MapBiomas
Sinop,2018,Mosaico_Usos,25305.542239391933,MapBiomas
Sinop,2018,Outras,1914124.9294976396,MapBiomas
Sinop,2018,Outras_Temporarias,766000.951851088,MapBiomas
Sinop,2018,Pastagem,6432276.312544006,MapBiomas
Sinop,2018,Silvicultura,15876.844744531129,MapBiomas
Sinop,2018,Soja,3558566.120134723,MapBiomas
Sinop,2018,Veg_Nativa_Campestre,134600.16857060572,MapBiomas
Sinop,2018,Veg_Nativa_Florestal,20810330.8712671,MapBiomas
Sinop,2018,Veg_Nativa_Savanica,433540.3440733351,MapBiomas
Sinop,2018,Veg_Nativa_Umida,82408.10547342453,MapBiomas
Sinop,2019,Algodão,1026.764881439212,MapBiomas
Sinop,2019,Cana,59.49189420776358,MapBiomas
Sinop,2019,Mosaico_Usos,31616.589521801645,MapBiomas
Sinop,2019,Outras,1912611.534316,MapBiomas
Sinop,2019,Outras_Temporarias,768351.013546963,MapBiomas
Sinop,2019,Pastagem,6508696.227925784,MapBiomas
Sinop,2019,Silvicultura,15917.246423766981,MapBiomas
Sinop,2019,Soja,3663549.5471409503,MapBiomas
Sinop,2019,Veg_Nativa_Campestre,134362.65561512462,MapBiomas
Sinop,2019,Veg_Nativa_Florestal,20625011.353541445,MapBiomas
Sinop,2019,Veg_Nativa_Savanica,430025.9916508147,MapBiomas
Sinop,2019,Veg_Nativa_Umida,85136.5405398919,MapBiomas
Sinop,2020,Algodão,157.25166981201147,MapBiomas
Sinop,2020,Cana,54.96916185302729,MapBiomas
Sinop,2020,Mosaico_Usos,41715.57542158173,MapBiomas
Sinop,2020,Outras,1919517.44361409,MapBiomas
Sinop,2020,Outras_Temporarias,785306.3930708382,MapBiomas
Sinop,2020,Pastagem,6576874.443329794,MapBiomas
Sinop,2020,Silvicultura,15976.601109191803,MapBiomas
Sinop,2020,Soja,3724474.162647394,MapBiomas
Sinop,2020,Veg_Nativa_Campestre,134670.04910080577,MapBiomas
Sinop,2020,Veg_Nativa_Florestal,20463960.32254276,MapBiomas
Sinop,2020,Veg_Nativa_Savanica,427682.63096130354,MapBiomas
Sinop,2020,Veg_Nativa_Umida,85975.11436967719,MapBiomas
Sinop,2021,Algodão,1.3941490539550778,MapBiomas
Sinop,2021,Cana,13.720257684326171,MapBiomas
Sinop,2021,Mosaico_Usos,52075.456236205784,MapBiomas
Sinop,2021,Outras,1925002.6682658787,MapBiomas
Sinop,2021,Outras_Temporarias,757552.0309618887,MapBiomas
Sinop,2021,Pastagem,6682641.569405607,MapBiomas
Sinop,2021,Silvicultura,16418.893533306775,MapBiomas
Sinop,2021,Soja,3802473.299901171,MapBiomas
Sinop,2021,Veg_Nativa_Campestre,134640.50402987076,MapBiomas
Sinop,2021,Veg_Nativa_Florestal,20290941.988622405,MapBiomas
Sinop,2021,Veg_Nativa_Savanica,427023.0272482123,MapBiomas
Sinop,2021,Veg_Nativa_Umida,87580.40438704166,MapBiomas
Sinop,2022,Algodão,0.0,MapBiomas
Sinop,2022,Cana,1.216172735595703,MapBiomas
Sinop,2022,Mosaico_Usos,58460.58510779374,MapBiomas
Sinop,2022,Outras,1935223.5939179359,MapBiomas
Sinop,2022,Outras_Temporarias,688182.7889625559,MapBiomas
Sinop,2022,Pastagem,6832354.691152678,MapBiomas
Sinop,2022,Silvicultura,16316.91537908925,MapBiomas
Sinop,2022,Soja,3933415.236028908,MapBiomas
Sinop,2022,Veg_Nativa_Campestre,132595.30482494552,MapBiomas
Sinop,2022,Veg_Nativa_Florestal,20086708.72553354,MapBiomas
Sinop,2022,Veg_Nativa_Savanica,422746.8863229221,MapBiomas
Sinop,2022,Veg_Nativa_Umida,70359.013595019,MapBiomas
Sinop,2023,Algodão,0.0,MapBiomas
Sinop,2023,Cana,0.0,MapBiomas
Sinop,2023,Mosaico_Usos,65011.625392986585,MapBiomas
Sinop,2023,Outras,1936527.5723761206,MapBiomas
Sinop,2023,Outras_Temporarias,715346.5247967567,MapBiomas
Sinop,2023,Pastagem,6963291.834666548,MapBiomas
Sinop,2023,Silvicultura,16286.885330139057,MapBiomas
Sinop,2023,Soja,3976720.4282817887,MapBiomas
Sinop,2023,Veg_Nativa_Campestre,118500.40014675316,MapBiomas
Sinop,2023,Veg_Nativa_Florestal,19904238.324951183,MapBiomas
Sinop,2023,Veg_Nativa_Savanica,420474.34322271193,MapBiomas
Sinop,2023,Veg_Nativa_Umida,59967.01783317221,MapBiomas
Sinop,2024,Algodão,12522.421424145541,MapBiomas
Sinop,2024,Cana,0.0,MapBiomas
Sinop,2024,Mosaico_Usos,68992.08502542082,MapBiomas
Sinop,2024,Outras,1935925.4692308211,MapBiomas
Sinop,2024,Outras_Temporarias,691155.8531021575,MapBiomas
Sinop,2024,Pastagem,7044111.869799959,MapBiomas
Sinop,2024,Silvicultura,16143.478353478895,MapBiomas
Sinop,2024,Soja,4007973.4217029135,MapBiomas
Sinop,2024,Veg_Nativa_Campestre,113981.51278579122,MapBiomas
Sinop,2024,Veg_Nativa_Florestal,19802749.63773356,MapBiomas
Sinop,2024,Veg_Nativa_Savanica,421817.1945092916,MapBiomas
Sinop,2024,Veg_Nativa_Umida,60992.013330651454,MapBiomas
Santarém,2008,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2008,Algodão,0.0,PAM/IBGE
Santarém,2008,Cana,513.0,PAM/IBGE
Santarém,2008,Milho,74029.0,PAM/IBGE
Santarém,2008,Soja,33480.0,PAM/IBGE
Santarém,2009,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2009,Algodão,0.0,PAM/IBGE
Santarém,2009,Cana,498.0,PAM/IBGE
Santarém,2009,Milho,76962.0,PAM/IBGE
Santarém,2009,Soja,29300.0,PAM/IBGE
Santarém,2010,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2010,Algodão,0.0,PAM/IBGE
Santarém,2010,Cana,347.0,PAM/IBGE
Santarém,2010,Milho,48695.0,PAM/IBGE
Santarém,2010,Soja,28650.0,PAM/IBGE
Santarém,2011,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2011,Algodão,0.0,PAM/IBGE
Santarém,2011,Cana,317.0,PAM/IBGE
Santarém,2011,Milho,49072.0,PAM/IBGE
Santarém,2011,Soja,30000.0,PAM/IBGE
Santarém,2012,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2012,Algodão,0.0,PAM/IBGE
Santarém,2012,Cana,356.0,PAM/IBGE
Santarém,2012,Milho,46175.0,PAM/IBGE
Santarém,2012,Soja,31000.0,PAM/IBGE
Santarém,2013,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2013,Algodão,0.0,PAM/IBGE
Santarém,2013,Cana,328.0,PAM/IBGE
Santarém,2013,Milho,59097.0,PAM/IBGE
Santarém,2013,Soja,32081.0,PAM/IBGE
Santarém,2014,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2014,Algodão,0.0,PAM/IBGE
Santarém,2014,Cana,302.0,PAM/IBGE
Santarém,2014,Milho,58468.0,PAM/IBGE
Santarém,2014,Soja,42282.0,PAM/IBGE
Santarém,2015,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2015,Algodão,0.0,PAM/IBGE
Santarém,2015,Cana,255.0,PAM/IBGE
Santarém,2015,Milho,54977.0,PAM/IBGE
Santarém,2015,Soja,43912.0,PAM/IBGE
Santarém,2016,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2016,Algodão,0.0,PAM/IBGE
Santarém,2016,Cana,220.0,PAM/IBGE
Santarém,2016,Milho,54410.0,PAM/IBGE
Santarém,2016,Soja,59302.0,PAM/IBGE
Santarém,2017,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2017,Algodão,0.0,PAM/IBGE
Santarém,2017,Cana,215.0,PAM/IBGE
Santarém,2017,Milho,68656.0,PAM/IBGE
Santarém,2017,Soja,73197.0,PAM/IBGE
Santarém,2018,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2018,Algodão,0.0,PAM/IBGE
Santarém,2018,Cana,199.0,PAM/IBGE
Santarém,2018,Milho,46663.0,PAM/IBGE
Santarém,2018,Soja,62527.0,PAM/IBGE
Santarém,2019,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2019,Algodão,0.0,PAM/IBGE
Santarém,2019,Cana,194.0,PAM/IBGE
Santarém,2019,Milho,53845.0,PAM/IBGE
Santarém,2019,Soja,65561.0,PAM/IBGE
Santarém,2020,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2020,Algodão,0.0,PAM/IBGE
Santarém,2020,Cana,181.0,PAM/IBGE
Santarém,2020,Milho,52549.0,PAM/IBGE
Santarém,2020,Soja,91080.0,PAM/IBGE
Santarém,2021,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2021,Algodão,0.0,PAM/IBGE
Santarém,2021,Cana,171.0,PAM/IBGE
Santarém,2021,Milho,110422.0,PAM/IBGE
Santarém,2021,Soja,122580.0,PAM/IBGE
Santarém,2022,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2022,Algodão,0.0,PAM/IBGE
Santarém,2022,Cana,154.0,PAM/IBGE
Santarém,2022,Milho,122702.0,PAM/IBGE
Santarém,2022,Soja,133820.0,PAM/IBGE
Santarém,2023,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2023,Algodão,0.0,PAM/IBGE
Santarém,2023,Cana,154.0,PAM/IBGE
Santarém,2023,Milho,124449.0,PAM/IBGE
Santarém,2023,Soja,142652.0,PAM/IBGE
Santarém,2024,Algodão_Arboreo,0.0,PAM/IBGE
Santarém,2024,Algodão,0.0,PAM/IBGE
Santarém,2024,Cana,168.0,PAM/IBGE
Santarém,2024,Milho,81103.0,PAM/IBGE
Santarém,2024,Soja,154692.0,PAM/IBGE
Barreiras,2008,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2008,Algodão,292562.0,PAM/IBGE
Barreiras,2008,Cana,12910.0,PAM/IBGE
Barreiras,2008,Milho,226905.0,PAM/IBGE
Barreiras,2008,Soja,903400.0,PAM/IBGE
Barreiras,2009,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2009,Algodão,262165.0,PAM/IBGE
Barreiras,2009,Cana,8540.0,PAM/IBGE
Barreiras,2009,Milho,239470.0,PAM/IBGE
Barreiras,2009,Soja,948499.0,PAM/IBGE
Barreiras,2010,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2010,Algodão,245561.0,PAM/IBGE
Barreiras,2010,Cana,8730.0,PAM/IBGE
Barreiras,2010,Milho,222110.0,PAM/IBGE
Barreiras,2010,Soja,1014950.0,PAM/IBGE
Barreiras,2011,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2011,Algodão,369745.0,PAM/IBGE
Barreiras,2011,Cana,8018.0,PAM/IBGE
Barreiras,2011,Milho,206376.0,PAM/IBGE
Barreiras,2011,Soja,1043200.0,PAM/IBGE
Barreiras,2012,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2012,Algodão,382926.0,PAM/IBGE
Barreiras,2012,Cana,10517.0,PAM/IBGE
Barreiras,2012,Milho,255367.0,PAM/IBGE
Barreiras,2012,Soja,1110157.0,PAM/IBGE
Barreiras,2013,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2013,Algodão,252908.0,PAM/IBGE
Barreiras,2013,Cana,15735.0,PAM/IBGE
Barreiras,2013,Milho,241110.0,PAM/IBGE
Barreiras,2013,Soja,1209267.0,PAM/IBGE
Barreiras,2014,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2014,Algodão,323194.0,PAM/IBGE
Barreiras,2014,Cana,14290.0,PAM/IBGE
Barreiras,2014,Milho,332158.0,PAM/IBGE
Barreiras,2014,Soja,1274369.0,PAM/IBGE
Barreiras,2015,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2015,Algodão,318061.0,PAM/IBGE
Barreiras,2015,Cana,12655.0,PAM/IBGE
Barreiras,2015,Milho,273891.0,PAM/IBGE
Barreiras,2015,Soja,1437663.0,PAM/IBGE
Barreiras,2016,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2016,Algodão,270384.0,PAM/IBGE
Barreiras,2016,Cana,13774.0,PAM/IBGE
Barreiras,2016,Milho,195287.0,PAM/IBGE
Barreiras,2016,Soja,1534228.0,PAM/IBGE
Barreiras,2017,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2017,Algodão,190180.0,PAM/IBGE
Barreiras,2017,Cana,4009.0,PAM/IBGE
Barreiras,2017,Milho,259664.0,PAM/IBGE
Barreiras,2017,Soja,1581856.0,PAM/IBGE
Barreiras,2018,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2018,Algodão,259497.0,PAM/IBGE
Barreiras,2018,Cana,3070.0,PAM/IBGE
Barreiras,2018,Milho,260049.0,PAM/IBGE
Barreiras,2018,Soja,1601358.0,PAM/IBGE
Barreiras,2019,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2019,Algodão,318978.0,PAM/IBGE
Barreiras,2019,Cana,2985.0,PAM/IBGE
Barreiras,2019,Milho,249419.0,PAM/IBGE
Barreiras,2019,Soja,1580102.0,PAM/IBGE
Barreiras,2020,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2020,Algodão,303537.0,PAM/IBGE
Barreiras,2020,Cana,2824.0,PAM/IBGE
Barreiras,2020,Milho,204948.0,PAM/IBGE
Barreiras,2020,Soja,1617150.0,PAM/IBGE
Barreiras,2021,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2021,Algodão,266025.0,PAM/IBGE
Barreiras,2021,Cana,2855.0,PAM/IBGE
Barreiras,2021,Milho,211732.0,PAM/IBGE
Barreiras,2021,Soja,1693885.0,PAM/IBGE
Barreiras,2022,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2022,Algodão,293915.0,PAM/IBGE
Barreiras,2022,Cana,2959.0,PAM/IBGE
Barreiras,2022,Milho,221810.0,PAM/IBGE
Barreiras,2022,Soja,1768221.0,PAM/IBGE
Barreiras,2023,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2023,Algodão,302339.0,PAM/IBGE
Barreiras,2023,Cana,3040.0,PAM/IBGE
Barreiras,2023,Milho,215753.0,PAM/IBGE
Barreiras,2023,Soja,1916042.0,PAM/IBGE
Barreiras,2024,Algodão_Arboreo,0.0,PAM/IBGE
Barreiras,2024,Algodão,327915.0,PAM/IBGE
Barreiras,2024,Cana,2844.0,PAM/IBGE
Barreiras,2024,Milho,177300.0,PAM/IBGE
Barreiras,2024,Soja,1960883.0,PAM/IBGE
Sinop,2008,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2008,Algodão,109061.0,PAM/IBGE
Sinop,2008,Cana,816.0,PAM/IBGE
Sinop,2008,Milho,898740.0,PAM/IBGE
Sinop,2008,Soja,2286396.0,PAM/IBGE
Sinop,2009,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2009,Algodão,55952.0,PAM/IBGE
Sinop,2009,Cana,1180.0,PAM/IBGE
Sinop,2009,Milho,757180.0,PAM/IBGE
Sinop,2009,Soja,2308364.0,PAM/IBGE
Sinop,2010,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2010,Algodão,77177.0,PAM/IBGE
Sinop,2010,Cana,808.0,PAM/IBGE
Sinop,2010,Milho,955283.0,PAM/IBGE
Sinop,2010,Soja,2417781.0,PAM/IBGE
Sinop,2011,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2011,Algodão,126260.0,PAM/IBGE
Sinop,2011,Cana,675.0,PAM/IBGE
Sinop,2011,Milho,866509.0,PAM/IBGE
Sinop,2011,Soja,2565577.0,PAM/IBGE
Sinop,2012,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2012,Algodão,147272.0,PAM/IBGE
Sinop,2012,Cana,835.0,PAM/IBGE
Sinop,2012,Milho,1328593.0,PAM/IBGE
Sinop,2012,Soja,2751322.0,PAM/IBGE
Sinop,2013,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2013,Algodão,72980.0,PAM/IBGE
Sinop,2013,Cana,481.0,PAM/IBGE
Sinop,2013,Milho,1702200.0,PAM/IBGE
Sinop,2013,Soja,3058485.0,PAM/IBGE
Sinop,2014,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2014,Algodão,102585.0,PAM/IBGE
Sinop,2014,Cana,1570.0,PAM/IBGE
Sinop,2014,Milho,1527363.0,PAM/IBGE
Sinop,2014,Soja,3326323.0,PAM/IBGE
Sinop,2015,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2015,Algodão,101503.0,PAM/IBGE
Sinop,2015,Cana,1600.0,PAM/IBGE
Sinop,2015,Milho,1691366.0,PAM/IBGE
Sinop,2015,Soja,3418930.0,PAM/IBGE
Sinop,2016,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2016,Algodão,107842.0,PAM/IBGE
Sinop,2016,Cana,1520.0,PAM/IBGE
Sinop,2016,Milho,1839348.0,PAM/IBGE
Sinop,2016,Soja,3507053.0,PAM/IBGE
Sinop,2017,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2017,Algodão,116566.0,PAM/IBGE
Sinop,2017,Cana,1535.0,PAM/IBGE
Sinop,2017,Milho,2336203.0,PAM/IBGE
Sinop,2017,Soja,3557267.0,PAM/IBGE
Sinop,2018,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2018,Algodão,143366.0,PAM/IBGE
Sinop,2018,Cana,4165.0,PAM/IBGE
Sinop,2018,Milho,2133307.0,PAM/IBGE
Sinop,2018,Soja,3562207.0,PAM/IBGE
Sinop,2019,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2019,Algodão,250684.0,PAM/IBGE
Sinop,2019,Cana,4190.0,PAM/IBGE
Sinop,2019,Milho,2456073.0,PAM/IBGE
Sinop,2019,Soja,3741770.0,PAM/IBGE
Sinop,2020,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2020,Algodão,279521.0,PAM/IBGE
Sinop,2020,Cana,1940.0,PAM/IBGE
Sinop,2020,Milho,2612310.0,PAM/IBGE
Sinop,2020,Soja,3856863.0,PAM/IBGE
Sinop,2021,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2021,Algodão,220478.0,PAM/IBGE
Sinop,2021,Cana,3745.0,PAM/IBGE
Sinop,2021,Milho,2744864.0,PAM/IBGE
Sinop,2021,Soja,4010593.0,PAM/IBGE
Sinop,2022,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2022,Algodão,313700.0,PAM/IBGE
Sinop,2022,Cana,3265.0,PAM/IBGE
Sinop,2022,Milho,3095632.0,PAM/IBGE
Sinop,2022,Soja,4218876.0,PAM/IBGE
Sinop,2023,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2023,Algodão,313481.0,PAM/IBGE
Sinop,2023,Cana,3290.0,PAM/IBGE
Sinop,2023,Milho,3495113.0,PAM/IBGE
Sinop,2023,Soja,4528882.0,PAM/IBGE
Sinop,2024,Algodão_Arboreo,0.0,PAM/IBGE
Sinop,2024,Algodão,409665.0,PAM/IBGE
Sinop,2024,Cana,2745.0,PAM/IBGE
Sinop,2024,Milho,3456672.0,PAM/IBGE
Sinop,2024,Soja,4720665.0,PAM/IBGE
Santarém,2008,Veg_Florestal_Secundaria,75630.88219313246,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,74755.14869754518,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,59941.335440715695,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,10795.798016803008,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,22063.97719053,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,88011.95407271943,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,15768.15147479563,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,65443.53551797671,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,58772.703745790495,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,9149.445142950815,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,59620.40212586198,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,53408.491041603455,TerraClass
Santarém,2008,Veg_Florestal_Secundaria,84919.01734363135,TerraClass
