ano,cultura,area_ha
2008,soja,0.0
2008,milho,127.0
2008,cana,1675.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,144.0
2009,cana,1676.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,144.0
2010,cana,1704.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,174.0
2011,cana,1792.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,200.0
2012,cana,1785.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,187.0
2013,cana,1743.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,160.0
2014,cana,1019.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,80.0
2015,cana,764.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,82.0
2016,cana,916.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,201.0
2017,cana,801.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,55.0
2018,cana,491.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,0.0
2019,cana,532.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,0.0
2020,cana,394.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,0.0
2021,cana,405.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,0.0
2022,cana,489.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,0.0
2023,cana,392.0
2023,algodao,0.0
2024,soja,0.0
2024,milho,0.0
2024,cana,385.0
2024,algodao,0.0
