ano,cultura,area_ha
2008,soja,997070.0
2008,milho,416680.0
2008,cana,159571.0
2008,algodao,49695.0
2009,soja,1043070.0
2009,milho,461310.0
2009,cana,224548.0
2009,algodao,37460.0
2010,soja,1084750.0
2010,milho,490140.0
2010,cana,285523.0
2010,algodao,26279.0
2011,soja,1114305.0
2011,milho,586670.0
2011,cana,315235.0
2011,algodao,65802.0
2012,soja,1106698.0
2012,milho,729176.0
2012,cana,311742.0
2012,algodao,63405.0
2013,soja,1211930.0
2013,milho,765650.0
2013,cana,445201.0
2013,algodao,35201.0
2014,soja,1268060.0
2014,milho,822135.0
2014,cana,463385.0
2014,algodao,35245.0
2015,soja,1291400.0
2015,milho,855765.0
2015,cana,463361.0
2015,algodao,18620.0
2016,soja,1309900.0
2016,milho,883605.0
2016,cana,466125.0
2016,algodao,16196.0
2017,soja,1307650.0
2017,milho,962345.0
2017,cana,461555.0
2017,algodao,13230.0
2018,soja,1272790.0
2018,milho,882315.0
2018,cana,476438.0
2018,algodao,14866.0
2019,soja,1261220.0
2019,milho,962750.0
2019,cana,464691.0
2019,algodao,26694.0
2020,soja,1311400.0
2020,milho,996720.0
2020,cana,449373.0
2020,algodao,23470.0
2021,soja,1382125.0
2021,milho,1062170.0
2021,cana,455613.0
2021,algodao,21200.0
2022,soja,1444922.0
2022,milho,1067780.0
2022,cana,447909.0
2022,algodao,21300.0
2023,soja,1607900.0
2023,milho,1216792.0
2023,cana,469892.0
2023,algodao,15380.0
2024,soja,1788519.0
2024,milho,1228598.0
2024,cana,512719.0
2024,algodao,20140.0
