ano,cultura,area_ha
2008,soja,0.0
2008,milho,11577.0
2008,cana,393534.0
2008,algodao,71.0
2009,soja,0.0
2009,milho,15507.0
2009,cana,343528.0
2009,algodao,74.0
2010,soja,0.0
2010,milho,10762.0
2010,cana,323747.0
2010,algodao,78.0
2011,soja,0.0
2011,milho,19272.0
2011,cana,308005.0
2011,algodao,415.0
2012,soja,0.0
2012,milho,22223.0
2012,cana,285625.0
2012,algodao,409.0
2013,soja,0.0
2013,milho,9037.0
2013,cana,280041.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,12637.0
2014,cana,282873.0
2014,algodao,13.0
2015,soja,0.0
2015,milho,12622.0
2015,cana,292700.0
2015,algodao,20.0
2016,soja,0.0
2016,milho,12472.0
2016,cana,244529.0
2016,algodao,36.0
2017,soja,0.0
2017,milho,9768.0
2017,cana,238680.0
2017,algodao,40.0
2018,soja,0.0
2018,milho,11910.0
2018,cana,253329.0
2018,algodao,20.0
2019,soja,0.0
2019,milho,9595.0
2019,cana,235844.0
2019,algodao,7.0
2020,soja,0.0
2020,milho,12034.0
2020,cana,258395.0
2020,algodao,7.0
2021,soja,300.0
2021,milho,11750.0
2021,cana,276772.0
2021,algodao,12.0
2022,soja,0.0
2022,milho,11790.0
2022,cana,282166.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,12004.0
2023,cana,258171.0
2023,algodao,9.0
2024,soja,0.0
2024,milho,12960.0
2024,cana,268799.0
2024,algodao,9.0
