ano,cultura,area_ha
2008,soja,0.0
2008,milho,29565.0
2008,cana,5546.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,26716.0
2009,cana,5357.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,26450.0
2010,cana,3146.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,24640.0
2011,cana,3986.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,26655.0
2012,cana,3077.0
2012,algodao,0.0
2013,soja,352.0
2013,milho,22426.0
2013,cana,3061.0
2013,algodao,0.0
2014,soja,180.0
2014,milho,23702.0
2014,cana,3085.0
2014,algodao,0.0
2015,soja,200.0
2015,milho,22000.0
2015,cana,906.0
2015,algodao,0.0
2016,soja,290.0
2016,milho,21740.0
2016,cana,863.0
2016,algodao,0.0
2017,soja,1418.0
2017,milho,21838.0
2017,cana,875.0
2017,algodao,0.0
2018,soja,2913.0
2018,milho,18400.0
2018,cana,737.0
2018,algodao,0.0
2019,soja,5013.0
2019,milho,19098.0
2019,cana,791.0
2019,algodao,0.0
2020,soja,5243.0
2020,milho,20058.0
2020,cana,824.0
2020,algodao,0.0
2021,soja,5988.0
2021,milho,20988.0
2021,cana,826.0
2021,algodao,0.0
2022,soja,10419.0
2022,milho,21737.0
2022,cana,837.0
2022,algodao,0.0
2023,soja,15217.0
2023,milho,21393.0
2023,cana,894.0
2023,algodao,0.0
2024,soja,13595.0
2024,milho,20355.0
2024,cana,863.0
2024,algodao,0.0
