ano,cultura,area_ha
2008,soja,1429247.0
2008,milho,1021785.0
2008,cana,10661.0
2008,algodao,161.0
2009,soja,1460878.0
2009,milho,1013975.0
2009,cana,8659.0
2009,algodao,76.0
2010,soja,1618112.0
2010,milho,783273.0
2010,cana,8948.0
2010,algodao,13.0
2011,soja,1580928.0
2011,milho,848981.0
2011,cana,5049.0
2011,algodao,7.0
2012,soja,1516720.0
2012,milho,1037760.0
2012,cana,9172.0
2012,algodao,11.0
2013,soja,1579360.0
2013,milho,1070032.0
2013,cana,7987.0
2013,algodao,6.0
2014,soja,1686271.0
2014,milho,894437.0
2014,cana,6871.0
2014,algodao,0.0
2015,soja,1755204.0
2015,milho,872160.0
2015,cana,3885.0
2015,algodao,0.0
2016,soja,1833800.0
2016,milho,970964.0
2016,cana,4712.0
2016,algodao,0.0
2017,soja,1662493.0
2017,milho,1040938.0
2017,cana,3799.0
2017,algodao,0.0
2018,soja,1708140.0
2018,milho,848372.0
2018,cana,3640.0
2018,algodao,0.0
2019,soja,1714813.0
2019,milho,954166.0
2019,cana,3730.0
2019,algodao,0.0
2020,soja,1729204.0
2020,milho,962858.0
2020,cana,3265.0
2020,algodao,0.0
2021,soja,1715064.0
2021,milho,1006669.0
2021,cana,3113.0
2021,algodao,0.0
2022,soja,1756961.0
2022,milho,1065845.0
2022,cana,2878.0
2022,algodao,0.0
2023,soja,1801756.0
2023,milho,943586.0
2023,cana,2813.0
2023,algodao,0.0
2024,soja,1814843.0
2024,milho,947530.0
2024,cana,2734.0
2024,algodao,0.0
