ano,cultura,area_ha
2008,soja,514890.0
2008,milho,95470.0
2008,cana,4823.0
2008,algodao,0.0
2009,soja,502050.0
2009,milho,92480.0
2009,cana,4816.0
2009,algodao,0.0
2010,soja,527540.0
2010,milho,80340.0
2010,cana,4756.0
2010,algodao,0.0
2011,soja,548300.0
2011,milho,78450.0
2011,cana,4189.0
2011,algodao,0.0
2012,soja,644435.0
2012,milho,70095.0
2012,cana,3861.0
2012,algodao,0.0
2013,soja,768225.0
2013,milho,67500.0
2013,cana,3725.0
2013,algodao,0.0
2014,soja,828795.0
2014,milho,62572.0
2014,cana,3668.0
2014,algodao,0.0
2015,soja,923370.0
2015,milho,59666.0
2015,cana,1956.0
2015,algodao,0.0
2016,soja,960170.0
2016,milho,50481.0
2016,cana,1930.0
2016,algodao,0.0
2017,soja,1002450.0
2017,milho,54444.0
2017,cana,1797.0
2017,algodao,0.0
2018,soja,1029980.0
2018,milho,49755.0
2018,cana,1919.0
2018,algodao,0.0
2019,soja,1056815.0
2019,milho,46990.0
2019,cana,1631.0
2019,algodao,0.0
2020,soja,1091535.0
2020,milho,45345.0
2020,cana,1597.0
2020,algodao,0.0
2021,soja,1138432.0
2021,milho,51915.0
2021,cana,1472.0
2021,algodao,0.0
2022,soja,1186725.0
2022,milho,48770.0
2022,cana,1293.0
2022,algodao,0.0
2023,soja,1213032.0
2023,milho,53300.0
2023,cana,1161.0
2023,algodao,0.0
2024,soja,1233853.0
2024,milho,54317.0
2024,cana,1148.0
2024,algodao,0.0
