ano,cultura,area_ha
2008,soja,9765.0
2008,milho,90317.0
2008,cana,51963.0
2008,algodao,0.0
2009,soja,6850.0
2009,milho,91337.0
2009,cana,66194.0
2009,algodao,0.0
2010,soja,7650.0
2010,milho,91807.0
2010,cana,61003.0
2010,algodao,0.0
2011,soja,8230.0
2011,milho,84852.0
2011,cana,62102.0
2011,algodao,0.0
2012,soja,9700.0
2012,milho,71013.0
2012,cana,62281.0
2012,algodao,0.0
2013,soja,13260.0
2013,milho,79966.0
2013,cana,65502.0
2013,algodao,0.0
2014,soja,19110.0
2014,milho,73726.0
2014,cana,72942.0
2014,algodao,0.0
2015,soja,16982.0
2015,milho,72622.0
2015,cana,74140.0
2015,algodao,0.0
2016,soja,24796.0
2016,milho,67439.0
2016,cana,66574.0
2016,algodao,0.0
2017,soja,37851.0
2017,milho,51588.0
2017,cana,69524.0
2017,algodao,0.0
2018,soja,43730.0
2018,milho,51202.0
2018,cana,75723.0
2018,algodao,0.0
2019,soja,49384.0
2019,milho,58490.0
2019,cana,75799.0
2019,algodao,0.0
2020,soja,56031.0
2020,milho,61669.0
2020,cana,79562.0
2020,algodao,0.0
2021,soja,81908.0
2021,milho,66315.0
2021,cana,77044.0
2021,algodao,0.0
2022,soja,85420.0
2022,milho,68055.0
2022,cana,76384.0
2022,algodao,0.0
2023,soja,106556.0
2023,milho,68085.0
2023,cana,80223.0
2023,algodao,0.0
2024,soja,108851.0
2024,milho,69490.0
2024,cana,87933.0
2024,algodao,0.0
