ano,cultura,area_ha
2008,soja,24720.0
2008,milho,69388.0
2008,cana,6800.0
2008,algodao,0.0
2009,soja,30075.0
2009,milho,55450.0
2009,cana,8700.0
2009,algodao,0.0
2010,soja,45100.0
2010,milho,50723.0
2010,cana,9962.0
2010,algodao,0.0
2011,soja,61148.0
2011,milho,51638.0
2011,cana,11605.0
2011,algodao,0.0
2012,soja,62354.0
2012,milho,62784.0
2012,cana,12005.0
2012,algodao,0.0
2013,soja,98466.0
2013,milho,46664.0
2013,cana,12505.0
2013,algodao,0.0
2014,soja,106309.0
2014,milho,39249.0
2014,cana,12505.0
2014,algodao,0.0
2015,soja,197319.0
2015,milho,61288.0
2015,cana,12505.0
2015,algodao,0.0
2016,soja,218963.0
2016,milho,40595.0
2016,cana,12506.0
2016,algodao,0.0
2017,soja,255645.0
2017,milho,41210.0
2017,cana,12004.0
2017,algodao,0.0
2018,soja,304100.0
2018,milho,41846.0
2018,cana,13080.0
2018,algodao,0.0
2019,soja,304300.0
2019,milho,42955.0
2019,cana,14507.0
2019,algodao,0.0
2020,soja,313000.0
2020,milho,46945.0
2020,cana,14515.0
2020,algodao,0.0
2021,soja,339027.0
2021,milho,48325.0
2021,cana,14525.0
2021,algodao,0.0
2022,soja,383090.0
2022,milho,74450.0
2022,cana,17115.0
2022,algodao,0.0
2023,soja,513000.0
2023,milho,100652.0
2023,cana,17115.0
2023,algodao,0.0
2024,soja,513500.0
2024,milho,101257.0
2024,cana,17115.0
2024,algodao,0.0
