ano,cultura,area_ha
2008,soja,0.0
2008,milho,160714.0
2008,cana,17384.0
2008,algodao,134.0
2009,soja,0.0
2009,milho,163817.0
2009,cana,17252.0
2009,algodao,385.0
2010,soja,0.0
2010,milho,131386.0
2010,cana,17449.0
2010,algodao,68.0
2011,soja,0.0
2011,milho,164488.0
2011,cana,16938.0
2011,algodao,174.0
2012,soja,0.0
2012,milho,125536.0
2012,cana,16443.0
2012,algodao,3.0
2013,soja,0.0
2013,milho,78213.0
2013,cana,9386.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,108378.0
2014,cana,9863.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,115535.0
2015,cana,7907.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,100666.0
2016,cana,5658.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,132135.0
2017,cana,5045.0
2017,algodao,0.0
2018,soja,80.0
2018,milho,132813.0
2018,cana,3232.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,122296.0
2019,cana,2130.0
2019,algodao,147.0
2020,soja,0.0
2020,milho,127442.0
2020,cana,2243.0
2020,algodao,212.0
2021,soja,64.0
2021,milho,120366.0
2021,cana,2187.0
2021,algodao,221.0
2022,soja,0.0
2022,milho,121039.0
2022,cana,2115.0
2022,algodao,189.0
2023,soja,128.0
2023,milho,138927.0
2023,cana,1999.0
2023,algodao,314.0
2024,soja,128.0
2024,milho,136552.0
2024,cana,2013.0
2024,algodao,320.0
