ano,cultura,area_ha
2008,soja,1395.0
2008,milho,36343.0
2008,cana,10356.0
2008,algodao,0.0
2009,soja,1375.0
2009,milho,34348.0
2009,cana,10765.0
2009,algodao,0.0
2010,soja,1320.0
2010,milho,32791.0
2010,cana,10822.0
2010,algodao,0.0
2011,soja,1120.0
2011,milho,32294.0
2011,cana,11099.0
2011,algodao,0.0
2012,soja,1060.0
2012,milho,31108.0
2012,cana,8786.0
2012,algodao,0.0
2013,soja,1060.0
2013,milho,30111.0
2013,cana,9074.0
2013,algodao,0.0
2014,soja,1060.0
2014,milho,29701.0
2014,cana,8492.0
2014,algodao,0.0
2015,soja,1140.0
2015,milho,29609.0
2015,cana,7190.0
2015,algodao,0.0
2016,soja,898.0
2016,milho,18903.0
2016,cana,7640.0
2016,algodao,0.0
2017,soja,2024.0
2017,milho,7626.0
2017,cana,5545.0
2017,algodao,0.0
2018,soja,2060.0
2018,milho,8112.0
2018,cana,5770.0
2018,algodao,0.0
2019,soja,2368.0
2019,milho,8454.0
2019,cana,5898.0
2019,algodao,0.0
2020,soja,2427.0
2020,milho,8611.0
2020,cana,6127.0
2020,algodao,0.0
2021,soja,3370.0
2021,milho,9869.0
2021,cana,4894.0
2021,algodao,200.0
2022,soja,3812.0
2022,milho,10301.0
2022,cana,4115.0
2022,algodao,0.0
2023,soja,12672.0
2023,milho,10197.0
2023,cana,3697.0
2023,algodao,190.0
2024,soja,14652.0
2024,milho,13141.0
2024,cana,3703.0
2024,algodao,730.0
