ano,cultura,area_ha
2008,soja,0.0
2008,milho,2459.0
2008,cana,760.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,2459.0
2009,cana,782.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,3420.0
2010,cana,437.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,3284.0
2011,cana,296.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,3443.0
2012,cana,381.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,3258.0
2013,cana,206.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,1605.0
2014,cana,239.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,1400.0
2015,cana,269.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,861.0
2016,cana,106.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,559.0
2017,cana,162.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,933.0
2018,cana,346.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,641.0
2019,cana,250.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,766.0
2020,cana,330.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,574.0
2021,cana,282.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,853.0
2022,cana,121.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,802.0
2023,cana,148.0
2023,algodao,0.0
2024,soja,65.0
2024,milho,769.0
2024,cana,197.0
2024,algodao,0.0
