ano,cultura,area_ha
2008,soja,0.0
2008,milho,6990.0
2008,cana,2255.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,6990.0
2009,cana,2305.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,6110.0
2010,cana,2500.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,6010.0
2011,cana,1821.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,6120.0
2012,cana,1572.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,5646.0
2013,cana,1470.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,2985.0
2014,cana,700.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,2220.0
2015,cana,693.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,734.0
2016,cana,668.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,770.0
2017,cana,638.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,770.0
2018,cana,722.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,746.0
2019,cana,522.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,744.0
2020,cana,622.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,803.0
2021,cana,647.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,832.0
2022,cana,646.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,887.0
2023,cana,656.0
2023,algodao,0.0
2024,soja,0.0
2024,milho,849.0
2024,cana,764.0
2024,algodao,0.0
