ano,cultura,area_ha
2008,soja,358519.0
2008,milho,84408.0
2008,cana,30260.0
2008,algodao,12308.0
2009,soja,344207.0
2009,milho,94335.0
2009,cana,28048.0
2009,algodao,12841.0
2010,soja,425151.0
2010,milho,89111.0
2010,cana,28950.0
2010,algodao,13030.0
2011,soja,452941.0
2011,milho,101589.0
2011,cana,27607.0
2011,algodao,16755.0
2012,soja,467939.0
2012,milho,180792.0
2012,cana,26295.0
2012,algodao,18626.0
2013,soja,467144.0
2013,milho,245958.0
2013,cana,26149.0
2013,algodao,18504.0
2014,soja,573910.0
2014,milho,291092.0
2014,cana,24276.0
2014,algodao,18588.0
2015,soja,634903.0
2015,milho,248090.0
2015,cana,24593.0
2015,algodao,21375.0
2016,soja,645543.0
2016,milho,177355.0
2016,cana,26100.0
2016,algodao,20913.0
2017,soja,665869.0
2017,milho,314157.0
2017,cana,25111.0
2017,algodao,22491.0
2018,soja,763015.0
2018,milho,268109.0
2018,cana,23575.0
2018,algodao,22342.0
2019,soja,794458.0
2019,milho,300939.0
2019,cana,26963.0
2019,algodao,27752.0
2020,soja,770718.0
2020,milho,335545.0
2020,cana,27032.0
2020,algodao,26536.0
2021,soja,809951.0
2021,milho,360298.0
2021,cana,27334.0
2021,algodao,25924.0
2022,soja,846568.0
2022,milho,381320.0
2022,cana,28129.0
2022,algodao,27670.0
2023,soja,887963.0
2023,milho,393810.0
2023,cana,28063.0
2023,algodao,27670.0
2024,soja,932908.0
2024,milho,369015.0
2024,cana,28001.0
2024,algodao,32637.0
