ano,cultura,area_ha
2008,soja,50.0
2008,milho,20240.0
2008,cana,2407.0
2008,algodao,0.0
2009,soja,50.0
2009,milho,17658.0
2009,cana,2270.0
2009,algodao,0.0
2010,soja,100.0
2010,milho,27174.0
2010,cana,2263.0
2010,algodao,0.0
2011,soja,85.0
2011,milho,25486.0
2011,cana,2267.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,30488.0
2012,cana,2724.0
2012,algodao,0.0
2013,soja,60.0
2013,milho,33592.0
2013,cana,2461.0
2013,algodao,0.0
2014,soja,400.0
2014,milho,35453.0
2014,cana,3211.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,31624.0
2015,cana,3320.0
2015,algodao,0.0
2016,soja,100.0
2016,milho,24639.0
2016,cana,2819.0
2016,algodao,0.0
2017,soja,127.0
2017,milho,24600.0
2017,cana,2162.0
2017,algodao,0.0
2018,soja,480.0
2018,milho,21540.0
2018,cana,342.0
2018,algodao,0.0
2019,soja,1660.0
2019,milho,20120.0
2019,cana,333.0
2019,algodao,0.0
2020,soja,3280.0
2020,milho,21120.0
2020,cana,315.0
2020,algodao,0.0
2021,soja,6185.0
2021,milho,25655.0
2021,cana,328.0
2021,algodao,0.0
2022,soja,6570.0
2022,milho,31960.0
2022,cana,313.0
2022,algodao,0.0
2023,soja,12010.0
2023,milho,32841.0
2023,cana,308.0
2023,algodao,0.0
2024,soja,17305.0
2024,milho,29635.0
2024,cana,263.0
2024,algodao,0.0
