ano,cultura,area_ha
2008,soja,1618.0
2008,milho,33026.0
2008,cana,10395.0
2008,algodao,11809.0
2009,soja,2421.0
2009,milho,43792.0
2009,cana,5203.0
2009,algodao,21259.0
2010,soja,2300.0
2010,milho,30880.0
2010,cana,5260.0
2010,algodao,20521.0
2011,soja,2040.0
2011,milho,41180.0
2011,cana,5470.0
2011,algodao,41127.0
2012,soja,2470.0
2012,milho,45005.0
2012,cana,5268.0
2012,algodao,45308.0
2013,soja,2000.0
2013,milho,48834.0
2013,cana,2720.0
2013,algodao,38579.0
2014,soja,2000.0
2014,milho,55837.0
2014,cana,2744.0
2014,algodao,15507.0
2015,soja,2450.0
2015,milho,48290.0
2015,cana,2255.0
2015,algodao,11410.0
2016,soja,2450.0
2016,milho,43390.0
2016,cana,2483.0
2016,algodao,7660.0
2017,soja,1555.0
2017,milho,27317.0
2017,cana,1194.0
2017,algodao,5821.0
2018,soja,1555.0
2018,milho,20950.0
2018,cana,1176.0
2018,algodao,6485.0
2019,soja,5500.0
2019,milho,20994.0
2019,cana,1184.0
2019,algodao,11010.0
2020,soja,5020.0
2020,milho,18201.0
2020,cana,1124.0
2020,algodao,9738.0
2021,soja,4965.0
2021,milho,20660.0
2021,cana,1161.0
2021,algodao,8440.0
2022,soja,5234.0
2022,milho,17868.0
2022,cana,1206.0
2022,algodao,9544.0
2023,soja,5098.0
2023,milho,18765.0
2023,cana,1280.0
2023,algodao,9896.0
2024,soja,5099.0
2024,milho,17810.0
2024,cana,1180.0
2024,algodao,10644.0
