ano,cultura,area_ha
2008,soja,25388.0
2008,milho,54316.0
2008,cana,454889.0
2008,algodao,815.0
2009,soja,23924.0
2009,milho,35417.0
2009,cana,506800.0
2009,algodao,75.0
2010,soja,26939.0
2010,milho,45598.0
2010,cana,570193.0
2010,algodao,0.0
2011,soja,27906.0
2011,milho,41877.0
2011,cana,588931.0
2011,algodao,0.0
2012,soja,28050.0
2012,milho,41130.0
2012,cana,606859.0
2012,algodao,121.0
2013,soja,34551.0
2013,milho,52757.0
2013,cana,554858.0
2013,algodao,145.0
2014,soja,41042.0
2014,milho,38709.0
2014,cana,579153.0
2014,algodao,242.0
2015,soja,40899.0
2015,milho,42705.0
2015,cana,542392.0
2015,algodao,242.0
2016,soja,40695.0
2016,milho,47600.0
2016,cana,556005.0
2016,algodao,0.0
2017,soja,43399.0
2017,milho,37148.0
2017,cana,601954.0
2017,algodao,0.0
2018,soja,46389.0
2018,milho,41361.0
2018,cana,619675.0
2018,algodao,0.0
2019,soja,67626.0
2019,milho,43477.0
2019,cana,674123.0
2019,algodao,0.0
2020,soja,64223.0
2020,milho,36779.0
2020,cana,650147.0
2020,algodao,0.0
2021,soja,72245.0
2021,milho,38802.0
2021,cana,610999.0
2021,algodao,0.0
2022,soja,73564.0
2022,milho,29843.0
2022,cana,618259.0
2022,algodao,218.0
2023,soja,73502.0
2023,milho,21324.0
2023,cana,640762.0
2023,algodao,218.0
2024,soja,72849.0
2024,milho,10676.0
2024,cana,644676.0
2024,algodao,0.0
