ano,cultura,area_ha
2008,soja,300.0
2008,milho,77040.0
2008,cana,28409.0
2008,algodao,0.0
2009,soja,310.0
2009,milho,78080.0
2009,cana,28029.0
2009,algodao,0.0
2010,soja,310.0
2010,milho,73455.0
2010,cana,27698.0
2010,algodao,0.0
2011,soja,290.0
2011,milho,66321.0
2011,cana,34234.0
2011,algodao,0.0
2012,soja,280.0
2012,milho,60664.0
2012,cana,34270.0
2012,algodao,0.0
2013,soja,300.0
2013,milho,62257.0
2013,cana,35652.0
2013,algodao,0.0
2014,soja,460.0
2014,milho,60098.0
2014,cana,23628.0
2014,algodao,0.0
2015,soja,580.0
2015,milho,56920.0
2015,cana,19159.0
2015,algodao,0.0
2016,soja,600.0
2016,milho,43724.0
2016,cana,18831.0
2016,algodao,0.0
2017,soja,1201.0
2017,milho,30011.0
2017,cana,19738.0
2017,algodao,0.0
2018,soja,1300.0
2018,milho,28702.0
2018,cana,19994.0
2018,algodao,0.0
2019,soja,1250.0
2019,milho,29211.0
2019,cana,20369.0
2019,algodao,0.0
2020,soja,800.0
2020,milho,29229.0
2020,cana,20985.0
2020,algodao,0.0
2021,soja,1500.0
2021,milho,30104.0
2021,cana,17898.0
2021,algodao,0.0
2022,soja,1500.0
2022,milho,31306.0
2022,cana,16565.0
2022,algodao,0.0
2023,soja,1600.0
2023,milho,31446.0
2023,cana,16431.0
2023,algodao,0.0
2024,soja,1600.0
2024,milho,32541.0
2024,cana,15848.0
2024,algodao,0.0
