ano,cultura,area_ha
2008,soja,0.0
2008,milho,104710.0
2008,cana,8062.0
2008,algodao,100.0
2009,soja,0.0
2009,milho,103501.0
2009,cana,3995.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,104256.0
2010,cana,4451.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,85349.0
2011,cana,6388.0
2011,algodao,540.0
2012,soja,0.0
2012,milho,48696.0
2012,cana,5962.0
2012,algodao,437.0
2013,soja,0.0
2013,milho,86047.0
2013,cana,5535.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,79591.0
2014,cana,5545.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,86377.0
2015,cana,1115.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,63003.0
2016,cana,1155.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,73735.0
2017,cana,859.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,67302.0
2018,cana,884.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,63397.0
2019,cana,818.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,67958.0
2020,cana,760.0
2020,algodao,0.0
2021,soja,840.0
2021,milho,62896.0
2021,cana,507.0
2021,algodao,0.0
2022,soja,882.0
2022,milho,68948.0
2022,cana,533.0
2022,algodao,0.0
2023,soja,840.0
2023,milho,68672.0
2023,cana,535.0
2023,algodao,0.0
2024,soja,890.0
2024,milho,69542.0
2024,cana,967.0
2024,algodao,0.0
