ano,uf,cultura,conab_ha
2011,SE,Milho (em grão),442400.0
2011,SP,Milho (em grão),1798100.0000000002
2011,TO,Milho (em grão),194100.0
2012,AC,Milho (em grão),87800.0
2012,AL,Milho (em grão),59700.0
2012,AM,Milho (em grão),28400.0
2012,AP,Milho (em grão),5600.0
2012,BA,Milho (em grão),1210000.0
2012,CE,Milho (em grão),1041599.9999999999
2012,DF,Milho (em grão),85300.0
2012,ES,Milho (em grão),63500.0
2012,GO,Milho (em grão),2483900.0
2012,MA,Milho (em grão),909600.0
2012,MG,Milho (em grão),2624800.0
2012,MS,Milho (em grão),2535700.0
2012,MT,Milho (em grão),5478900.0
2012,PA,Milho (em grão),472300.0
2012,PB,Milho (em grão),79800.0
2012,PE,Milho (em grão),411800.0
2012,PI,Milho (em grão),703600.0
2012,PR,Milho (em grão),6005799.999999999
2012,RJ,Milho (em grão),12100.0
2012,RN,Milho (em grão),15600.0
2012,RO,Milho (em grão),324300.0
2012,RR,Milho (em grão),12500.0
2012,RS,Milho (em grão),2227500.0
2012,SC,Milho (em grão),1073700.0
2012,SE,Milho (em grão),413800.0
2012,SP,Milho (em grão),1783900.0
2012,TO,Milho (em grão),206600.0
2013,AC,Milho (em grão),92100.0
2013,AL,Milho (em grão),68400.0
2013,AM,Milho (em grão),25900.0
2013,AP,Milho (em grão),4300.0
2013,BA,Milho (em grão),1256400.0
2013,CE,Milho (em grão),817700.0
2013,DF,Milho (em grão),106400.0
2013,ES,Milho (em grão),48100.0
2013,GO,Milho (em grão),2431800.0
2013,MA,Milho (em grão),1013700.0
2013,MG,Milho (em grão),2537600.0000000005
2013,MS,Milho (em grão),3018000.0
2013,MT,Milho (em grão),6849700.0
2013,PA,Milho (em grão),398100.0
2013,PB,Milho (em grão),106100.0
2013,PE,Milho (em grão),188500.0
2013,PI,Milho (em grão),759800.0000000001
2013,PR,Milho (em grão),6094299.999999999
2013,RJ,Milho (em grão),11900.0
2013,RN,Milho (em grão),26300.0
2013,RO,Milho (em grão),333200.0
2013,RR,Milho (em grão),12500.0
2013,RS,Milho (em grão),2066300.0000000002
2013,SC,Milho (em grão),978000.0
2013,SE,Milho (em grão),413600.0
2013,SP,Milho (em grão),1809399.9999999998
2013,TO,Milho (em grão),190200.0
2014,AC,Milho (em grão),92500.0
2014,AL,Milho (em grão),62000.0
2014,AM,Milho (em grão),22000.0
2014,AP,Milho (em grão),4200.0
2014,BA,Milho (em grão),1624500.0
2014,CE,Milho (em grão),961600.0
2014,DF,Milho (em grão),178000.0
2014,ES,Milho (em grão),44300.0
2014,GO,Milho (em grão),2480500.0
2014,MA,Milho (em grão),1212400.0
2014,MG,Milho (em grão),2652000.0
2014,MS,Milho (em grão),3149500.0
2014,MT,Milho (em grão),6596200.0
2014,PA,Milho (em grão),368100.0
2014,PB,Milho (em grão),153600.0
2014,PE,Milho (em grão),457600.0
2014,PI,Milho (em grão),810000.0
2014,PR,Milho (em grão),5132200.0
2014,RJ,Milho (em grão),8400.0
2014,RN,Milho (em grão),64400.00000000001
2014,RO,Milho (em grão),298300.0
2014,RR,Milho (em grão),12200.0
2014,RS,Milho (em grão),2062199.9999999998
2014,SC,Milho (em grão),943900.0
2014,SE,Milho (em grão),453600.0
2014,SP,Milho (em grão),1506800.0
2014,TO,Milho (em grão),303900.0
2015,AC,Milho (em grão),82300.0
2015,AL,Milho (em grão),60100.0
2015,AM,Milho (em grão),31500.0
2015,AP,Milho (em grão),3800.0
2015,BA,Milho (em grão),1528300.0
2015,CE,Milho (em grão),961600.0
2015,DF,Milho (em grão),130199.99999999999
2015,ES,Milho (em grão),35800.0
2015,GO,Milho (em grão),2726000.0
2015,MA,Milho (em grão),1028300.0
2015,MG,Milho (em grão),2554600.0
2015,MS,Milho (em grão),3270500.0
2015,MT,Milho (em grão),6833500.0
2015,PA,Milho (em grão),437700.0
2015,PB,Milho (em grão),125900.0
2015,PE,Milho (em grão),429700.0
2015,PI,Milho (em grão),812400.0
2015,PR,Milho (em grão),4912800.0
2015,RJ,Milho (em grão),5600.0
2015,RN,Milho (em grão),51900.0
2015,RO,Milho (em grão),331500.0
2015,RR,Milho (em grão),12200.0
2015,RS,Milho (em grão),1882000.0
2015,SC,Milho (em grão),823500.0
2015,SE,Milho (em grão),352200.0
2015,SP,Milho (em grão),1525700.0
2015,TO,Milho (em grão),436300.0
2016,AC,Milho (em grão),79600.0
2016,AL,Milho (em grão),60000.0
2016,AM,Milho (em grão),10400.0
2016,AP,Milho (em grão),3800.0
2016,BA,Milho (em grão),1234800.0
2016,CE,Milho (em grão),919900.0
2016,DF,Milho (em grão),130199.99999999999
2016,ES,Milho (em grão),26400.0
2016,GO,Milho (em grão),3042100.0000000005
2016,MA,Milho (em grão),716100.0
2016,MG,Milho (em grão),2408400.0
2016,MS,Milho (em grão),3362000.0
2016,MT,Milho (em grão),7215900.0
2016,PA,Milho (em grão),415500.0
2016,PB,Milho (em grão),168200.0
2016,PE,Milho (em grão),390400.0
2016,PI,Milho (em grão),988400.0
2016,PR,Milho (em grão),5211400.0
2016,RJ,Milho (em grão),4000.0
2016,RN,Milho (em grão),64300.0
2016,RO,Milho (em grão),317100.0
2016,RR,Milho (em grão),9600.0
2016,RS,Milho (em grão),1646000.0
2016,SC,Milho (em grão),740000.0
2016,SE,Milho (em grão),362300.0
2016,SP,Milho (em grão),1652500.0
2016,TO,Milho (em grão),329400.0
2017,AC,Milho (em grão),69900.0
2017,AL,Milho (em grão),74200.0
2017,AM,Milho (em grão),24200.0
2017,AP,Milho (em grão),3700.0
2017,BA,Milho (em grão),1293900.0
2017,CE,Milho (em grão),1028000.0
2017,DF,Milho (em grão),134000.0
2017,ES,Milho (em grão),26200.0
2017,GO,Milho (em grão),3041700.0
2017,MA,Milho (em grão),983699.9999999999
2017,MG,Milho (em grão),2534000.0
2017,MS,Milho (em grão),3575900.0
2017,MT,Milho (em grão),9278099.999999998
2017,PA,Milho (em grão),516299.99999999994
2017,PB,Milho (em grão),172500.0
2017,PE,Milho (em grão),316000.0
2017,PI,Milho (em grão),934400.0000000001
2017,PR,Milho (em grão),5834000.0
2017,RJ,Milho (em grão),5700.0
2017,RN,Milho (em grão),58200.0
2017,RO,Milho (em grão),394100.0
2017,RR,Milho (em grão),15600.0
2017,RS,Milho (em grão),1609900.0
2017,SC,Milho (em grão),800300.0
2017,SE,Milho (em grão),344000.0
2017,SP,Milho (em grão),1712000.0
2017,TO,Milho (em grão),402200.00000000006
2018,AC,Milho (em grão),31000.0
2018,AL,Milho (em grão),26200.0
2018,AM,Milho (em grão),8100.0
2018,AP,Milho (em grão),1600.0
2018,BA,Milho (em grão),611200.0
2018,CE,Milho (em grão),535100.0
2018,DF,Milho (em grão),63599.99999999999
2018,ES,Milho (em grão),13400.0
2018,GO,Milho (em grão),1444600.0000000002
2018,MA,Milho (em grão),483400.0
2018,MG,Milho (em grão),1165100.0
2018,MS,Milho (em grão),1735500.0
2018,MT,Milho (em grão),4498400.0
2018,PA,Milho (em grão),236900.0
2018,PB,Milho (em grão),108600.0
2018,PE,Milho (em grão),215700.0
2018,PI,Milho (em grão),488500.0
2018,PR,Milho (em grão),2430900.0
2018,RJ,Milho (em grão),1000.0
2018,RN,Milho (em grão),40900.0
2018,RO,Milho (em grão),178200.0
2018,RR,Milho (em grão),9600.0
2018,RS,Milho (em grão),728400.0
2018,SC,Milho (em grão),319000.0
2018,SE,Milho (em grão),143000.0
2018,SP,Milho (em grão),887400.0000000001
2018,TO,Milho (em grão),211100.00000000003
2019,AC,Milho (em grão),35000.0
2019,AL,Milho (em grão),34000.0
2019,AM,Milho (em grão),11000.0
2019,AP,Milho (em grão),1000.0
2019,BA,Milho (em grão),592000.0
2019,CE,Milho (em grão),502000.0
2019,DF,Milho (em grão),65000.0
2019,ES,Milho (em grão),12000.0
2019,GO,Milho (em grão),1677000.0
2019,MA,Milho (em grão),411000.0
2019,MG,Milho (em grão),1169000.0
2019,MS,Milho (em grão),1876000.0
2019,MT,Milho (em grão),4906000.0
2019,PA,Milho (em grão),249000.0
2019,PB,Milho (em grão),96000.0
2019,PE,Milho (em grão),218000.0
2019,PI,Milho (em grão),452000.0
2019,PR,Milho (em grão),2607000.0
2019,RJ,Milho (em grão),1000.0
2019,RN,Milho (em grão),54000.0
2019,RO,Milho (em grão),190000.0
2019,RR,Milho (em grão),13000.0
2019,RS,Milho (em grão),754000.0
2019,SC,Milho (em grão),335000.0
2019,SE,Milho (em grão),148000.0
2019,SP,Milho (em grão),845000.0
2019,TO,Milho (em grão),240000.0
2020,AC,Milho (em grão),32000.0
2020,AL,Milho (em grão),38000.0
2020,AM,Milho (em grão),11000.0
2020,AP,Milho (em grão),1000.0
2020,BA,Milho (em grão),593000.0
2020,CE,Milho (em grão),520000.0
2020,DF,Milho (em grão),61000.0
2020,ES,Milho (em grão),12000.0
2020,GO,Milho (em grão),1912000.0
2020,MA,Milho (em grão),452000.0
2020,MG,Milho (em grão),1171000.0
2020,MS,Milho (em grão),1855000.0
2020,MT,Milho (em grão),5455000.0
2020,PA,Milho (em grão),265000.0
2020,PB,Milho (em grão),108000.0
2020,PE,Milho (em grão),236000.0
2020,PI,Milho (em grão),468000.0
2020,PR,Milho (em grão),2630000.0
2020,RJ,Milho (em grão),1000.0
2020,RN,Milho (em grão),60000.0
2020,RO,Milho (em grão),198000.0
2020,RR,Milho (em grão),13000.0
2020,RS,Milho (em grão),791000.0
2020,SC,Milho (em grão),336000.0
2020,SE,Milho (em grão),154000.0
2020,SP,Milho (em grão),871000.0
2020,TO,Milho (em grão),283000.0
2021,AC,Milho (em grão),33000.0
2021,AL,Milho (em grão),44000.0
2021,AM,Milho (em grão),9000.0
2021,AP,Milho (em grão),1000.0
2021,BA,Milho (em grão),694000.0
2021,CE,Milho (em grão),544000.0
2021,DF,Milho (em grão),60000.0
2021,ES,Milho (em grão),12000.0
2021,GO,Milho (em grão),1839000.0
2021,MA,Milho (em grão),472000.0
2021,MG,Milho (em grão),1311000.0
2021,MS,Milho (em grão),2126000.0
2021,MT,Milho (em grão),5884000.0
2021,PA,Milho (em grão),358000.0
2021,PB,Milho (em grão),96000.0
2021,PE,Milho (em grão),238000.0
2021,PI,Milho (em grão),523000.0
2021,PR,Milho (em grão),2878000.0
2021,RJ,Milho (em grão),1000.0
2021,RN,Milho (em grão),53000.0
2021,RO,Milho (em grão),213000.0
2021,RR,Milho (em grão),15000.0
2021,RS,Milho (em grão),802000.0
2021,SC,Milho (em grão),346000.0
2021,SE,Milho (em grão),164000.0
2021,SP,Milho (em grão),885000.0
2021,TO,Milho (em grão),266000.0
2022,AC,Milho (em grão),39200.0
2022,AL,Milho (em grão),40200.0
2022,AM,Milho (em grão),9500.0
2022,AP,Milho (em grão),1300.0
2022,BA,Milho (em grão),814000.0
2022,CE,Milho (em grão),560800.0
2022,DF,Milho (em grão),66100.0
2022,ES,Milho (em grão),13400.0
2022,GO,Milho (em grão),1919600.0
2022,MA,Milho (em grão),566800.0
2022,MG,Milho (em grão),1394100.0
2022,MS,Milho (em grão),2179500.0
2022,MT,Milho (em grão),6547400.000000001
2022,PA,Milho (em grão),390600.0
2022,PB,Milho (em grão),116100.0
2022,PE,Milho (em grão),253200.0
2022,PI,Milho (em grão),581600.0
2022,PR,Milho (em grão),3151700.0000000005
2022,RJ,Milho (em grão),1800.0
2022,RN,Milho (em grão),62400.0
2022,RO,Milho (em grão),254500.0
2022,RR,Milho (em grão),15000.0
2022,RS,Milho (em grão),824100.0
2022,SC,Milho (em grão),353700.0
2022,SE,Milho (em grão),182100.0
2022,SP,Milho (em grão),873100.0
2022,TO,Milho (em grão),370099.99999999994
2023,AC,Milho (em grão),43000.0
2023,AL,Milho (em grão),58100.0
2023,AM,Milho (em grão),5600.0
2023,AP,Milho (em grão),2800.0
2023,BA,Milho (em grão),853400.0000000001
2023,CE,Milho (em grão),570900.0
2023,DF,Milho (em grão),56100.0
2023,ES,Milho (em grão),15100.0
2023,GO,Milho (em grão),1903700.0
2023,MA,Milho (em grão),609099.9999999999
2023,MG,Milho (em grão),1289100.0
2023,MS,Milho (em grão),2262600.0000000005
2023,MT,Milho (em grão),7428100.0
2023,PA,Milho (em grão),435299.99999999994
2023,PB,Milho (em grão),120400.0
2023,PE,Milho (em grão),208900.0
2023,PI,Milho (em grão),639400.0
2023,PR,Milho (em grão),2855800.0
2023,RJ,Milho (em grão),2000.0
2023,RN,Milho (em grão),50500.0
2023,RO,Milho (em grão),303400.0
2023,RR,Milho (em grão),15000.0
2023,RS,Milho (em grão),831500.0
2023,SC,Milho (em grão),312000.0
2023,SE,Milho (em grão),182200.0
2023,SP,Milho (em grão),782599.9999999999
2023,TO,Milho (em grão),430799.99999999994
2024,AC,Milho (em grão),38700.0
2024,AL,Milho (em grão),55700.0
2024,AM,Milho (em grão),8500.0
2024,AP,Milho (em grão),2300.0
2024,BA,Milho (em grão),766500.0
2024,CE,Milho (em grão),602100.0
2024,DF,Milho (em grão),50500.0
2024,ES,Milho (em grão),16800.0
2024,GO,Milho (em grão),1741400.0
2024,MA,Milho (em grão),551000.0
2024,MG,Milho (em grão),1143200.0
2024,MS,Milho (em grão),2136100.0000000005
2024,MT,Milho (em grão),7055000.0
2024,PA,Milho (em grão),491900.0
2024,PB,Milho (em grão),117000.0
2024,PE,Milho (em grão),194100.00000000003
2024,PI,Milho (em grão),418100.0
2024,PR,Milho (em grão),2808800.0
2024,RJ,Milho (em grão),1500.0
2024,RN,Milho (em grão),67400.0
2024,RO,Milho (em grão),333900.0
2024,RR,Milho (em grão),9000.0
2024,RS,Milho (em grão),814900.0
2024,SC,Milho (em grão),300100.0
2024,SE,Milho (em grão),183600.0
2024,SP,Milho (em grão),755200.0
2024,TO,Milho (em grão),395200.0
2008,AL,Cana-de-açúcar,426800.0
2008,AM,Cana-de-açúcar,3900.0
2008,BA,Cana-de-açúcar,37400.0
2008,CE,Cana-de-açúcar,1600.0
2008,ES,Cana-de-açúcar,65200.0
2008,GO,Cana-de-açúcar,401800.0
2008,MA,Cana-de-açúcar,38900.0
2008,MG,Cana-de-açúcar,600700.0
2008,MS,Cana-de-açúcar,275800.0
2008,MT,Cana-de-açúcar,223200.0
2008,PA,Cana-de-açúcar,11000.0
2008,PB,Cana-de-açúcar,112500.0
2008,PE,Cana-de-açúcar,316600.0
2008,PI,Cana-de-açúcar,13100.0
2008,PR,Cana-de-açúcar,509300.0
2008,RJ,Cana-de-açúcar,50000.0
2008,RN,Cana-de-açúcar,55500.0
2008,RS,Cana-de-açúcar,2100.0
2008,SE,Cana-de-açúcar,34900.0
2008,SP,Cana-de-açúcar,3824200.0
2008,TO,Cana-de-açúcar,5700.0
2009,AL,Cana-de-açúcar,432000.0
2009,AM,Cana-de-açúcar,3800.0
2009,BA,Cana-de-açúcar,37400.0
2009,CE,Cana-de-açúcar,1800.0
2009,ES,Cana-de-açúcar,65200.0
2009,GO,Cana-de-açúcar,401800.0
2009,MA,Cana-de-açúcar,38900.0
2009,MG,Cana-de-açúcar,564500.0
2009,MS,Cana-de-açúcar,275800.0
2009,MT,Cana-de-açúcar,223200.0
2009,PA,Cana-de-açúcar,9500.0
2009,PB,Cana-de-açúcar,112500.0
2009,PE,Cana-de-açúcar,321400.0
2009,PI,Cana-de-açúcar,13100.0
2009,PR,Cana-de-açúcar,524500.0
2009,RJ,Cana-de-açúcar,50000.0
2009,RN,Cana-de-açúcar,59500.0
2009,RO,Cana-de-açúcar,1700.0
2009,RS,Cana-de-açúcar,2100.0
2009,SE,Cana-de-açúcar,36000.0
2009,SP,Cana-de-açúcar,3882100.0
2009,TO,Cana-de-açúcar,1100.0
2010,AL,Cana-de-açúcar,448000.0
2010,AM,Cana-de-açúcar,3800.0
2010,BA,Cana-de-açúcar,37400.0
2010,CE,Cana-de-açúcar,2300.0
2010,ES,Cana-de-açúcar,68000.0
2010,GO,Cana-de-açúcar,471900.0
2010,MA,Cana-de-açúcar,39400.0
2010,MG,Cana-de-açúcar,588800.0
2010,MS,Cana-de-açúcar,265400.0
2010,MT,Cana-de-açúcar,203000.0
2010,PA,Cana-de-açúcar,10900.0
2010,PB,Cana-de-açúcar,115500.0
2010,PE,Cana-de-açúcar,321400.0
2010,PI,Cana-de-açúcar,13600.0
2010,PR,Cana-de-açúcar,536000.0
2010,RJ,Cana-de-açúcar,45800.0
2010,RN,Cana-de-açúcar,67000.0
2010,RO,Cana-de-açúcar,1800.0
2010,RS,Cana-de-açúcar,1000.0
2010,SE,Cana-de-açúcar,37900.0
2010,SP,Cana-de-açúcar,4129899.9999999995
2010,TO,Cana-de-açúcar,700.0
2011,AC,Cana-de-açúcar,400.0
2011,AL,Cana-de-açúcar,451200.0
2011,AM,Cana-de-açúcar,3800.0
2011,BA,Cana-de-açúcar,42600.0
2011,CE,Cana-de-açúcar,2800.0
2011,ES,Cana-de-açúcar,68700.0
2011,GO,Cana-de-açúcar,599300.0
2011,MA,Cana-de-açúcar,42100.0
2011,MG,Cana-de-açúcar,659600.0
2011,MS,Cana-de-açúcar,396200.0
2011,MT,Cana-de-açúcar,207100.0
2011,PA,Cana-de-açúcar,10000.0
2011,PB,Cana-de-açúcar,111800.0
2011,PE,Cana-de-açúcar,346800.0
2011,PI,Cana-de-açúcar,13300.0
2011,PR,Cana-de-açúcar,582300.0
2011,RJ,Cana-de-açúcar,51300.0
2011,RN,Cana-de-açúcar,65700.0
2011,RO,Cana-de-açúcar,2600.0
2011,RS,Cana-de-açúcar,1700.0
2011,SE,Cana-de-açúcar,37000.0
2011,SP,Cana-de-açúcar,4357000.0
2011,TO,Cana-de-açúcar,2800.0
2012,AC,Cana-de-açúcar,600.0
2012,AL,Cana-de-açúcar,463700.0
2012,AM,Cana-de-açúcar,3800.0
2012,BA,Cana-de-açúcar,42600.0
2012,CE,Cana-de-açúcar,1300.0
2012,ES,Cana-de-açúcar,66900.0
2012,GO,Cana-de-açúcar,678400.0
2012,MA,Cana-de-açúcar,39600.0
2012,MG,Cana-de-açúcar,742700.0
2012,MS,Cana-de-açúcar,480900.0
2012,MT,Cana-de-açúcar,220100.0
2012,PA,Cana-de-açúcar,12600.0
2012,PB,Cana-de-açúcar,122600.0
2012,PE,Cana-de-açúcar,326100.0
2012,PI,Cana-de-açúcar,13900.0
2012,PR,Cana-de-açúcar,611400.0
2012,RJ,Cana-de-açúcar,41300.0
2012,RN,Cana-de-açúcar,62300.0
2012,RO,Cana-de-açúcar,2800.0
2012,RS,Cana-de-açúcar,1700.0
2012,SE,Cana-de-açúcar,42500.0
2012,SP,Cana-de-açúcar,4370100.0
2012,TO,Cana-de-açúcar,14700.0
2013,AC,Cana-de-açúcar,700.0
2013,AL,Cana-de-açúcar,445700.0
2013,AM,Cana-de-açúcar,3700.0
2013,BA,Cana-de-açúcar,48600.0
2013,CE,Cana-de-açúcar,1100.0
2013,ES,Cana-de-açúcar,62100.0
2013,GO,Cana-de-açúcar,725900.0
2013,MA,Cana-de-açúcar,41900.0
2013,MG,Cana-de-açúcar,721900.0
2013,MS,Cana-de-açúcar,542700.0
2013,MT,Cana-de-açúcar,235500.0
2013,PA,Cana-de-açúcar,11400.0
2013,PB,Cana-de-açúcar,122000.0
2013,PE,Cana-de-açúcar,312100.0
2013,PI,Cana-de-açúcar,14700.0
2013,PR,Cana-de-açúcar,610800.0
2013,RJ,Cana-de-açúcar,39900.0
2013,RN,Cana-de-açúcar,53600.0
2013,RO,Cana-de-açúcar,2600.0
2013,RS,Cana-de-açúcar,1600.0
2013,SE,Cana-de-açúcar,43400.0
2013,SP,Cana-de-açúcar,4419500.0
2013,TO,Cana-de-açúcar,23600.0
2014,AC,Cana-de-açúcar,1200.0
2014,AL,Cana-de-açúcar,417400.0
2014,AM,Cana-de-açúcar,3700.0
2014,BA,Cana-de-açúcar,53500.0
2014,CE,Cana-de-açúcar,1800.0
2014,ES,Cana-de-açúcar,65300.0
2014,GO,Cana-de-açúcar,818400.0
2014,MA,Cana-de-açúcar,39600.0
2014,MG,Cana-de-açúcar,779800.0
2014,MS,Cana-de-açúcar,654500.0
2014,MT,Cana-de-açúcar,237900.0
2014,PA,Cana-de-açúcar,11900.0
2014,PB,Cana-de-açúcar,122300.0
2014,PE,Cana-de-açúcar,284600.0
2014,PI,Cana-de-açúcar,15000.0
2014,PR,Cana-de-açúcar,586400.0
2014,RJ,Cana-de-açúcar,39100.0
2014,RN,Cana-de-açúcar,51500.0
2014,RO,Cana-de-açúcar,3000.0
2014,RS,Cana-de-açúcar,1400.0
2014,SE,Cana-de-açúcar,44500.0
2014,SP,Cana-de-açúcar,4552000.0
2014,TO,Cana-de-açúcar,26600.0
2015,AL,Cana-de-açúcar,385300.0
2015,AM,Cana-de-açúcar,3300.0
2015,BA,Cana-de-açúcar,48200.0
2015,CE,Cana-de-açúcar,1800.0
2015,ES,Cana-de-açúcar,68900.0
2015,GO,Cana-de-açúcar,854200.0
2015,MA,Cana-de-açúcar,38800.0
2015,MG,Cana-de-açúcar,805500.0
2015,MS,Cana-de-açúcar,668300.0
2015,MT,Cana-de-açúcar,226000.0
2015,PA,Cana-de-açúcar,12000.0
2015,PB,Cana-de-açúcar,130600.0
2015,PE,Cana-de-açúcar,260100.00000000003
2015,PI,Cana-de-açúcar,13900.0
2015,PR,Cana-de-açúcar,635000.0
2015,RJ,Cana-de-açúcar,33000.0
2015,RN,Cana-de-açúcar,56000.0
2015,RO,Cana-de-açúcar,4400.0
2015,RS,Cana-de-açúcar,1400.0
2015,SE,Cana-de-açúcar,44400.0
2015,SP,Cana-de-açúcar,4685700.0
2015,TO,Cana-de-açúcar,27900.0
2016,AC,Cana-de-açúcar,1000.0
2016,AL,Cana-de-açúcar,323600.0
2016,AM,Cana-de-açúcar,3400.0
2016,BA,Cana-de-açúcar,53300.0
2016,CE,Cana-de-açúcar,2700.0
2016,ES,Cana-de-açúcar,55500.0
2016,GO,Cana-de-açúcar,885800.0
2016,MA,Cana-de-açúcar,40300.0
2016,MG,Cana-de-açúcar,866500.0
2016,MS,Cana-de-açúcar,596800.0
2016,MT,Cana-de-açúcar,232800.0
2016,PA,Cana-de-açúcar,11400.0
2016,PB,Cana-de-açúcar,124800.0
2016,PE,Cana-de-açúcar,254200.0
2016,PI,Cana-de-açúcar,15100.0
2016,PR,Cana-de-açúcar,515700.00000000006
2016,RJ,Cana-de-açúcar,34300.0
2016,RN,Cana-de-açúcar,53200.0
2016,RO,Cana-de-açúcar,4300.0
2016,RS,Cana-de-açúcar,1200.0
2016,SE,Cana-de-açúcar,49800.0
2016,SP,Cana-de-açúcar,4498300.0
2016,TO,Cana-de-açúcar,30200.0
2017,AC,Cana-de-açúcar,2200.0
2017,AL,Cana-de-açúcar,322200.0
2017,AM,Cana-de-açúcar,3600.0
2017,BA,Cana-de-açúcar,40000.0
2017,CE,Cana-de-açúcar,1400.0
2017,ES,Cana-de-açúcar,47500.0
2017,GO,Cana-de-açúcar,962600.0
2017,MA,Cana-de-açúcar,39400.0
2017,MG,Cana-de-açúcar,853100.0
2017,MS,Cana-de-açúcar,619000.0
2017,MT,Cana-de-açúcar,229900.0
2017,PA,Cana-de-açúcar,11100.0
2017,PB,Cana-de-açúcar,110300.0
2017,PE,Cana-de-açúcar,243700.0
2017,PI,Cana-de-açúcar,15200.0
2017,PR,Cana-de-açúcar,617700.0
2017,RJ,Cana-de-açúcar,26400.0
2017,RN,Cana-de-açúcar,48400.0
2017,RO,Cana-de-açúcar,3400.0
2017,RS,Cana-de-açúcar,1100.0
2017,SE,Cana-de-açúcar,45900.0
2017,SP,Cana-de-açúcar,4773100.0
2017,TO,Cana-de-açúcar,32000.0
2018,AC,Cana-de-açúcar,0.0
2018,AL,Cana-de-açúcar,303800.0
2018,AM,Cana-de-açúcar,3600.0
2018,BA,Cana-de-açúcar,47100.0
2018,CE,Cana-de-açúcar,0.0
2018,ES,Cana-de-açúcar,47600.0
2018,GO,Cana-de-açúcar,911600.0
2018,MA,Cana-de-açúcar,38000.0
2018,MG,Cana-de-açúcar,824900.0
2018,MS,Cana-de-açúcar,666000.0
2018,MT,Cana-de-açúcar,226900.0
2018,PA,Cana-de-açúcar,13500.0
2018,PB,Cana-de-açúcar,119600.0
2018,PE,Cana-de-açúcar,223200.0
2018,PI,Cana-de-açúcar,15700.0
2018,PR,Cana-de-açúcar,583700.0
2018,RJ,Cana-de-açúcar,17500.0
2018,RN,Cana-de-açúcar,57800.0
2018,RO,Cana-de-açúcar,1800.0
2018,RS,Cana-de-açúcar,1200.0
2018,SE,Cana-de-açúcar,37000.0
2018,SP,Cana-de-açúcar,4558400.0
2018,TO,Cana-de-açúcar,30600.0
2019,AC,Cana-de-açúcar,0.0
2019,AL,Cana-de-açúcar,293200.0
2019,AM,Cana-de-açúcar,3500.0
2019,BA,Cana-de-açúcar,43500.0
2019,ES,Cana-de-açúcar,46700.0
2019,GO,Cana-de-açúcar,917100.0
2019,MA,Cana-de-açúcar,35300.0
2019,MG,Cana-de-açúcar,848000.0
2019,MS,Cana-de-açúcar,647400.0
2019,MT,Cana-de-açúcar,228900.0
2019,PA,Cana-de-açúcar,14400.0
2019,PB,Cana-de-açúcar,122100.0
2019,PE,Cana-de-açúcar,231200.0
2019,PI,Cana-de-açúcar,19000.0
2019,PR,Cana-de-açúcar,569100.0
2019,RJ,Cana-de-açúcar,21400.0
2019,RN,Cana-de-açúcar,53100.0
2019,RO,Cana-de-açúcar,1300.0
2019,RS,Cana-de-açúcar,900.0
2019,SE,Cana-de-açúcar,36600.0
2019,SP,Cana-de-açúcar,4426200.0
2019,TO,Cana-de-açúcar,30400.0
2020,AL,Cana-de-açúcar,292000.0
2020,AM,Cana-de-açúcar,3400.0
2020,BA,Cana-de-açúcar,47000.0
2020,ES,Cana-de-açúcar,48600.0
2020,GO,Cana-de-açúcar,943300.0
2020,MA,Cana-de-açúcar,34100.0
2020,MG,Cana-de-açúcar,820500.0
2020,MS,Cana-de-açúcar,661000.0
2020,MT,Cana-de-açúcar,215600.0
2020,PA,Cana-de-açúcar,14500.0
2020,PB,Cana-de-açúcar,122800.0
2020,PE,Cana-de-açúcar,237300.0
2020,PI,Cana-de-açúcar,19200.0
2020,PR,Cana-de-açúcar,531000.0
2020,RJ,Cana-de-açúcar,29200.0
2020,RN,Cana-de-açúcar,55200.0
2020,RO,Cana-de-açúcar,0.0
2020,RS,Cana-de-açúcar,700.0
2020,SE,Cana-de-açúcar,36700.0
2020,SP,Cana-de-açúcar,4302200.0
2020,TO,Cana-de-açúcar,27700.0
2021,AL,Cana-de-açúcar,298400.0
2021,AM,Cana-de-açúcar,3700.0
2021,BA,Cana-de-açúcar,50400.0
2021,ES,Cana-de-açúcar,46900.0
2021,GO,Cana-de-açúcar,971600.0
2021,MA,Cana-de-açúcar,33100.0
2021,MG,Cana-de-açúcar,854200.0
2021,MS,Cana-de-açúcar,637200.0
2021,MT,Cana-de-açúcar,214600.0
2021,PA,Cana-de-açúcar,13800.0
2021,PB,Cana-de-açúcar,118300.0
2021,PE,Cana-de-açúcar,233000.0
2021,PI,Cana-de-açúcar,20100.0
2021,PR,Cana-de-açúcar,522900.0
2021,RJ,Cana-de-açúcar,32700.000000000004
2021,RN,Cana-de-açúcar,57700.0
2021,RS,Cana-de-açúcar,700.0
2021,SE,Cana-de-açúcar,38700.0
2021,SP,Cana-de-açúcar,4444200.0
2021,TO,Cana-de-açúcar,28200.0
2022,AL,Cana-de-açúcar,307700.0
2022,AM,Cana-de-açúcar,3700.0
2022,BA,Cana-de-açúcar,57000.0
2022,ES,Cana-de-açúcar,46500.0
2022,GO,Cana-de-açúcar,962900.0
2022,MA,Cana-de-açúcar,28600.0
2022,MG,Cana-de-açúcar,846500.0
2022,MS,Cana-de-açúcar,648600.0
