ano_par,origem_id,destino_id,area_ha
2008,2 - Soja Safra Única,2 - Soja Safra Única,88783.02
2008,2 - Soja Safra Única,12 - Veg. sec. florestal,4.04
2008,2 - Soja Safra Única,14 - Veg. sec. não-florestal,0.28
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,21681.0
2008,6 - Outra agropecuária,6 - Outra agropecuária,115103.26
2008,7 - Pastagem de Baixo Vigor,2 - Soja Safra Única,43.16
2008,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,88.22
2008,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,16819.68
2008,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,55.18
2008,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,3.78
2008,8 - Pastagem de Médio Vigor,2 - Soja Safra Única,161.88
2008,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,330.9
2008,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,63091.4
2008,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,206.98
2008,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,14.18
2008,9 - Pastagem de Alto Vigor,2 - Soja Safra Única,294.82
2008,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,602.65
2008,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,114905.62
2008,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,376.96
2008,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,25.83
2008,11 - Veg. prim. florestal,6 - Outra agropecuária,0.32
2008,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,0.57
2008,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,2.44
2008,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,4.02
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,183568.95
2008,12 - Veg. sec. florestal,6 - Outra agropecuária,0.32
2008,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,0.57
2008,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,2.44
2008,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,4.02
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,183568.95
2008,13 - Veg. prim. não-florestal,2 - Soja Safra Única,1515.12
2008,13 - Veg. prim. não-florestal,6 - Outra agropecuária,9432.59
2008,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,426.98
2008,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,1832.51
2008,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,3020.07
2008,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,4110374.54
2008,14 - Veg. sec. não-florestal,2 - Soja Safra Única,53.76
2008,14 - Veg. sec. não-florestal,6 - Outra agropecuária,334.66
2008,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,15.15
2008,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,65.02
2008,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,107.15
2008,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,145833.82
2008,15 - Outro,15 - Outro,71137.74
2009,2 - Soja Safra Única,2 - Soja Safra Única,99962.28
2009,2 - Soja Safra Única,12 - Veg. sec. florestal,9.6
2009,2 - Soja Safra Única,14 - Veg. sec. não-florestal,0.66
2009,4 - Milho 1ª safra,4 - Milho 1ª safra,24584.0
2009,6 - Outra agropecuária,6 - Outra agropecuária,112881.36
2009,7 - Pastagem de Baixo Vigor,2 - Soja Safra Única,3.59
2009,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,93.81
2009,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,15712.55
2009,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,11.61
2009,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,0.8
2009,8 - Pastagem de Médio Vigor,2 - Soja Safra Única,15.4
2009,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,402.6
2009,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,67435.28
2009,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,49.82
2009,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,3.41
2009,9 - Pastagem de Alto Vigor,2 - Soja Safra Única,25.38
2009,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,663.51
2009,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,111136.96
2009,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,82.1
2009,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,5.63
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,14.8
2009,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,0.28
2009,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,1.23
2009,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,1.95
2009,11 - Veg. prim. florestal,11 - Veg. prim. florestal,183458.88
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,14.8
2009,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,0.28
2009,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,1.23
2009,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,1.95
2009,12 - Veg. sec. florestal,12 - Veg. sec. florestal,183458.88
2009,13 - Veg. prim. não-florestal,2 - Soja Safra Única,5582.89
2009,13 - Veg. prim. não-florestal,6 - Outra agropecuária,25657.33
2009,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,475.04
2009,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,2112.5
2009,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,3343.72
2009,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,4079317.97
2009,14 - Veg. sec. não-florestal,2 - Soja Safra Única,198.08
2009,14 - Veg. sec. não-florestal,6 - Outra agropecuária,910.31
2009,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,16.85
2009,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,74.95
2009,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,118.63
2009,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,144731.95
2009,15 - Outro,15 - Outro,72808.97
2010,2 - Soja Safra Única,2 - Soja Safra Única,115418.61
2010,2 - Soja Safra Única,12 - Veg. sec. florestal,9.35
2010,2 - Soja Safra Única,14 - Veg. sec. não-florestal,0.64
2010,4 - Milho 1ª safra,4 - Milho 1ª safra,24087.0
2010,6 - Outra agropecuária,6 - Outra agropecuária,128800.42
2010,7 - Pastagem de Baixo Vigor,2 - Soja Safra Única,5.69
2010,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,24.37
2010,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,15212.95
2010,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,5.81
2010,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,0.4
2010,8 - Pastagem de Médio Vigor,2 - Soja Safra Única,25.29
2010,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,108.38
2010,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,67652.39
2010,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,25.83
2010,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,1.77
2010,9 - Pastagem de Alto Vigor,2 - Soja Safra Única,40.03
2010,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,171.54
2010,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,107082.08
2010,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,40.88
2010,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,2.8
