ano_par,origem_id,destino_id,area_ha
2009,11 - Veg. prim. florestal,2 - Soja,0.83
2009,11 - Veg. prim. florestal,3 - Soja + Milho 2ª safra,0.32
2009,11 - Veg. prim. florestal,5 - Cana-de-açúcar,0.44
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,45.31
2009,11 - Veg. prim. florestal,12 - Veg. sec. florestal,40.17
2009,11 - Veg. prim. florestal,Pastagem,10.46
2009,12 - Veg. sec. florestal,2 - Soja,0.01
2009,12 - Veg. sec. florestal,3 - Soja + Milho 2ª safra,0.0
2009,12 - Veg. sec. florestal,5 - Cana-de-açúcar,0.01
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,0.68
2009,12 - Veg. sec. florestal,Pastagem,0.16
2009,Pastagem,2 - Soja,8.03
2009,Pastagem,3 - Soja + Milho 2ª safra,3.13
2009,Pastagem,6 - Outra agropecuária,287.64
2009,Pastagem,12 - Veg. sec. florestal,1.98
2010,11 - Veg. prim. florestal,5 - Cana-de-açúcar,0.53
2010,11 - Veg. prim. florestal,6 - Outra agropecuária,21.11
2010,11 - Veg. prim. florestal,12 - Veg. sec. florestal,10.11
2010,11 - Veg. prim. florestal,Pastagem,4.17
2010,12 - Veg. sec. florestal,5 - Cana-de-açúcar,0.01
2010,12 - Veg. sec. florestal,6 - Outra agropecuária,0.31
2010,12 - Veg. sec. florestal,Pastagem,0.06
2010,Pastagem,2 - Soja,3.93
2010,Pastagem,3 - Soja + Milho 2ª safra,1.65
2010,Pastagem,6 - Outra agropecuária,222.3
2010,Pastagem,12 - Veg. sec. florestal,0.18
2011,11 - Veg. prim. florestal,5 - Cana-de-açúcar,0.62
2011,11 - Veg. prim. florestal,6 - Outra agropecuária,59.74
2011,11 - Veg. prim. florestal,12 - Veg. sec. florestal,11.26
2011,11 - Veg. prim. florestal,Pastagem,7.09
2011,12 - Veg. sec. florestal,5 - Cana-de-açúcar,0.01
2011,12 - Veg. sec. florestal,6 - Outra agropecuária,0.92
2011,12 - Veg. sec. florestal,Pastagem,0.11
2011,Pastagem,2 - Soja,1.71
2011,Pastagem,3 - Soja + Milho 2ª safra,0.81
2011,Pastagem,5 - Cana-de-açúcar,0.81
2011,Pastagem,6 - Outra agropecuária,273.42
