ano_par,origem_id,destino_id,area_ha
2008,1 - Culturas perenes,1 - Culturas perenes,9885.42
2008,2 - Soja,2 - Soja,0.7
2008,3 - Soja + Milho 2ª safra,3 - Soja + Milho 2ª safra,0.02
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,31899.06
2008,5 - Cana-de-açúcar,5 - Cana-de-açúcar,2098.11
2008,6 - Outra agropecuária,6 - Outra agropecuária,789717.15
2008,7 - Pastagem deg. média,7 - Pastagem deg. média,1404696.27
2008,8 - Pastagem deg. alta,8 - Pastagem deg. alta,449911.28
2008,9 - Pastagem deg. baixa,9 - Pastagem deg. baixa,791646.62
2008,10 - Silvicultura,10 - Silvicultura,180769.24
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,2151308.12
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,28153.66
2008,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,1883690.1
2008,15 - Outro,15 - Outro,51653.12
2009,1 - Culturas perenes,1 - Culturas perenes,9885.42
2009,2 - Soja,2 - Soja,0.7
2009,3 - Soja + Milho 2ª safra,3 - Soja + Milho 2ª safra,0.02
2009,4 - Milho 1ª safra,4 - Milho 1ª safra,31899.06
2009,5 - Cana-de-açúcar,5 - Cana-de-açúcar,2098.11
2009,6 - Outra agropecuária,6 - Outra agropecuária,789717.15
2009,7 - Pastagem deg. média,2 - Soja,0.28
2009,7 - Pastagem deg. média,3 - Soja + Milho 2ª safra,0.01
2009,7 - Pastagem deg. média,5 - Cana-de-açúcar,176.24
2009,7 - Pastagem deg. média,6 - Outra agropecuária,17.77
2009,7 - Pastagem deg. média,7 - Pastagem deg. média,745504.68
2009,7 - Pastagem deg. média,8 - Pastagem deg. alta,238778.28
2009,7 - Pastagem deg. média,9 - Pastagem deg. baixa,420145.1
2009,7 - Pastagem deg. média,12 - Veg. sec. florestal,73.91
2009,8 - Pastagem deg. alta,2 - Soja,0.09
2009,8 - Pastagem deg. alta,3 - Soja + Milho 2ª safra,0.0
2009,8 - Pastagem deg. alta,5 - Cana-de-açúcar,56.45
2009,8 - Pastagem deg. alta,6 - Outra agropecuária,5.69
2009,8 - Pastagem deg. alta,7 - Pastagem deg. média,238778.28
2009,8 - Pastagem deg. alta,8 - Pastagem deg. alta,76478.48
2009,8 - Pastagem deg. alta,9 - Pastagem deg. baixa,134568.61
2009,8 - Pastagem deg. alta,12 - Veg. sec. florestal,23.67
2009,9 - Pastagem deg. baixa,2 - Soja,0.16
2009,9 - Pastagem deg. baixa,3 - Soja + Milho 2ª safra,0.0
2009,9 - Pastagem deg. baixa,5 - Cana-de-açúcar,99.32
2009,9 - Pastagem deg. baixa,6 - Outra agropecuária,10.02
2009,9 - Pastagem deg. baixa,7 - Pastagem deg. média,420145.1
2009,9 - Pastagem deg. baixa,8 - Pastagem deg. alta,134568.61
2009,9 - Pastagem deg. baixa,9 - Pastagem deg. baixa,236781.76
2009,9 - Pastagem deg. baixa,12 - Veg. sec. florestal,41.65
2009,10 - Silvicultura,10 - Silvicultura,180769.24
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,34.2
2009,11 - Veg. prim. florestal,7 - Pastagem deg. média,2371.15
2009,11 - Veg. prim. florestal,8 - Pastagem deg. alta,759.46
2009,11 - Veg. prim. florestal,9 - Pastagem deg. baixa,1336.31
