ano_par,origem_id,destino_id,area_ha
2008,1 - Culturas perenes,1 - Culturas perenes,48996.65
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,90110.0
2008,6 - Outra agropecuária,6 - Outra agropecuária,373441.73
2008,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,2458.39
2008,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,384505.05
2008,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,1.96
2008,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,1.96
2008,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,1183.77
2008,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,185147.59
2008,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,0.94
2008,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,0.94
2008,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,370.05
2008,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,57877.03
2008,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,0.29
2008,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,0.29
2008,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,0.71
2008,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,0.35
2008,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,0.11
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,14686.2
2008,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,0.71
2008,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,0.35
2008,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,0.11
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,14686.2
2008,13 - Veg. prim. não-florestal,6 - Outra agropecuária,13.95
2008,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,3989.37
2008,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,1943.54
2008,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,617.48
2008,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,1173907.62
2008,14 - Veg. sec. não-florestal,6 - Outra agropecuária,13.95
2008,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,3989.37
2008,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,1943.54
2008,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,617.48
2008,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,1173907.62
2008,15 - Outro,15 - Outro,82625.91
2009,1 - Culturas perenes,1 - Culturas perenes,49148.4
2009,4 - Milho 1ª safra,4 - Milho 1ª safra,90170.0
2009,6 - Outra agropecuária,6 - Outra agropecuária,384251.43
2009,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,2765.35
2009,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,385984.61
2009,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,2.8
2009,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,2.8
2009,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,1347.22
2009,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,188043.53
2009,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,1.36
2009,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,1.36
2009,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,428.02
2009,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,59743.04
2009,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,0.43
2009,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,0.43
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,0.81
2009,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,0.68
2009,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,0.31
2009,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,0.09
2009,11 - Veg. prim. florestal,11 - Veg. prim. florestal,14685.21
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,0.81
2009,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,0.68
2009,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,0.31
2009,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,0.09
2009,12 - Veg. sec. florestal,12 - Veg. sec. florestal,14685.21
2009,13 - Veg. prim. não-florestal,6 - Outra agropecuária,32.13
2009,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,2797.05
2009,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,1267.06
2009,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,391.43
2009,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,1171808.91
2009,14 - Veg. sec. não-florestal,6 - Outra agropecuária,32.13
2009,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,2797.05
2009,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,1267.06
2009,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,391.43
2009,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,1171808.91
2009,15 - Outro,15 - Outro,81732.15
2010,1 - Culturas perenes,1 - Culturas perenes,50385.56
2010,4 - Milho 1ª safra,4 - Milho 1ª safra,73800.0
2010,6 - Outra agropecuária,6 - Outra agropecuária,384442.52
2010,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,5581.38
2010,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,399075.68
2010,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,3.05
2010,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,3.05
2010,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,2528.37
2010,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,180781.21
2010,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,1.38
2010,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,1.38
2010,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,781.08
2010,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,55848.12
2010,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,0.43
2010,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,0.43
2010,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,0.49
2010,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,0.18
2010,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,0.05
2010,11 - Veg. prim. florestal,11 - Veg. prim. florestal,14675.76
2010,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,0.49
2010,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,0.18
2010,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,0.05
2010,12 - Veg. sec. florestal,12 - Veg. sec. florestal,14675.76
2010,13 - Veg. prim. não-florestal,6 - Outra agropecuária,21.06
2010,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,4473.11
2010,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,1601.62
2010,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,498.6
2010,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,1163412.99
2010,14 - Veg. sec. não-florestal,6 - Outra agropecuária,21.06
2010,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,4473.11
2010,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,1601.62
2010,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,498.6
2010,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,1163412.99
2010,15 - Outro,15 - Outro,79608.47
2011,1 - Culturas perenes,1 - Culturas perenes,51430.61
2011,4 - Milho 1ª safra,4 - Milho 1ª safra,88960.0
2011,6 - Outra agropecuária,6 - Outra agropecuária,400283.46
2011,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,10198.06
2011,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,432939.22
2011,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,3.03
2011,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,3.03
2011,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,3651.47
2011,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,155016.18
2011,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,1.09
2011,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,1.09
2011,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,1136.73
2011,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,48257.57
2011,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,0.34
2011,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,0.34
2011,11 - Veg. prim. florestal,6 - Outra agropecuária,0.14
2011,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,1.09
2011,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,0.14
2011,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,0.04
2011,11 - Veg. prim. florestal,11 - Veg. prim. florestal,14667.25
2011,12 - Veg. sec. florestal,6 - Outra agropecuária,0.14
2011,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,1.09
2011,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,0.14
2011,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,0.04
2011,12 - Veg. sec. florestal,12 - Veg. sec. florestal,14667.25
2011,13 - Veg. prim. não-florestal,6 - Outra agropecuária,83.61
2011,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,8534.85
2011,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,1073.81
2011,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,301.06
2011,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,1150338.96
2011,14 - Veg. sec. não-florestal,6 - Outra agropecuária,83.61
2011,14 - Veg. sec. não-florestal,7 - Pastagem de Baixo Vigor,8534.85
2011,14 - Veg. sec. não-florestal,8 - Pastagem de Médio Vigor,1073.81
2011,14 - Veg. sec. não-florestal,9 - Pastagem de Alto Vigor,301.06
2011,14 - Veg. sec. não-florestal,14 - Veg. sec. não-florestal,1150338.96
2011,15 - Outro,15 - Outro,78285.89
2012,1 - Culturas perenes,1 - Culturas perenes,52498.54
2012,4 - Milho 1ª safra,4 - Milho 1ª safra,78335.0
2012,6 - Outra agropecuária,6 - Outra agropecuária,416233.02
