ano_par,origem_id,destino_id,area_ha
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,110730.0
2008,5 - Cana-de-açúcar,5 - Cana-de-açúcar,21021.89
2008,6 - Outra agropecuária,6 - Outra agropecuária,113186.15
2008,7 - Pastagem de Baixo Vigor,5 - Cana-de-açúcar,18.46
2008,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,571.9
2008,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,274530.48
2008,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,1.02
2008,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,1.02
2008,8 - Pastagem de Médio Vigor,5 - Cana-de-açúcar,39.0
2008,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,1208.66
2008,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,580194.98
2008,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,2.15
2008,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,2.15
2008,9 - Pastagem de Alto Vigor,5 - Cana-de-açúcar,28.94
2008,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,896.75
2008,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,430467.52
2008,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,1.6
2008,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,1.6
2008,11 - Veg. prim. florestal,5 - Cana-de-açúcar,2.38
2008,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,6.91
2008,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,15.86
2008,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,13.14
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,24101.66
2008,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.16
2008,12 - Veg. sec. florestal,5 - Cana-de-açúcar,2.38
2008,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,6.91
2008,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,15.86
2008,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,13.14
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,24101.66
2008,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.16
2008,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,1732.97
2008,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,3978.8
2008,13 - Veg. prim. não-florestal,9 - Pastagem de Alto Vigor,3295.16
