ano_par,origem_id,destino_id,area_ha
2009,2 - Soja,12 - Veg. sec. florestal,0.46
2009,2 - Soja,14 - Veg. sec. não-florestal,0.07
2009,3 - Soja + Milho 2ª safra,12 - Veg. sec. florestal,0.01
2009,3 - Soja + Milho 2ª safra,14 - Veg. sec. não-florestal,0.0
2009,11 - Veg. prim. florestal,2 - Soja,35.21
2009,11 - Veg. prim. florestal,3 - Soja + Milho 2ª safra,1.08
2009,11 - Veg. prim. florestal,5 - Cana-de-açúcar,0.15
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,74.04
2009,11 - Veg. prim. florestal,12 - Veg. sec. florestal,15.31
2009,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,2.22
2009,11 - Veg. prim. florestal,Pastagem,1126.39
2009,12 - Veg. sec. florestal,2 - Soja,1.08
2009,12 - Veg. sec. florestal,3 - Soja + Milho 2ª safra,0.03
2009,12 - Veg. sec. florestal,5 - Cana-de-açúcar,0.0
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,2.28
2009,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.07
2009,12 - Veg. sec. florestal,Pastagem,34.62
2009,13 - Veg. prim. não-florestal,2 - Soja,478.1
2009,13 - Veg. prim. não-florestal,3 - Soja + Milho 2ª safra,14.66
2009,13 - Veg. prim. não-florestal,5 - Cana-de-açúcar,0.02
2009,13 - Veg. prim. não-florestal,6 - Outra agropecuária,1145.16
2009,13 - Veg. prim. não-florestal,12 - Veg. sec. florestal,2.22
2009,13 - Veg. prim. não-florestal,14 - Veg. sec. não-florestal,0.32
2009,13 - Veg. prim. não-florestal,Pastagem,21404.35
2009,14 - Veg. sec. não-florestal,2 - Soja,14.69
2009,14 - Veg. sec. não-florestal,3 - Soja + Milho 2ª safra,0.45
2009,14 - Veg. sec. não-florestal,5 - Cana-de-açúcar,0.0
2009,14 - Veg. sec. não-florestal,6 - Outra agropecuária,35.2
2009,14 - Veg. sec. não-florestal,12 - Veg. sec. florestal,0.07
2009,14 - Veg. sec. não-florestal,Pastagem,657.88
2009,Pastagem,2 - Soja,6320.34
2009,Pastagem,3 - Soja + Milho 2ª safra,193.77
2009,Pastagem,5 - Cana-de-açúcar,302.31
2009,Pastagem,6 - Outra agropecuária,19383.84
2009,Pastagem,12 - Veg. sec. florestal,1091.14
2009,Pastagem,14 - Veg. sec. não-florestal,158.42
2010,2 - Soja,12 - Veg. sec. florestal,0.23
2010,2 - Soja,14 - Veg. sec. não-florestal,0.03
2010,3 - Soja + Milho 2ª safra,12 - Veg. sec. florestal,0.01
2010,3 - Soja + Milho 2ª safra,14 - Veg. sec. não-florestal,0.0
2010,11 - Veg. prim. florestal,2 - Soja,18.76
2010,11 - Veg. prim. florestal,3 - Soja + Milho 2ª safra,0.46
2010,11 - Veg. prim. florestal,6 - Outra agropecuária,64.62
2010,11 - Veg. prim. florestal,12 - Veg. sec. florestal,4.73
