ano_par,origem_id,destino_id,area_ha
2008,1 - Culturas perenes,1 - Culturas perenes,97716.53
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,75191.04
2008,5 - Cana-de-açúcar,5 - Cana-de-açúcar,57.11
2008,6 - Outra agropecuária,6 - Outra agropecuária,568069.21
2008,7 - Pastagem de Baixo Vigor,5 - Cana-de-açúcar,2.59
2008,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,66.82
2008,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,369663.59
2008,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,9.87
2008,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,9.87
2008,8 - Pastagem de Médio Vigor,5 - Cana-de-açúcar,9.39
2008,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,242.21
2008,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,1339883.94
2008,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,35.78
2008,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,35.78
2008,9 - Pastagem de Alto Vigor,5 - Cana-de-açúcar,4.3
2008,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,111.0
2008,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,614039.62
2008,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,16.4
2008,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,16.4
2008,10 - Silvicultura,10 - Silvicultura,20218.69
2008,11 - Veg. prim. florestal,6 - Outra agropecuária,0.94
2008,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,46.33
2008,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,158.26
2008,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,79.13
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,443703.28
2008,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,1.3
2008,12 - Veg. sec. florestal,6 - Outra agropecuária,0.94
2008,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,46.33
2008,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,158.26
2008,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,79.13
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,443703.28
2008,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,1.3
2008,13 - Veg. prim. não-florestal,7 - Pastagem de Baixo Vigor,0.14
2008,13 - Veg. prim. não-florestal,8 - Pastagem de Médio Vigor,0.48
