ano_par,origem_id,destino_id,area_ha
2008,1 - Culturas perenes,1 - Culturas perenes,57182.44
2008,2 - Soja,2 - Soja,4713.52
2008,3 - Soja + Milho 2ª safra,3 - Soja + Milho 2ª safra,1837.94
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,21566.58
2008,5 - Cana-de-açúcar,5 - Cana-de-açúcar,486512.02
2008,6 - Outra agropecuária,6 - Outra agropecuária,317398.66
2008,7 - Pastagem deg. média,7 - Pastagem deg. média,41300.53
2008,8 - Pastagem deg. alta,8 - Pastagem deg. alta,14106.15
2008,9 - Pastagem deg. baixa,9 - Pastagem deg. baixa,36603.74
2008,10 - Silvicultura,10 - Silvicultura,36318.29
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,158177.51
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,9181.45
2008,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,3978.36
2008,15 - Outro,15 - Outro,47108.23
2009,1 - Culturas perenes,1 - Culturas perenes,57182.44
2009,2 - Soja,2 - Soja,4713.52
2009,3 - Soja + Milho 2ª safra,3 - Soja + Milho 2ª safra,1837.94
2009,4 - Milho 1ª safra,4 - Milho 1ª safra,21566.58
2009,5 - Cana-de-açúcar,5 - Cana-de-açúcar,486512.02
2009,6 - Outra agropecuária,6 - Outra agropecuária,317398.66
2009,7 - Pastagem deg. média,2 - Soja,28.57
2009,7 - Pastagem deg. média,3 - Soja + Milho 2ª safra,11.14
2009,7 - Pastagem deg. média,5 - Cana-de-açúcar,1013.63
2009,7 - Pastagem deg. média,6 - Outra agropecuária,5.05
2009,7 - Pastagem deg. média,7 - Pastagem deg. média,18062.21
2009,7 - Pastagem deg. média,8 - Pastagem deg. alta,6169.13
2009,7 - Pastagem deg. média,9 - Pastagem deg. baixa,16008.14
2009,7 - Pastagem deg. média,12 - Veg. sec. florestal,2.67
2009,8 - Pastagem deg. alta,2 - Soja,9.76
2009,8 - Pastagem deg. alta,3 - Soja + Milho 2ª safra,3.81
2009,8 - Pastagem deg. alta,5 - Cana-de-açúcar,346.2
2009,8 - Pastagem deg. alta,6 - Outra agropecuária,1.72
2009,8 - Pastagem deg. alta,7 - Pastagem deg. média,6169.13
2009,8 - Pastagem deg. alta,8 - Pastagem deg. alta,2107.06
2009,8 - Pastagem deg. alta,9 - Pastagem deg. baixa,5467.56
2009,8 - Pastagem deg. alta,12 - Veg. sec. florestal,0.91
2009,9 - Pastagem deg. baixa,2 - Soja,25.32
2009,9 - Pastagem deg. baixa,3 - Soja + Milho 2ª safra,9.87
2009,9 - Pastagem deg. baixa,5 - Cana-de-açúcar,898.36
2009,9 - Pastagem deg. baixa,6 - Outra agropecuária,4.48
2009,9 - Pastagem deg. baixa,7 - Pastagem deg. média,16008.14
2009,9 - Pastagem deg. baixa,8 - Pastagem deg. alta,5467.56
2009,9 - Pastagem deg. baixa,9 - Pastagem deg. baixa,14187.65
2009,9 - Pastagem deg. baixa,12 - Veg. sec. florestal,2.36
2009,10 - Silvicultura,10 - Silvicultura,36318.29
2009,11 - Veg. prim. florestal,2 - Soja,14.08
2009,11 - Veg. prim. florestal,3 - Soja + Milho 2ª safra,5.49
2009,11 - Veg. prim. florestal,5 - Cana-de-açúcar,40.74
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,3.23
2009,11 - Veg. prim. florestal,7 - Pastagem deg. média,14.05
2009,11 - Veg. prim. florestal,8 - Pastagem deg. alta,4.8
2009,11 - Veg. prim. florestal,9 - Pastagem deg. baixa,12.45
2009,11 - Veg. prim. florestal,11 - Veg. prim. florestal,158082.49
2009,11 - Veg. prim. florestal,12 - Veg. sec. florestal,0.17
2009,12 - Veg. sec. florestal,2 - Soja,0.82
2009,12 - Veg. sec. florestal,3 - Soja + Milho 2ª safra,0.32
2009,12 - Veg. sec. florestal,5 - Cana-de-açúcar,2.37
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,0.19
2009,12 - Veg. sec. florestal,7 - Pastagem deg. média,0.82
2009,12 - Veg. sec. florestal,8 - Pastagem deg. alta,0.28
2009,12 - Veg. sec. florestal,9 - Pastagem deg. baixa,0.72
2009,12 - Veg. sec. florestal,12 - Veg. sec. florestal,9175.95
2009,13 - Veg. prim. não-florestal,2 - Soja,1.04
2009,13 - Veg. prim. não-florestal,3 - Soja + Milho 2ª safra,0.4
2009,13 - Veg. prim. não-florestal,7 - Pastagem deg. média,5.01
2009,13 - Veg. prim. não-florestal,8 - Pastagem deg. alta,1.71
2009,13 - Veg. prim. não-florestal,9 - Pastagem deg. baixa,4.44
2009,13 - Veg. prim. não-florestal,13 - Veg. prim. não-florestal,3965.76
2009,15 - Outro,15 - Outro,47108.23
2010,1 - Culturas perenes,1 - Culturas perenes,53191.9
2010,2 - Soja,2 - Soja,8140.73
2010,3 - Soja + Milho 2ª safra,3 - Soja + Milho 2ª safra,3414.01
2010,4 - Milho 1ª safra,4 - Milho 1ª safra,15171.47
2010,5 - Cana-de-açúcar,5 - Cana-de-açúcar,498593.73
2010,6 - Outra agropecuária,6 - Outra agropecuária,308763.24
2010,7 - Pastagem deg. média,2 - Soja,19.28
2010,7 - Pastagem deg. média,3 - Soja + Milho 2ª safra,8.09
2010,7 - Pastagem deg. média,5 - Cana-de-açúcar,442.6
2010,7 - Pastagem deg. média,6 - Outra agropecuária,1.12
2010,7 - Pastagem deg. média,7 - Pastagem deg. média,16519.88
2010,7 - Pastagem deg. média,8 - Pastagem deg. alta,5039.93
2010,7 - Pastagem deg. média,9 - Pastagem deg. baixa,15760.93
2010,7 - Pastagem deg. média,12 - Veg. sec. florestal,2.35
2010,8 - Pastagem deg. alta,2 - Soja,5.88
2010,8 - Pastagem deg. alta,3 - Soja + Milho 2ª safra,2.47
2010,8 - Pastagem deg. alta,5 - Cana-de-açúcar,135.03
2010,8 - Pastagem deg. alta,6 - Outra agropecuária,0.34
2010,8 - Pastagem deg. alta,7 - Pastagem deg. média,5039.93
2010,8 - Pastagem deg. alta,8 - Pastagem deg. alta,1537.6
2010,8 - Pastagem deg. alta,9 - Pastagem deg. baixa,4808.39
2010,8 - Pastagem deg. alta,12 - Veg. sec. florestal,0.72
2010,9 - Pastagem deg. baixa,2 - Soja,18.4
2010,9 - Pastagem deg. baixa,3 - Soja + Milho 2ª safra,7.72
2010,9 - Pastagem deg. baixa,5 - Cana-de-açúcar,422.27
2010,9 - Pastagem deg. baixa,6 - Outra agropecuária,1.06
2010,9 - Pastagem deg. baixa,7 - Pastagem deg. média,15760.93
2010,9 - Pastagem deg. baixa,8 - Pastagem deg. alta,4808.39
2010,9 - Pastagem deg. baixa,9 - Pastagem deg. baixa,15036.85
2010,9 - Pastagem deg. baixa,12 - Veg. sec. florestal,2.24
2010,10 - Silvicultura,10 - Silvicultura,37340.26
