ano_par,origem_id,destino_id,area_ha
2009,2 - Soja,12 - Veg. sec. florestal,2.04
2009,2 - Soja,14 - Veg. sec. não-florestal,0.03
2009,11 - Veg. prim. florestal,2 - Soja,1.45
2009,11 - Veg. prim. florestal,6 - Outra agropecuária,38.03
2009,11 - Veg. prim. florestal,12 - Veg. sec. florestal,6.85
2009,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.12
2009,11 - Veg. prim. florestal,Pastagem,146.39
2009,12 - Veg. sec. florestal,2 - Soja,0.23
2009,12 - Veg. sec. florestal,6 - Outra agropecuária,5.96
2009,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.02
2009,12 - Veg. sec. florestal,Pastagem,22.93
2009,13 - Veg. prim. não-florestal,2 - Soja,63.05
2009,13 - Veg. prim. não-florestal,6 - Outra agropecuária,34.57
2009,13 - Veg. prim. não-florestal,12 - Veg. sec. florestal,0.12
2009,13 - Veg. prim. não-florestal,14 - Veg. sec. não-florestal,0.0
2009,13 - Veg. prim. não-florestal,Pastagem,10277.48
2009,14 - Veg. sec. não-florestal,2 - Soja,9.87
2009,14 - Veg. sec. não-florestal,6 - Outra agropecuária,5.41
2009,14 - Veg. sec. não-florestal,12 - Veg. sec. florestal,0.02
2009,14 - Veg. sec. não-florestal,Pastagem,1609.51
2009,Pastagem,2 - Soja,65.61
2009,Pastagem,6 - Outra agropecuária,6.93
2009,Pastagem,12 - Veg. sec. florestal,20.36
2009,Pastagem,14 - Veg. sec. não-florestal,0.34
2010,2 - Soja,12 - Veg. sec. florestal,6.28
2010,2 - Soja,14 - Veg. sec. não-florestal,0.11
2010,11 - Veg. prim. florestal,2 - Soja,6.27
2010,11 - Veg. prim. florestal,6 - Outra agropecuária,20.2
2010,11 - Veg. prim. florestal,12 - Veg. sec. florestal,9.33
2010,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.16
2010,11 - Veg. prim. florestal,Pastagem,106.44
2010,12 - Veg. sec. florestal,2 - Soja,0.98
2010,12 - Veg. sec. florestal,6 - Outra agropecuária,3.16
2010,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.02
2010,12 - Veg. sec. florestal,Pastagem,16.67
2010,13 - Veg. prim. não-florestal,2 - Soja,139.86
2010,13 - Veg. prim. não-florestal,6 - Outra agropecuária,16.61
2010,13 - Veg. prim. não-florestal,12 - Veg. sec. florestal,0.16
2010,13 - Veg. prim. não-florestal,14 - Veg. sec. não-florestal,0.0
2010,13 - Veg. prim. não-florestal,Pastagem,8842.24
2010,14 - Veg. sec. não-florestal,2 - Soja,21.9
2010,14 - Veg. sec. não-florestal,6 - Outra agropecuária,2.6
2010,14 - Veg. sec. não-florestal,12 - Veg. sec. florestal,0.02
2010,14 - Veg. sec. não-florestal,Pastagem,1384.75
2010,Pastagem,2 - Soja,15.75
2010,Pastagem,6 - Outra agropecuária,43.83
2010,Pastagem,12 - Veg. sec. florestal,8.76
2010,Pastagem,14 - Veg. sec. não-florestal,0.15
2011,2 - Soja,12 - Veg. sec. florestal,3.1
2011,2 - Soja,14 - Veg. sec. não-florestal,0.05
2011,11 - Veg. prim. florestal,2 - Soja,1.3
2011,11 - Veg. prim. florestal,6 - Outra agropecuária,0.92
2011,11 - Veg. prim. florestal,12 - Veg. sec. florestal,9.1
2011,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.16
2011,11 - Veg. prim. florestal,Pastagem,123.14
2011,12 - Veg. sec. florestal,2 - Soja,0.2
2011,12 - Veg. sec. florestal,6 - Outra agropecuária,0.14
2011,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.02
2011,12 - Veg. sec. florestal,Pastagem,19.28
2011,13 - Veg. prim. não-florestal,2 - Soja,99.24
2011,13 - Veg. prim. não-florestal,6 - Outra agropecuária,54.17
2011,13 - Veg. prim. não-florestal,12 - Veg. sec. florestal,0.16
2011,13 - Veg. prim. não-florestal,14 - Veg. sec. não-florestal,0.0
2011,13 - Veg. prim. não-florestal,Pastagem,13208.09
2011,14 - Veg. sec. não-florestal,2 - Soja,15.54
2011,14 - Veg. sec. não-florestal,6 - Outra agropecuária,8.48
2011,14 - Veg. sec. não-florestal,12 - Veg. sec. florestal,0.02
2011,14 - Veg. sec. não-florestal,Pastagem,2068.47
2011,Pastagem,2 - Soja,6.48
2011,Pastagem,6 - Outra agropecuária,21.51
2011,Pastagem,12 - Veg. sec. florestal,13.36
2011,Pastagem,14 - Veg. sec. não-florestal,0.23
2012,2 - Soja,12 - Veg. sec. florestal,0.62
2012,2 - Soja,14 - Veg. sec. não-florestal,0.01
2012,11 - Veg. prim. florestal,2 - Soja,1.99
2012,11 - Veg. prim. florestal,6 - Outra agropecuária,8.49
2012,11 - Veg. prim. florestal,12 - Veg. sec. florestal,8.04
2012,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.14
2012,11 - Veg. prim. florestal,Pastagem,236.13
2012,12 - Veg. sec. florestal,2 - Soja,0.31
2012,12 - Veg. sec. florestal,6 - Outra agropecuária,1.33
2012,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.02
2012,12 - Veg. sec. florestal,Pastagem,36.98
2012,13 - Veg. prim. não-florestal,2 - Soja,116.37
2012,13 - Veg. prim. não-florestal,6 - Outra agropecuária,78.2
2012,13 - Veg. prim. não-florestal,12 - Veg. sec. florestal,0.14
2012,13 - Veg. prim. não-florestal,14 - Veg. sec. não-florestal,0.0
2012,13 - Veg. prim. não-florestal,Pastagem,13625.25
2012,14 - Veg. sec. não-florestal,2 - Soja,18.22
2012,14 - Veg. sec. não-florestal,6 - Outra agropecuária,12.25
2012,14 - Veg. sec. não-florestal,12 - Veg. sec. florestal,0.02
2012,14 - Veg. sec. não-florestal,Pastagem,2133.79
2012,Pastagem,2 - Soja,17.01
2012,Pastagem,6 - Outra agropecuária,41.04
2012,Pastagem,12 - Veg. sec. florestal,9.73
2012,Pastagem,14 - Veg. sec. não-florestal,0.17
2013,2 - Soja,12 - Veg. sec. florestal,0.33
2013,2 - Soja,14 - Veg. sec. não-florestal,0.01
2013,3 - Soja + Milho 2ª safra,12 - Veg. sec. florestal,0.02
2013,3 - Soja + Milho 2ª safra,14 - Veg. sec. não-florestal,0.0
2013,11 - Veg. prim. florestal,2 - Soja,1.15
2013,11 - Veg. prim. florestal,3 - Soja + Milho 2ª safra,0.07
2013,11 - Veg. prim. florestal,6 - Outra agropecuária,35.55
2013,11 - Veg. prim. florestal,12 - Veg. sec. florestal,9.76
2013,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,0.18
2013,11 - Veg. prim. florestal,Pastagem,263.42
2013,12 - Veg. sec. florestal,2 - Soja,0.18
2013,12 - Veg. sec. florestal,3 - Soja + Milho 2ª safra,0.01
2013,12 - Veg. sec. florestal,6 - Outra agropecuária,5.57
2013,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,0.03
2013,12 - Veg. sec. florestal,Pastagem,41.25
2013,13 - Veg. prim. não-florestal,2 - Soja,372.21
2013,13 - Veg. prim. não-florestal,3 - Soja + Milho 2ª safra,23.57
