ano_par,origem_id,destino_id,area_ha
2008,2 - Soja Safra Única,2 - Soja Safra Única,125500.86
2008,2 - Soja Safra Única,3 - Soja + Milho 2ª Safra,86462.36
2008,2 - Soja Safra Única,12 - Veg. sec. florestal,1.32
2008,2 - Soja Safra Única,14 - Veg. sec. não-florestal,0.38
2008,3 - Soja + Milho 2ª Safra,2 - Soja Safra Única,53835.72
2008,3 - Soja + Milho 2ª Safra,3 - Soja + Milho 2ª Safra,37089.49
2008,3 - Soja + Milho 2ª Safra,12 - Veg. sec. florestal,0.57
2008,3 - Soja + Milho 2ª Safra,14 - Veg. sec. não-florestal,0.16
2008,4 - Milho 1ª safra,4 - Milho 1ª safra,50491.68
2008,5 - Cana-de-açúcar,5 - Cana-de-açúcar,64429.23
2008,6 - Outra agropecuária,6 - Outra agropecuária,434820.0
2008,7 - Pastagem de Baixo Vigor,2 - Soja Safra Única,826.22
2008,7 - Pastagem de Baixo Vigor,3 - Soja + Milho 2ª Safra,569.22
2008,7 - Pastagem de Baixo Vigor,5 - Cana-de-açúcar,262.48
2008,7 - Pastagem de Baixo Vigor,6 - Outra agropecuária,1165.01
2008,7 - Pastagem de Baixo Vigor,7 - Pastagem de Baixo Vigor,247211.62
2008,7 - Pastagem de Baixo Vigor,12 - Veg. sec. florestal,21.87
2008,7 - Pastagem de Baixo Vigor,14 - Veg. sec. não-florestal,6.31
2008,8 - Pastagem de Médio Vigor,2 - Soja Safra Única,1481.31
2008,8 - Pastagem de Médio Vigor,3 - Soja + Milho 2ª Safra,1020.53
2008,8 - Pastagem de Médio Vigor,5 - Cana-de-açúcar,470.59
2008,8 - Pastagem de Médio Vigor,6 - Outra agropecuária,2088.71
2008,8 - Pastagem de Médio Vigor,8 - Pastagem de Médio Vigor,443218.9
2008,8 - Pastagem de Médio Vigor,12 - Veg. sec. florestal,39.21
2008,8 - Pastagem de Médio Vigor,14 - Veg. sec. não-florestal,11.31
2008,9 - Pastagem de Alto Vigor,2 - Soja Safra Única,832.29
2008,9 - Pastagem de Alto Vigor,3 - Soja + Milho 2ª Safra,573.4
2008,9 - Pastagem de Alto Vigor,5 - Cana-de-açúcar,264.41
2008,9 - Pastagem de Alto Vigor,6 - Outra agropecuária,1173.57
2008,9 - Pastagem de Alto Vigor,9 - Pastagem de Alto Vigor,249027.91
2008,9 - Pastagem de Alto Vigor,12 - Veg. sec. florestal,22.03
2008,9 - Pastagem de Alto Vigor,14 - Veg. sec. não-florestal,6.36
2008,10 - Silvicultura,10 - Silvicultura,1164.36
2008,11 - Veg. prim. florestal,2 - Soja Safra Única,5.33
2008,11 - Veg. prim. florestal,3 - Soja + Milho 2ª Safra,3.67
2008,11 - Veg. prim. florestal,5 - Cana-de-açúcar,4.72
2008,11 - Veg. prim. florestal,6 - Outra agropecuária,9.63
2008,11 - Veg. prim. florestal,7 - Pastagem de Baixo Vigor,119.66
2008,11 - Veg. prim. florestal,8 - Pastagem de Médio Vigor,221.06
2008,11 - Veg. prim. florestal,9 - Pastagem de Alto Vigor,128.99
2008,11 - Veg. prim. florestal,11 - Veg. prim. florestal,183543.85
2008,11 - Veg. prim. florestal,14 - Veg. sec. não-florestal,1.83
2008,12 - Veg. sec. florestal,2 - Soja Safra Única,5.33
2008,12 - Veg. sec. florestal,3 - Soja + Milho 2ª Safra,3.67
2008,12 - Veg. sec. florestal,5 - Cana-de-açúcar,4.72
2008,12 - Veg. sec. florestal,6 - Outra agropecuária,9.63
2008,12 - Veg. sec. florestal,7 - Pastagem de Baixo Vigor,119.66
2008,12 - Veg. sec. florestal,8 - Pastagem de Médio Vigor,221.06
2008,12 - Veg. sec. florestal,9 - Pastagem de Alto Vigor,128.99
2008,12 - Veg. sec. florestal,12 - Veg. sec. florestal,183543.85
2008,12 - Veg. sec. florestal,14 - Veg. sec. não-florestal,1.83
2008,13 - Veg. prim. não-florestal,2 - Soja Safra Única,0.27
