ano_par,origem_id,destino_id,area_ha
2009,Pastagem,6 - Outra agropecuária,155.79
2010,Pastagem,6 - Outra agropecuária,190.98
2011,Pastagem,2 - Soja,5.31
2011,Pastagem,6 - Outra agropecuária,181.44
2012,Pastagem,2 - Soja,4.23
2012,Pastagem,6 - Outra agropecuária,240.57
2013,Pastagem,2 - Soja,2.79
2013,Pastagem,6 - Outra agropecuária,452.16
2014,Pastagem,2 - Soja,25.74
2014,Pastagem,6 - Outra agropecuária,1295.19
2015,Pastagem,2 - Soja,39.42
2015,Pastagem,6 - Outra agropecuária,2940.39
2016,Pastagem,2 - Soja,14.58
2016,Pastagem,6 - Outra agropecuária,1886.22
2017,Pastagem,2 - Soja,33.39
2017,Pastagem,6 - Outra agropecuária,1592.28
2018,Pastagem,3 - Soja + Milho 2ª safra,16.11
2018,Pastagem,6 - Outra agropecuária,2145.96
2019,Pastagem,3 - Soja + Milho 2ª safra,18.09
2019,Pastagem,6 - Outra agropecuária,1334.7
2020,Pastagem,3 - Soja + Milho 2ª safra,3.96
2020,Pastagem,6 - Outra agropecuária,198.99
2021,Pastagem,2 - Soja,3.33
2021,Pastagem,6 - Outra agropecuária,197.82
2022,Pastagem,2 - Soja,4.86
2022,Pastagem,6 - Outra agropecuária,226.62
2023,Pastagem,2 - Soja,15.48
2023,Pastagem,6 - Outra agropecuária,263.7
2024,Pastagem,2 - Soja,3.87
2024,Pastagem,6 - Outra agropecuária,32.58
