CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,FLAG_QUALIDADE,FLAG_DESCRICAO
1101203,RO,2008,9724.681949244768,9592.275501422064,0.0,0.0,10167.953963671152,50473.7474455368,1373.519907566928,0.0,0.0,0.0,0.0,340.0248972780001,0.0,99.282251187504,32.602239597312,9.666242836272,43.583412663648,0,OK
1101708,RO,2008,5773.406946620544,6809.561930275632,9941.464759769136,0.0,3409.543823108544,58428.90469762316,0.0,0.0,0.0,0.0,0.0,219.653574232752,0.0,244.898227122912,209.43526145256,0.0,213.370014507408,0,OK
1100403,RO,2008,101503.66019021397,39317.14662629371,71.488038919968,0.0,14038.93792117872,111279.56419261916,0.0,0.0,0.0,0.0,0.0,1464.420733242192,0.481806496512,335.487886102512,2149.228366951248,60.015021721776,500.064955202736,0,OK
1100452,RO,2008,115535.73236881738,39795.98198274389,478.052420893344,0.0,20272.54033541564,154406.756292247,0.0,0.0,0.0,0.0,0.0,2094.995023187616,0.0,741.219144342336,281.72631120004803,0.0,160.41145043246402,0,OK
1101757,RO,2008,197955.13760854444,17315.82435558096,1147.35190799592,0.0,39540.37359870893,60529.360194437904,0.0,0.0,0.0,0.0,0.0,1221.12852777432,0.0,260.797841507808,1981.890948131424,0.0,163.794133543392,0,OK
1101807,RO,2008,10381.60503196819,9765.093469139712,333.791525729376,0.0,21663.75659409404,56249.98500532435,0.0,0.0,0.0,0.0,0.0,67.272232075488,0.0,0.0,267.12155177452803,0.0,47.1768861168,0,OK
1100502,RO,2008,10526.227282004544,13114.351254372192,472.290818205888,0.0,2639.79771911856,59096.407447999154,352.009833878736,0.0,0.0,0.0,0.0,309.590786914992,0.0,60.225812064,65.224554465312,0.0,16.622324129664,0,OK
1101492,RO,2008,556944.5910355542,27456.987870518977,321850.7848370596,0.0,37023.02499315183,175055.01535622394,0.0,0.0,0.0,0.0,0.0,4616.840489378832,0.0,583.0260113208959,2222.302352255568,251.984797675776,1089.675655309296,0,OK
1100148,RO,2008,36644.03399546842,22754.76725490408,7067.770061864688,0.0,6662.871927358416,97688.47544758368,1834.22729458584,0.0,0.0,0.0,0.0,1418.478476272704,0.0,672.67213257816,156.446584471584,0.0,43.56333739296001,0,OK
1100155,RO,2008,23082.5462370624,20466.62805242722,1618.197306712272,0.0,30576.715048340207,124309.8602886207,0.0,0.0,0.0,0.0,0.0,135.989883640512,0.0,699.1714898863199,580.4764519435199,0.0,184.903280671824,0,OK
1101476,RO,2008,9846.880121922624,4865.803958816064,9369.520297868015,0.0,5510.420900607744,32241.31634324779,0.0,0.0,0.0,0.0,0.0,108.70759077552,0.0,78.59468474352,227.372515812288,0.0,7.156834000272,0,OK
1101484,RO,2008,6236.162011249632,5905.803356807904,0.722709744768,0.0,6792.628439450304,36403.11067194173,153.85687455283198,7.969882463136,0.0,0.0,0.0,34.760331196272,0.0,119.056392815184,39.457944537264005,0.0,2.017564704144,0,OK
1100189,RO,2008,293816.000563234,27337.821063715008,107129.7648381613,0.0,58468.67380885608,145934.96194900497,20.22583521816,0.0,0.0,0.0,0.0,4477.869428041152,47.769106602096,1718.834638671216,2179.441649336688,3.61354872384,493.560567499824,0,OK
1101500,RO,2008,229674.29616119736,22965.22635516173,81635.50606990204,0.0,17403.663702476304,99768.90586188716,0.0,0.0,0.0,0.0,0.0,4739.42009219976,0.0,207.237019312224,83.21199700176,22.13298593352,272.361197424096,0,OK
1100205,RO,2008,2593566.7496436723,176290.49770254013,43254.50946633115,0.0,174089.8967178983,330670.9654278212,0.0,0.0,206.785325721744,0.0,0.0,21331.96255779812,2164.726475922384,11326.66847487648,82099.87719382152,838.764884615328,38123.43088064386,0,OK
1100254,RO,2008,14552.503495919136,23898.967345401983,1769.454433711008,0.0,10190.920073338224,127717.02519215272,0.0,0.0,349.33982287723205,0.0,0.0,359.066291525568,0.0,377.134035144768,1088.049558383568,0.0,54.35379538776,0,OK
1101559,RO,2008,2216.350034496576,5962.55614704288,0.0,0.0,3346.256532264624,35493.470044162415,0.0,0.0,0.0,0.0,0.0,52.456682307744,0.0,34.148035440288,33.666228943776,0.0,0.511919402544,0,OK
1100288,RO,2008,15218.440375181472,17203.131823573873,0.0,0.0,8519.432960584656,105243.74334520042,519.608231217504,448.58192352336,0.0,0.0,0.0,330.4891437012001,0.0,1629.168442143264,263.78905684032003,0.0,395.171665857936,0,OK
1100296,RO,2008,23638.299993153647,13429.864246140143,0.0,0.0,9895.622879153088,72042.46770819384,148.787868704112,2643.2607033122404,612.626997950352,0.0,0.0,372.185480920176,0.0,200.491728361056,203.673658765104,0.0,9.856957907808,0,OK
1100262,RO,2008,67042.32003793368,18811.36175838956,2287.346229284688,0.0,15481.86807714941,70152.15010730573,0.0,0.0,5.861979040896,0.0,0.0,773.971948469808,86.283513417024,45.259697766096,294.684898429152,0.0,286.544376165168,0,OK
1100320,RO,2008,370736.3173926567,27102.207649285298,170508.98034656164,0.0,16497.767112680303,107828.9363280476,0.0,0.0,0.0,0.0,0.0,3877.377931221696,0.0,333.992278436256,144.180594081216,61.751532636288005,362.830404779568,0,OK
1101609,RO,2008,48743.891483257874,21161.754375269906,0.0,0.0,38614.783168368,113755.03578352107,147.221997590448,0.0,0.0,0.0,0.0,726.62442255216,0.0,110.383875877968,497.174116223664,0.0,862.43362875648,0,OK
1100338,RO,2008,613213.3062684303,67607.5091712483,136905.5066989563,0.0,70682.23762982237,129879.9047431718,0.0,0.0,0.0,0.0,0.0,6637.004941076928,105.355020570624,834.237911075184,3402.567666544464,18.368872679520003,716.4462603133439,0,OK
1100304,RO,2008,732773.728904778,31331.87646817536,64833.71905792267,0.0,22221.15652238169,61284.45135082565,0.0,0.0,14842.320141206448,0.0,0.0,4459.390141372847,152.130401273664,31.51817498016,362.850480050256,40.592197331136,989.971823437344,0,OK
1100379,RO,2008,181757.83707225145,25624.185920151984,94204.93417671917,0.0,9930.844941575184,89115.25079919053,2485.11775846752,0.0,0.0,0.0,0.0,2275.371330319296,0.0,171.91458053668802,1194.689396278224,15.217055181504,778.428658562544,0,OK
1100346,RO,2008,88614.68396222059,19004.79702910377,83208.87529716801,0.0,6656.60844290376,112132.08063765576,0.0,0.0,201.60590588424,0.0,0.0,662.062352019552,0.0,257.234480960688,53.079015699072,0.0,55.528198723008,0,OK
1100809,RO,2008,482305.1863111606,41867.39860050845,0.0,0.0,42984.0754948931,83639.08834801185,0.0,0.0,0.0,0.0,0.0,4836.694816318464,0.0,906.19771885632,38958.2308992983,78.5444965668,1530.127094204016,0,OK
1101302,RO,2008,36675.93360059165,8910.338631421393,21699.24967267042,0.0,9654.980609416032,44233.39974034872,0.0,0.0,0.0,0.0,0.0,534.9256627524479,0.0,228.827972937168,192.762749146176,13.621071161808,10.569630017232,0,OK
1100015,RO,2008,321729.7108795403,41087.02264068917,174547.4322121485,0.0,21960.499207768706,159664.13844346788,1430.91510646392,0.0,0.0,0.0,0.0,2706.74874686304,0.0,507.633332252112,3206.863890242496,34.83059464368,419.743797180048,0,OK
1100049,RO,2008,132658.7738999815,24748.562838553487,2730.096286673184,0.0,49234.97275482773,172647.40821788274,3021.288088002624,0.0,0.0,0.0,0.0,470.584420197408,22.765356960192,2161.373905717488,1169.18376486912,22.424077358496,327.758906887632,0,OK
1100056,RO,2008,78386.32350904924,9406.539097016688,127103.33420485588,0.0,915.853924057248,53868.83707374999,0.0,0.0,16523.041878476495,0.0,0.0,230.875650547344,0.0,938.508867028656,136.36127614824,0.0,98.288525288448,0,OK
1100023,RO,2008,123688.43028447364,56182.00010113944,9117.926967970656,0.0,36022.21252354296,217558.7699246359,62.38390366296,0.0,129.726399185856,0.0,0.0,853.971902161488,2196.676269222336,2884.093688120832,2361.674919007008,7.016307105456,931.321920122352,0,OK
1100031,RO,2008,35104.71242728929,11969.870110084656,1163.341861098912,0.0,9256.787615319552,69200.65254014193,610.4488310807039,0.0,6559.554546762624,0.0,0.0,395.63339708376,0.0,304.411367077488,404.998510859712,9.927221355216,755.48262416616,0,OK
1100080,RO,2008,289136.8966218163,18435.27163732056,55923.06925980562,0.0,38577.34278853488,94152.82881164846,0.0,0.0,0.0,0.0,0.0,10443.818295830304,0.0,754.1676939360959,2464.570718918352,47.297337740928,1893.680208728352,0,OK
1100098,RO,2008,221520.8253476196,19902.30215575219,30206.22592779317,0.0,44134.7297849172,145602.29463843413,0.0,0.0,0.0,0.0,0.0,1096.942903298352,14.122952929008,845.199008870832,272.57198776632004,0.0,100.968573925296,0,OK
1100064,RO,2008,22400.468840166912,15617.516681188225,5497.944119875152,0.0,4589.146653464735,98950.24636086586,0.0,0.0,1609.906219918128,0.0,0.0,182.23326967032,0.0,933.138732119616,57.977381746944,0.0,80.070217139088,0,OK
1100072,RO,2008,85188.98958384355,24290.30463455851,9975.090838171536,0.0,5420.493725560847,168318.0556423914,0.0,0.0,20173.18782078072,0.0,0.0,453.04867125144,0.0,358.2532430627041,439.206772112064,62.674995087936,1218.6090813029762,0,OK
1100924,RO,2008,225091.6037072588,28252.60096079045,33418.11867334301,0.0,17068.888488483215,210120.1594249872,127.086501090384,0.0,8618.323743993744,0.0,0.0,1813.308862528944,0.0,502.704853298208,917.319418817472,42.419046963744,1494.523601638848,0,OK
1100908,RO,2008,18295.286774813136,15087.328782318144,62.243376768144,0.0,2725.900555099392,54441.82544972688,18.097856525232,0.0,0.0,0.0,0.0,501.650901587088,0.0,0.0,452.064982987728,0.0,79.19694286416001,0,OK
1100940,RO,2008,254820.34935937324,22674.85763993049,1.65620983176,0.0,37460.07367366493,72069.06744185544,0.0,0.0,0.0,0.0,0.0,4909.588124186592,0.0,484.46646987816,542.624529061296,0.0,906.408509198544,0,OK
1100122,RO,2008,432156.2065571789,36930.11664040776,6720.54818004504,0.0,47766.90835995566,173404.9585949298,0.0,0.0,0.0,0.0,0.0,600.511572090144,0.0,3296.951667454896,4615.886914021152,0.0,241.846785978336,0,OK
1100130,RO,2008,542377.4225543974,52171.90455539938,38222.82354582015,0.0,78241.90201171978,140420.90742440269,0.0,0.0,0.0,0.0,0.0,5384.418464134512,188.60716811376,963.030810174048,6996.83409288864,8.491839501024,2541.298403487888,0,OK
1101401,RO,2008,56845.70862535541,22322.21543502509,4441.513112825184,0.0,6745.060085555088,103682.49958143,0.0,0.0,0.0,0.0,0.0,675.7536866287679,1530.709277053968,244.807888404816,478.233098329536,0.0,497.645885084832,0,OK
1100106,RO,2008,1998697.974789053,45588.560812871474,385453.8095007253,0.0,35140.94829088114,58132.35279902002,0.0,0.0,0.0,0.0,0.0,1711.085584185648,0.0,1719.617574228048,14624.192287545984,36.055186155648,5024.298220897824,0,OK
1101450,RO,2008,98741.91523930112,15651.33347466216,48826.77223829328,0.0,13564.278221031647,83375.01823738191,0.0,0.0,0.0,0.0,0.0,2007.757934412912,0.0,0.722709744768,150.78535813756798,66.29858144712,36.1354872384,0,OK
1100114,RO,2008,31242.963094298208,26830.66953795941,4692.3435824364005,0.0,50411.684746204846,186296.2535166876,0.0,0.0,0.0,0.0,0.0,261.75141686548795,0.0,1138.328073821664,414.885581673552,0.0,73.144248751728,0,OK
1101468,RO,2008,238069.40297041123,15168.814306040736,248693.2964443129,0.0,18425.63550739032,85258.57047204816,0.0,0.0,8193.82210766064,0.0,0.0,667.382298751872,0.0,119.19691971,2370.568263921792,23.5884430584,2000.410385341104,0,OK
1101435,RO,2008,11970.73334672424,9358.258071012047,395.021101327776,0.0,12818.351425712975,47498.20086179678,67.061441733264,0.0,0.0,0.0,0.0,453.691079913456,0.0,55.728951429888,75.14173818518401,0.0,15.578410053887998,0,OK
1101005,RO,2008,364062.584743856,17914.499040403152,19021.64018121101,0.0,32617.035071809056,84876.75889883308,0.0,0.0,0.0,0.0,0.0,376.150346881056,8.903382550128,86.92592207903999,45.430337566944,0.0,19.091582424288,0,OK
1100601,RO,2008,49580.80944296991,23984.769052322496,4109.066630231904,0.0,16034.098623234911,105952.73164245316,0.0,0.0,0.0,0.0,0.0,706.509001322784,0.0,0.0,234.83047887288,0.0,46.293574206528,0,OK
1101104,RO,2008,308516.3885406763,20941.49854291652,253.711270954944,0.0,17976.019707426527,42263.41342773528,179.784086646384,0.0,340.506703774512,0.0,0.0,2084.1343017454083,1620.184758510384,297.856791197856,20691.41085832076,208.170519399216,690.1878062534402,0,OK
1100700,RO,2008,139628.4160387232,32298.581052885314,28181.474276742865,0.0,17163.011395103906,131490.3931459399,0.0,0.0,0.0,0.0,0.0,2004.726568539024,666.34842231144,247.799103737328,108.10533265488,4.185693938448,450.278283896496,0,OK
1101203,RO,2010,9619.025799613824,13015.962352730305,0.0,0.0,7101.1953875602085,50451.122615471424,1440.50104821744,0.0,0.0,0.0,0.0,22.695093512784005,0.0,108.948494023776,32.602239597312,34.961083903152,30.323696374224,0,OK
1101708,RO,2010,5586.355611985104,6684.001149757536,9941.464759769136,0.0,6007.163398511616,56459.39015387088,0.0,0.0,0.0,0.0,0.0,21.621066530976,0.0,338.649741235872,208.301008658688,0.0,3.292344392832,0,OK
1100403,RO,2010,99452.97128943476,36855.86825176819,71.488038919968,0.0,16215.478693900992,112610.48437578614,0.0,0.0,159.558251428224,0.0,0.0,887.055948255312,1.0037635344,335.487886102512,2150.6135606287203,38.705121886464,1941.7805572968,0,OK
1100452,RO,2010,110352.42796643524,28764.21923427413,478.714904826048,0.0,8911.39258313251,171791.09754668613,53.841875985216,0.0,0.0,0.0,0.0,3453.478553009232,0.0,868.747301387856,280.20059062776,21.570878354256,8791.924647268224,0,OK
1101757,RO,2010,196527.8661637104,30022.29629774971,1147.35190799592,0.0,10164.731882725728,79351.89384096533,0.0,0.0,0.0,0.0,0.0,362.037431587392,0.0,260.797841507808,1982.372754627936,0.0,296.31099535488,0,OK
1101807,RO,2010,10294.488394817616,14967.760470100417,333.791525729376,0.0,3190.331904830928,69568.1805582625,0.0,0.0,0.0,0.0,0.0,7.22709744768,0.0,126.735183853344,268.085164767552,12.657458168784,6.845667304608,0,OK
1100502,RO,2010,10416.3051373524,13125.774083393664,472.290818205888,0.0,5442.747163118495,56612.33360360741,342.78524699760004,0.0,0.0,0.0,0.0,30.373884550944,0.0,144.019991915712,65.274742642032,0.0,1.917188350704,0,OK
1101492,RO,2010,554151.8297914283,30193.187039481312,321850.34318110446,0.0,54374.6234810988,159943.6263619862,0.0,0.0,0.0,0.0,0.0,1484.51607920088,0.0,583.0260113208959,2223.88829863992,1201.233934522512,1087.959219665472,0,OK
1100148,RO,2010,36314.31774968871,22580.423566614143,7067.318368274208,0.0,18669.83110003915,87540.57667932984,1739.57239329192,0.0,0.0,0.0,0.0,117.861914209248,0.0,672.67213257816,156.476697377616,42.991192178352,41.35505761728,0,OK
1100155,RO,2010,23028.46345782893,24404.994655999057,1618.197306712272,0.0,13075.314890519376,137856.48230908223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.368446642976,580.4764519435199,260.32607264664,76.015012460112,0,OK
1101476,RO,2010,9837.424669428576,6385.180745566656,9369.520297868015,0.0,8329.721652583055,28000.31503405435,0.0,0.0,0.0,0.0,0.0,6.715178045136,0.0,78.59468474352,227.442779259696,16.050178915056,4.808027329776,0,OK
1101484,RO,2010,6228.724123459728,7465.210233310368,0.722709744768,0.0,15210.390191635584,26410.69487516645,62.584656369840005,23.066486020512,0.0,0.0,0.0,0.160602165504,0.0,119.056392815184,39.457944537264005,0.0,135.477964237968,0,OK
1100189,RO,2010,291885.9540016543,45428.19955061573,107124.53523014708,0.0,79779.20601519475,110201.7831351925,4.175656303104,0.0,0.0,0.0,0.0,421.811550060912,50.047649825184,1729.424343959136,3943.495835232624,214.865622173664,845.1688959648,0,OK
1101500,RO,2010,228682.5878268455,23603.017704919494,81632.9163599833,0.0,37404.32464696436,83417.16626819136,0.0,0.0,0.0,0.0,0.0,495.096325707456,0.0,207.237019312224,83.82429275774399,819.432398942784,426.438899954496,0,OK
1100205,RO,2010,2569231.506515679,179608.72915692432,43252.97370812352,136.180598712048,138761.08404391888,382600.5012402044,0.0,0.0,192.963501853056,0.0,0.0,13570.250614061328,3010.096124594064,15772.1364160272,82055.69152303724,1661.820869917296,44113.22917001035,0,OK
1100254,RO,2010,14348.84991242472,23897.62230226589,1769.454433711008,0.0,9727.87391728416,128531.89046701396,0.0,0.0,349.33982287723205,0.0,0.0,12.677533439472,92.69756240184,508.115138748624,1085.058343051056,8.792968561344,24.44164206264,0,OK
1101559,RO,2010,2198.553307031664,5916.372986825136,0.0,0.0,5568.739561956384,33387.89535332222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.148035440288,33.666228943776,0.0,0.040150541376,0,OK
1100288,RO,2010,15184.051436492926,18784.019239712496,0.0,0.0,10131.868664609472,102423.5291684088,433.535508142704,434.750062019328,0.0,0.0,0.0,18.188195243328,16.803001565855997,1963.150682944176,263.598341768784,11.834372070576,106.338708834336,0,OK
1100296,RO,2010,23441.96384582501,15334.937170983934,0.0,0.0,18225.18392957064,62224.88744384035,172.506801021984,2643.2607033122404,619.813944856656,0.0,0.0,59.262199070976,0.0,231.899489352432,203.673658765104,20.195722312128,19.553313650112,0,OK
1100262,RO,2010,66253.13103428237,21207.656481698014,2287.346229284688,0.0,7375.734751853952,75222.7218271394,0.0,0.0,1058.448571754112,0.0,0.0,204.627234122784,123.171823306224,45.259697766096,294.965952218784,0.1405268948159999,1195.572708188496,0,OK
1100320,RO,2010,369983.2036504317,26508.83283592473,170508.9502336556,0.0,32892.036167328624,96105.60057964694,0.0,0.0,146.16804587932802,0.0,0.0,389.018595392064,0.0,387.773928609408,146.820492176688,130.23831858839998,255.90951309528,0,OK
1101609,RO,2010,47895.61092033643,30898.862917070543,0.0,0.0,11396.63079322416,133351.44100216488,147.221997590448,0.0,0.0,0.0,0.0,192.511808262576,0.0,110.383875877968,497.174116223664,73.51564125945599,55.949779407456,0,OK
1100338,RO,2010,604212.5887683716,63701.39349003672,136905.4464731443,0.0,30389.07149321947,178831.55520277977,0.0,0.0,0.0,0.0,0.0,6060.142037857248,111.859408273536,991.929162329424,3403.330526830608,295.57824797476803,5099.550373071792,0,OK
1100304,RO,2010,731629.4184002912,35808.069611114064,64824.27364306397,0.0,20090.65838298236,61681.3595275981,0.0,0.0,15630.374892063886,0.0,0.0,399.256983442944,282.188042425872,71.628565814784,362.0575068580801,229.41015578712,2315.009952292752,0,OK
1100379,RO,2010,180975.09223049096,26294.36871916483,94205.395907945,0.0,33040.86418657412,67252.30736933016,2524.635928816848,0.0,545.99717453688,0.0,0.0,318.363680205648,0.0,442.298363798016,1196.4660577341122,15.217055181504,742.855278903408,0,OK
1100346,RO,2010,88364.6565034369,18384.66187991611,83209.53778110072,0.0,14497.597630587456,105657.7656902344,0.0,0.0,201.15421229376005,0.0,0.0,93.410234511264,0.0,362.800291873536,53.079015699072,4.06524231432,17.826840370944,0,OK
1100809,RO,2010,479809.5089603112,37956.85632211017,0.0,0.0,31647.39949757865,90641.6940812233,0.0,0.0,0.0,0.0,0.0,1254.3029125862402,0.0,907.613025439824,38963.36013095909,871.186446776448,15060.026414182465,0,OK
1101302,RO,2010,36480.65140497413,8624.677567166495,21699.219559764384,0.0,14800.754293246944,40069.46739532652,0.0,0.0,0.0,0.0,0.0,29.96234150184,0.0,228.827972937168,192.762749146176,21.651179437008,6.634876962384,0,OK
1100015,RO,2010,321018.3235874404,43638.68992148741,174543.54764727037,0.0,48871.57020483355,133575.57136176107,1046.77480184904,0.0,0.0,0.0,0.0,184.04004403224,0.0,519.467704322688,3206.251594486512,58.51941405552,633.083698781424,0,OK
1100049,RO,2010,132159.99376210276,42912.35659036022,2730.096286673184,0.0,54371.16049690512,150427.7171902613,2959.958136050784,34.398976323888,0.0,0.0,0.0,169.846827655824,22.765356960192,2181.790456007184,1169.18376486912,60.32618841744,15.598485324576,0,OK
1100056,RO,2010,78152.75777222971,8645.937278825088,127106.12466748152,0.0,8531.116768125072,40036.49376322147,607.6483308197279,66.14801691696,22626.114882700032,0.0,0.0,98.027546769504,0.0,938.508867028656,136.36127614824,0.090338718096,662.63449723416,0,OK
1100023,RO,2010,122332.98815816129,62088.80722148174,9114.52420958904,0.0,21656.860738612704,224163.3432659164,69.36006022704001,0.0,728.471347455456,0.0,0.0,423.016066302192,2750.773815481824,3181.157506126512,2337.71508344088,152.531906687424,2997.759870756288,0,OK
1100031,RO,2010,34845.42023108309,12883.515754366224,1162.940355685152,0.0,12364.830985600369,62029.555060046114,0.0,0.0,11382.1765983288,0.0,0.0,121.30482313224,0.0,311.548125807072,404.998510859712,0.160602165504,229.370005245744,0,OK
1100080,RO,2010,285060.96422585496,22505.87404891425,55923.06925980562,0.0,48020.037448060655,90388.02296080971,0.0,0.0,0.0,0.0,0.0,2156.13426006792,0.0,816.340807256832,2466.44775672768,509.580633508848,3982.471973273376,0,OK
1100098,RO,2010,220676.7806668133,33579.27290879093,30205.322540612207,0.0,39764.99580243696,136973.4815655059,0.0,0.0,0.0,0.0,0.0,313.053771108672,14.122952929008,845.199008870832,273.00360608611203,815.60805987672,235.342398275424,0,OK
1100064,RO,2010,22247.164035558,15293.562038095968,5497.934082239808,0.0,10575.70278661512,93422.0287327932,0.0,0.0,1872.791889577488,0.0,0.0,6.7754038572,0.0,933.138732119616,57.977381746944,0.0,11.573393551632,0,OK
1100072,RO,2010,84917.49162305903,22712.96050369632,9975.090838171536,0.0,35831.72831761987,132353.429032817,0.0,0.0,28053.26356049396,0.0,0.0,134.544464150976,0.0,358.2532430627041,440.070008751648,0.180677436192,1120.90273886448,0,OK
1100924,RO,2010,224055.04721819,28525.10268510936,33419.29307667826,0.0,41582.33979437419,183137.28922230663,161.164273083264,0.0,13324.378736310047,0.0,0.0,316.93833598680004,0.0,502.7349662042399,917.921676938112,78.173104059072,1446.674193954,0,OK
1100908,RO,2010,18244.60675396128,14931.353966707728,62.243376768144,0.0,4609.663580107872,52986.99065823821,216.742659982992,0.0,0.0,0.0,0.0,0.0,0.0,112.100311521792,452.064982987728,0.0,47.82933241416,0,OK
1100940,RO,2010,248201.4121619156,28072.385255824272,1.65620983176,0.0,22639.364561354112,86620.49691079276,0.0,0.0,346.338569909376,0.0,0.0,3442.918960627344,0.0,751.899188348352,545.806459465344,8.823081467376001,3242.136140841312,0,OK
1100122,RO,2010,431482.01874166384,46694.06581911825,6719.885696112336,0.0,21762.97861946947,190592.65253534456,0.0,0.0,0.0,0.0,0.0,85.83181982654399,0.0,3532.504856072544,4614.311005272144,67.994941820256,181.691237361744,0,OK
1100130,RO,2010,537681.1040683647,74603.8614576404,38222.82354582015,0.0,40914.71659237406,165023.7237977613,0.0,0.0,0.0,0.0,0.0,1824.420524854752,188.466641218944,963.030810174048,7007.353534729152,39.066476758848005,1055.30679189144,0,OK
1101401,RO,2010,55614.56253750777,20181.759961364496,4441.45288701312,0.0,9205.5153739824,100515.25423789029,0.0,0.0,0.0,0.0,0.0,503.969595351552,2053.218384885888,281.876875730208,477.5204262201119,0.0,4189.016395746864,0,OK
1100106,RO,2010,1997466.7082495813,48095.64091747166,385452.8057371908,0.0,12648.705350764032,79635.79831903504,0.0,0.0,0.0,0.0,0.0,378.11772340848,0.0,1826.809482066624,14624.252513358048,319.206841574544,5680.84991111352,0,OK
1101450,RO,2010,98302.59805320029,16873.46576597088,48826.08967908989,0.0,41108.693895396864,56843.39996922629,0.0,0.0,0.0,0.0,0.0,276.10523540740803,0.0,0.722709744768,151.026261385824,1.174403335248,37.74150889344,0,OK
1100114,RO,2010,31049.106242899536,37465.35346985587,4691.881851210576,0.0,22470.6620241275,203400.25365360413,0.0,0.0,0.0,0.0,0.0,22.644905336064,0.0,1410.0870131251202,414.865506402864,233.82671533848,203.342416798752,0,OK
1101468,RO,2010,236851.4864859469,16398.63542602296,248693.2362185008,0.0,27390.839853602018,70682.3380061758,0.0,544.079986186176,13043.696339185775,0.0,0.0,607.1464490525279,0.0,119.19691971,2370.568263921792,8.371387876896,2281.092782465376,0,OK
1101435,RO,2010,11740.359577944097,10503.572339033137,395.021101327776,0.0,8295.242375176416,51542.243690270254,67.061441733264,0.0,0.0,0.0,0.0,30.353809280256,0.0,55.728951429888,75.14173818518401,0.0,3.041403509232,0,OK
1101005,RO,2010,363444.6679120794,23628.202131997583,19018.578702431085,0.0,15521.888129265935,96204.8928684698,0.0,0.0,0.0,0.0,0.0,108.326160632448,7.0263447408,86.92592207903999,45.430337566944,343.568182554432,619.512815796336,0,OK
1100601,RO,2010,49169.66789927967,27294.127237062577,4110.241033567151,0.0,9154.02230466768,107685.49851898184,0.0,0.0,0.0,0.0,0.0,111.086510352048,0.0,370.328518381536,230.594596757712,2319.627264550992,203.91456201336,0,OK
1101104,RO,2010,307790.27603752667,19670.482967482512,253.711270954944,0.0,15699.965817903838,46197.39358466179,129.766549727232,0.0,639.1363928938559,0.0,0.0,325.450250758512,1747.512162849024,328.120261760016,20691.390783050065,519.016010732208,2071.055262892176,0,OK
1100700,RO,2010,135039.8214552024,26885.264236595423,28180.972394975663,0.0,7273.541586416688,147199.9850561386,0.0,0.0,0.0,0.0,0.0,2030.031447241248,715.753663474608,261.891943760304,110.484252231408,162.890746362432,4385.964838831488,0,OK
1101203,RO,2012,9480.064775911487,16259.69447759131,0.0,0.0,3176.218989537264,50340.27700836763,724.16520189288,0.0,0.0,0.0,0.0,75.83433502391999,0.0,146.569551293088,32.602239597312,901.710895857552,720.200335932,0,OK
1101708,RO,2012,5366.82248937648,6692.332387093056,9941.464759769136,0.0,4334.833124389152,54965.398546905264,0.0,0.0,0.0,0.0,0.0,85.841857461888,0.0,515.73370397472,203.382567340128,2447.356174303392,697.073624099424,0,OK
1100403,RO,2012,96476.26033999484,45707.024985201366,71.488038919968,0.0,16223.749705424449,106363.13040112796,0.0,0.0,684.135112141008,0.0,0.0,1334.8348609511522,18.439136126928,577.896779660112,2150.452958463216,572.7273974579521,540.356023473552,0,OK
1100452,RO,2012,103784.59237051384,46096.30455911237,478.413775765728,0.0,21745.27223072265,157378.9001176054,15.447920794416,0.0,0.0,0.0,0.0,2193.464225912256,0.0,1162.147382492976,283.16169305424,244.687436780688,385.927003706112,0,OK
1101757,RO,2012,194586.9287677825,34354.188394983066,1147.35190799592,0.0,8415.422983150129,77135.38320430325,0.0,0.0,0.0,0.0,0.0,1219.97419970976,0.0,268.115277673584,1982.372754627936,330.4891437012001,675.43248229776,0,OK
1101807,RO,2012,10205.84603709475,14459.86615932936,333.791525729376,0.0,5940.403085838672,66839.76055669176,0.0,0.0,0.0,0.0,0.0,63.227065031856,0.0,156.245831764704,268.085164767552,422.474033993616,86.40396504115199,0,OK
1100502,RO,2012,10311.81335342136,12004.148634784417,472.290818205888,0.0,1116.295464241584,61712.727138048096,280.68239712427203,0.0,0.0,0.0,0.0,29.691325347552,0.0,263.969734276512,65.274742642032,388.868030861904,8.060221181231999,0,OK
1101492,RO,2012,551573.6230027806,29055.400997968223,321852.4811974328,0.0,48022.09516330618,146419.11725218748,0.0,0.0,0.0,0.0,0.0,961.30433689488,0.0,799.367165890128,2261.298565567008,8413.987601295936,17735.558115125663,0,OK
1100148,RO,2012,35585.07350431176,24941.676904936703,7067.318368274208,0.0,5916.393062095824,98169.52912144488,1706.919965517888,0.0,0.0,0.0,0.0,224.280924126336,0.0,727.889164605504,156.577073731056,438.6446645328,17.656200570095997,0,OK
