CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado
5107305,MT,2008,152853.3820345863,35203.944490300084,15196.909647368595,0.0,24434.15398667338,71907.20053429811,0.0,0.511919402544,16147.06217139629,0.0,0.0,1675.7029195980483,7.397737248528001,421.61079735403206,524.5467478067521,139.14170113852802,2456.7915515267523
5107354,MT,2008,289648.3442554992,67349.17055039977,30638.406355164436,0.0,21201.78446502178,336416.11643094843,0.0,0.0,1558.1521720844642,0.0,0.0,9614.860180946065,0.0,164.05511206233604,5490.927812769697,20.025082511280004,2434.6184150518566
5103858,MT,2008,903738.437971228,63295.22057584177,317849.7231631292,0.0,60342.6802523102,146327.71454474505,0.0,0.0,59344.38722917268,0.0,0.0,20235.170219029922,0.0,176.73264550180804,4157.136865894321,199.08645941289603,5459.269110894721
5106000,MT,2008,26497.03861439554,19085.589955987634,4204.504467082656,0.0,10170.995367180387,39876.24291495452,0.0,0.0,7977.219974572466,0.0,0.0,52.18566615345601,377.9571212429761,250.57952872761604,233.98731750398403,8.140522263984002,1320.6014940333603
5101258,MT,2008,9401.640730968818,18824.139668182466,0.0,0.30112906032000003,7970.253855643729,96901.28393336583,0.0,0.0,2.2484303170560005,0.0,0.0,25.836873375456005,0.0,391.5982676754721,132.81799087180804,0.0,32.50186324387201
5105622,MT,2008,10912.575866395106,7142.229240846481,3740.9564292613927,0.0,10014.097089118322,62888.184425007224,0.0,5504.057039799649,1110.8651035204803,0.0,0.0,648.5918453879041,0.0,688.2204297260162,60.93848417342401,0.0,6859.087623062929
5103056,MT,2008,238770.8530035207,29374.417124471238,0.0,0.0,13024.112912629635,61935.86377174523,0.0,0.0,44984.32527806871,0.0,0.0,2711.5668118281606,0.0,605.6207284802401,986.0571456531842,141.36001854955202,2059.6826220474245
5100805,MT,2008,1744237.4144309503,27314.202507750582,107003.56164898121,0.0,50872.32186977636,119202.78168904092,0.0,0.0,0.0,0.0,0.0,4686.943334621329,2581.57943412336,474.08755493246406,25780.491977728758,206.49423429676804,4161.633726528433
5105606,MT,2008,317479.1738167701,15422.204372664675,22598.27048225578,0.0,31799.6603881118,126594.41605527977,0.0,0.0,7059.217996551602,0.0,0.0,7669.215134041825,3433.503658674673,768.5215124780161,342.24321468902406,0.0,1125.8914436304483
5103502,MT,2008,66357.70311929617,4014.6024440095207,13522.872975237651,0.0,1869.4694322786243,11676.329502084722,0.0,0.0,3327.0746111222406,0.0,0.0,331.46279432956806,0.0,0.0,1.6963603731360002,28.025077880448006,390.9056708367361
5106158,MT,2008,650697.4602292856,29048.464991945526,9434.273083472162,0.0,69094.78560016878,188738.07895391647,0.0,0.0,0.0,0.0,0.0,12791.621202791906,2005.8206707915203,389.34983735841604,11819.907838045297,8.883307279440002,1887.9085684055524
5106190,MT,2008,106235.0903246799,23473.391682087076,214.46411675990404,0.0,11796.50007242309,98486.65817250323,0.0,0.0,1988.8871799661924,0.0,0.0,1744.4908346104803,26.780411097792005,142.01246484691202,189.70127036625604,80.180631127872,104.08024088193602
5106182,MT,2008,151957.1115370852,23646.19961216938,52021.420326322135,0.0,30401.086542726247,121615.48794613683,0.0,0.0,4842.8779996903695,0.0,0.0,1990.5233145272643,0.0,259.23197039414407,435.63337392960005,0.0,3542.7332064880807
5107065,MT,2008,1076502.0217805824,46299.767427535255,220133.3430892892,0.0,30587.716296677238,197711.28329549736,0.0,0.0,224648.8837627764,0.0,0.0,7349.606787053522,0.0,946.5590505745441,7773.636654525458,367.13655034214406,3212.1637617041283
5107925,MT,2008,77852.45179800794,14367.349274363714,12236.580118810081,0.0,3485.6190613807207,7803.458469132482,0.0,0.0,195931.64066191218,0.0,0.0,215.37754157620805,0.0,0.0,473.1540548454721,140.35625501515202,626.790101420736
5107909,MT,2008,140923.82306804316,24251.760114837558,14059.95672958906,0.0,17431.528178191253,55587.36054572555,0.0,0.0,141074.76902834623,0.0,0.0,4862.772592942177,0.0,6565.6473914164335,3180.2340436748646,28.607260730400004,2130.8494566363843
5107958,MT,2008,35810.08717581821,30240.04272126711,19143.075493602722,0.0,25415.26257810197,154997.29045480525,0.0,27357.695581696134,8162.374196127889,0.0,0.0,638.8453014688802,125.19942564571203,2096.189501793552,1133.680648657392,18.77037809328,2365.358731178256
5107941,MT,2008,371517.9882074354,20892.986651298965,234241.45035562344,0.0,42657.19989991575,138192.51222749334,0.0,0.0,45172.862182735065,0.0,0.0,6803.750139411457,0.0,632.5416664728481,774.1225129999681,17.244657520992003,4804.574383217665
5105309,MT,2008,6.905893116672001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5101852,MT,2008,124340.28436134837,30935.8315280425,30541.65358808362,0.0,37996.77599787327,159585.533721089,0.0,0.0,35827.25153225646,0.0,0.0,1489.6854614030403,0.0,225.99735977016005,884.0848081934881,0.0,9724.07969112413
5100508,MT,2008,3105.7849023284166,1649.0931483011043,117.24961845326402,0.0,3039.5666219640484,14264.172420662739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36507209846403,0.0,0.6323710266720001
5107107,MT,2008,6746.4854297739375,18737.012993396547,3946.2862978582566,0.0,12674.180869267106,89857.34321780781,0.0,0.0,1028.3457033574562,0.0,0.0,174.25334957184003,0.0,526.1728447324801,66.308619082464,0.0,173.94218287617602
5101837,MT,2008,52198.825493391996,8380.652614318513,5956.553641107169,0.0,3016.1187058004643,6308.944905128977,0.0,0.0,25886.840724198435,0.0,0.0,39.99997684584001,0.0,0.0,29.701362982896004,0.0,508.4664559856641
5107156,MT,2008,30.203244750096005,2535.5568760711208,0.0,0.0,2105.173185426432,10766.407820515778,0.0,0.0,0.0,0.0,0.0,1.0439140757760001,0.0,54.414021199824006,7.889581380384001,0.0,0.0
5107180,MT,2008,117438.6873526036,14415.309096037347,32633.61724539735,0.0,2491.1303020385762,106299.96356190818,0.0,0.0,17747.723729162593,0.0,0.0,289.29468824942404,0.0,0.0,352.21058658561606,0.0,42.50938568184001
5104104,MT,2008,163408.93928706602,35379.833974433,73500.09296230816,0.0,47883.57579555899,155694.8960735779,0.0,0.0,203.79411038923203,0.0,0.0,4036.584865412881,302.91575941123205,897.2039975880962,644.1451729305121,0.0,601.2844700116322
5101902,MT,2008,693016.9539256879,54486.683642079224,34060.96899131415,0.0,77212.33171685037,247023.76667045144,0.0,0.0,22032.589504809315,0.0,0.0,11727.129974560707,0.0,450.4589613326881,4738.627119007585,522.699822903456,1053.239039010576
5106752,MT,2008,128974.6907125792,43866.75503413844,320709.30494574003,3156.3344339208006,80748.90181523723,251317.17447377593,0.0,0.0,6122.857183486561,0.0,0.0,2891.2505221211045,332.40633205190403,1314.6893268157442,390.17292345662406,0.0,1036.827505223136
5107206,MT,2008,1320.4810424092323,6365.045249066593,7715.669310413858,0.0,12215.752025471282,27721.007792972214,0.0,0.0,0.0,0.0,0.0,10.479291299136001,0.0,155.924627433696,30.895841588832006,0.0,296.40133407297606
5108501,MT,2008,104526.93573001471,33319.107438309795,1907.6124465858243,0.0,4765.588207541568,25228.58263597426,0.0,0.0,135006.1853391647,0.0,0.0,612.0950032771201,0.0,529.8767321744161,290.20811306572807,0.0,331.5330577769761
5107248,MT,2008,246390.16101463215,23240.588805553685,13.370130278208002,0.0,6892.964642348929,39418.79775942241,0.0,0.0,66973.65257454538,0.0,0.0,2485.890656389008,0.0,400.20052116528007,163.72387009598404,69.119156978784,5989.617611930305
5106778,MT,2008,56107.16952964993,10296.27509390885,74714.57657548475,0.12045162412800002,11930.562730077554,60794.53444495571,0.0,0.0,1238.5438250961602,0.0,0.0,1120.8324754170721,0.0,0.0,66.16809218764801,0.0,137.99741070931202
5102850,MT,2008,137230.40487977094,28752.46516328631,316.496680031664,0.0,39839.00328782827,164604.49191998385,0.0,0.0,0.0,0.0,0.0,2805.2581001290564,0.0,196.44656131742403,3095.2955733939366,102.15301489588802,3649.7243616197766
5100201,MT,2008,134.81548030526403,0.36135487238400005,49.88704765968001,0.0,0.8331237335520001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107263,MT,2008,23038.792184597907,11460.660869083538,30.805502870736007,0.0,5909.647771144657,77428.52230688944,0.0,1477.8410516971203,99.78413295470402,0.0,0.0,691.8139031791682,353.27457593208004,68.38640959867202,69.15930752016001,0.09033871809600001,100.33620289862402
5100250,MT,2008,383804.2546211983,75179.50980698348,27542.237507495574,0.0,35898.96039915399,382361.9568362543,0.0,0.0,0.0,0.0,0.0,1545.5950902691202,1128.511266455232,2555.2908671574246,4444.915871206801,36.72770772369601,782.6545030423681
5103304,MT,2008,576009.292672391,55089.232854144204,100233.52792669024,0.0,48827.95667926388,129793.80190719098,0.0,0.0,28279.32114607618,0.0,0.0,3928.9412639838247,0.0,0.0,712.6319588826241,82.45917435096001,3016.9919800753923
5103353,MT,2008,181830.55974031874,58734.6510702014,32233.858380187205,1.3952313128160003,40477.1058042817,263029.6495007344,0.0,7009.180384361761,344.88311278449606,0.0,0.0,6615.313611098545,0.0,691.6231881076321,562.1979179820961,39.39771872520001,1020.7572510373922
5103361,MT,2008,74287.34470233807,16143.69956355605,6997.657178986849,0.0,12602.953808866083,29945.56861318018,0.0,0.0,0.0,0.0,0.0,172.01495689012802,0.0,116.16555383611203,28.777900531248005,0.0,81.75653987688001
5103379,MT,2008,751405.326651792,21564.404079459124,13619.956984284818,0.0,57502.65178334953,97075.46701949027,0.0,0.0,0.0,0.0,0.0,7866.645383622961,0.0,372.09514220208007,15669.190427939138,21.219561117216003,1336.1899417225923
5107750,MT,2008,16898.409289800722,11700.570391440482,3504.5400040041604,0.0,16756.938857262387,97417.74034708533,0.0,0.0,0.0,0.0,0.0,127.71887211705602,0.0,122.06768341838402,121.87696834684802,31.979906205984005,232.39133348428803
5107743,MT,2008,265774.45092318655,23998.580838555845,166052.78217322825,1.6361345610720002,2713.1828711185444,109825.78335284162,0.0,0.0,0.0,0.0,0.0,745.5252899049121,0.0,138.30857740497603,5360.7497199933605,30.102868396656007,112.91335998465603
5105101,MT,2008,1351837.6014227185,92341.81856761331,158235.32120279086,0.0,202965.7244195624,484354.14873866073,0.0,0.0,0.0,0.0,0.0,12737.207181592083,0.0,1176.0193945383842,14578.591310178195,35.05142262124801,2053.2886483332964
5107776,MT,2008,249744.82908531502,37313.4940847365,19266.277429814978,664.6520619383041,41703.12266046855,152502.63694276093,0.0,0.0,5796.363018652273,0.0,0.0,4095.8872150252328,0.0,4.245919750512001,489.9470187759841,97.22453594198402,277.90197213398403
5106422,MT,2008,1003135.5297447029,36118.96529062378,119784.28197978952,0.0,51459.904967543436,238076.21852480984,0.0,0.0,2468.194305277536,0.0,0.0,6928.899376880449,4154.938623753985,942.7347115084801,10097.640328086434,31.146782472432005,2441.193066202176
5105176,MT,2008,184515.10523780086,12109.814822050706,5714.586403504705,0.0,24961.772250895396,92285.1059279197,0.0,0.0,0.0,0.0,0.0,4679.314731759889,29.179405945008003,563.2016815164961,3010.6281192672964,75.67373285841602,255.61842167030403
5105150,MT,2008,1779612.691318937,72854.97413874928,39528.79016752196,0.0,90246.76331861364,274914.7216674329,0.0,0.0,0.0,0.0,0.0,5316.293033054785,959.2767345553922,1607.8485046726082,3738.0957031883527,0.0,2180.0740203633604
5103437,MT,2008,2874.1463914949286,1805.5798833140643,2613.288324175056,0.0,1286.001765002592,22713.060880049765,0.0,2119.2359125433763,0.0,0.0,0.0,67.45290951168,0.0,93.41023451126402,71.77913034494401,0.0,91.11161601748802
5100359,MT,2008,55392.530043698505,23151.735657488596,16364.286637875795,0.0,18899.994078477077,61650.84511615235,0.0,0.0,2303.8280265195363,0.0,0.0,1855.8282858461282,0.0,5.661226334016001,214.76524582022404,0.0,1656.9425791401122
5103452,MT,2008,16863.980200570804,9029.826642556369,1614.7042096125604,0.0,8604.702672831938,52373.159144046585,0.0,43364.58217551346,0.09033871809600001,0.0,0.0,91.74398704416002,0.0,193.74643740988805,218.02747730702404,0.0,8.752818019968002
5107875,MT,2008,4856.930689171968,0.0,1804.0240498357443,0.0,0.0,4.7578391530560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.894588620976005,0.0,0.0
5107883,MT,2008,23679.29369589855,2175.2760306689283,13331.525532674978,0.0,10378.523477917586,9566.549042035394,0.0,0.0,0.0,0.0,0.0,936.3307001590082,0.0,46.54451509012801,40.71264895526401,0.0,3575.7570267698406
5107859,MT,2008,587135.7303974254,50839.21774841185,96570.29290789744,0.0,62457.1984762419,250952.01533759653,0.0,0.0,48136.95582454758,0.0,0.0,21193.35285133282,0.0,189.14920042233604,2519.7476004043206,30.855691047456006,8835.568285743937
5101704,MT,2008,161027.1790597357,36976.87194584012,7191.383541126049,2.6198228247840003,37969.162463041925,159262.56276626047,0.0,58537.94353036503,1147.5827736088322,0.0,0.0,692.3559354877441,0.0,827.6431846541761,1563.3315919219683,0.0,206.01242780025603
5102637,MT,2008,16137.87773505653,998.0922704306402,44.17563314894401,0.0,878.9555765327042,6108.473252038609,0.0,0.0,722.4186533430242,0.0,0.0,0.0,0.0,0.0,0.17063980084800004,26.178152977152003,1.05395171112
5105259,MT,2008,34418.640051526905,4668.714988836625,14347.56509510069,0.0,3233.0520808549927,7584.2766637608975,0.0,0.0,9277.344692504066,0.0,0.0,734.3433641316961,0.0,0.0,4.747801517712001,0.0,2.1781668696480003
5102603,MT,2008,636.9983765655841,15.999990738336002,38.544519720960004,0.0,6.634876962384001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4454194895360002,0.0,0.0
5103957,MT,2008,3812.2136025684486,2514.156637517712,52087.30736472015,0.0,3488.9214434088967,23192.056838665445,0.0,98.50935326601602,0.0,0.0,0.0,52.747773732720006,0.0,54.95605350840001,25.284803431536005,0.0,276.75768170476806
5105234,MT,2008,44476.15995114337,13237.442776595666,17313.10415640274,0.0,14129.09596183853,82038.7078440352,0.0,11655.943064701058,994.0069528456322,0.0,0.0,154.08774016574404,0.0,79.59844827792,792.4713104088002,0.0,70.89581843467201
5108303,MT,2008,363923.5735319771,14943.067887154179,3106.6682142386885,0.0,15661.551787442355,48352.805134984956,0.0,0.0,11598.266812014434,0.0,0.0,3999.1143726737287,0.0,735.1564125945602,104.48174629569601,30.122943667344003,8968.858045476914
5101308,MT,2008,5010.376020675697,3254.2716419722087,0.0,0.0,3346.8086022085445,29603.144721054967,0.0,1010.7999167761442,0.0,0.0,0.0,21.992459038704002,33.69634184980801,785.2141000550881,55.40774709888001,0.0,238.21316198380805
5108352,MT,2008,10131.838551703442,5461.045772350609,0.7227097447680001,0.0,16318.896450850227,38208.23886166532,0.0,0.0,5.691339240048001,0.0,0.0,115.76404842235202,0.0,97.19442303595201,343.53806964840004,0.0,7.217059812336001
5102694,MT,2008,62020.82231729684,16448.84367801365,40895.86591319804,0.0,15567.117714126003,124079.54674565262,0.0,0.0,649.1138024257921,0.0,0.0,2977.0321537709283,0.0,63.32744138529601,104.07020324659202,0.0,1011.1813469192161
5108808,MT,2008,16470.8461746877,10650.623696822739,0.0,0.0,6164.302579821937,78151.23205165744,0.0,0.0,1367.0958209467683,0.0,0.0,332.19554170968007,737.0535256745761,336.30093456537605,316.38626604288004,0.0,222.26335942219202
5102702,MT,2008,203309.25245157545,19188.024024673156,54934.04097409062,0.0,18943.18602336231,109390.5314090551,0.0,0.0,33169.897988921235,0.0,0.0,555.1113474292321,0.0,0.0,1190.4334388923683,0.0,1229.7107059934401
5108857,MT,2008,38447.084394675796,12480.022888808115,3845.4582508277767,0.0,11215.963394667506,72260.33458333537,0.0,0.0,13.038888311856002,0.0,0.0,1178.8901582467681,1087.3669991801762,59.35253778907201,44.35631058513601,3.1718927687040006,66.91087720310401
5107578,MT,2008,1098029.4773243403,24448.537918121332,5326.280480222065,0.0,39471.103877199996,121629.98229157356,0.0,0.0,0.0,0.0,0.0,1869.5597709967203,0.0,59.53321522526401,4171.530834977617,18.479286668304002,329.83669740384005
5106224,MT,2008,146812.70297166109,21128.981495871747,18397.409676802996,0.0,8870.188090045394,80012.46058531864,0.0,0.0,30781.57314807591,0.0,0.0,114.82051070001602,0.0,0.0,836.7071693698082,0.0,828.3960073049761
5102793,MT,2008,67974.05350110515,20127.58684341293,0.0,0.0,4056.4593833940007,150259.16521756485,0.0,0.0,0.0,0.0,0.0,403.6233548175841,177.55573160001603,285.07888140494407,4024.9713213198725,0.0,246.31353370641605
5106232,MT,2008,22851.640473609026,7711.082111061649,30776.433878779782,258.67990045022407,14493.713065709331,37918.22146367113,0.0,22770.81743381914,0.271016154288,0.0,0.0,390.91570847208004,0.0,485.3196688824001,225.28468766073604,0.0,207.46788492513605
5106216,MT,2008,195896.33829840733,37646.81384160471,107702.5022732546,0.0,17813.39997721839,239192.26304816784,0.0,0.0,2087.4266461382404,0.0,0.0,2121.925998815568,221.49046150070404,460.4464084999681,4690.436431721041,2.9109142497600007,1819.5623093482563
5108006,MT,2008,185982.50714874023,21447.074159923108,14107.81617490925,0.0,15919.790031937442,55105.283033059255,0.0,0.0,91353.1315615,0.0,0.0,1044.4661457199202,0.0,595.2217382638561,790.4838586106881,0.0,3309.9002170486565
5106265,MT,2008,284952.38712433894,33897.174857770755,54530.75889887473,0.0,30292.800532635174,171731.8855357919,0.0,0.0,2001.1431327212163,0.0,0.0,4289.924743860097,1314.2577084959523,196.45659895276805,3208.8613796759523,66.95102774448002,5852.001631364065
5101407,MT,2008,2121809.47190686,49390.85723172006,27960.013928148197,0.0,89050.82925555274,216082.55496986458,0.0,0.0,0.0,0.0,0.0,7715.4886329776655,0.0,1232.561394431136,4498.807935368737,41.877014655168004,5420.182558865185
5106273,MT,2008,20381.45871653338,7654.098455213762,0.0,0.0,12728.364024854018,52231.257093188455,0.0,0.0,0.0,0.0,0.0,264.40135259630404,0.0,71.06645823552002,422.44392108758404,0.0,682.3785259558081
5106240,MT,2008,505125.5595506732,84540.1769104781,35875.42214427231,0.0,56707.962155529705,62812.36012761865,0.0,0.0,99775.95228189866,0.0,0.0,13594.501541052434,0.0,283.27210704302405,489.5555509975681,153.97732617696002,332.55689658206404
5103205,MT,2008,58473.34130929105,29679.561238928836,1597.9112456820483,0.0,11139.466575710881,212749.3875140885,0.0,0.0,227.02119857524804,0.0,0.0,973.4298003904322,254.45405597040005,1103.7082695202082,1610.1872737077604,0.0,829.1287546850881
5108055,MT,2008,42140.22152915838,20014.783897417055,379.50291708595205,0.0,27890.844582992693,149272.11434601262,0.0,0.0,1308.5663692559042,0.0,0.0,2228.8268152291685,1178.3682012088802,602.2882335460321,95.26719704990401,0.0,499.3121325519361
5106299,MT,2010,255272.10317566537,29052.811288049477,3238.0407856209604,781.4198738950562,14001.346976815443,131642.75441282647,0.0,0.0,456.4815425390881,0.0,0.0,999.0257705176322,1513.8159367700162,423.11644265563206,8217.400513083698,357.5506085886241,45424.76667932809
5104526,MT,2010,104911.29686260715,9167.663451100178,29934.637628290566,0.0,2227.110379585344,9588.581651615474,0.0,0.0,157138.74969200024,0.0,0.0,4332.986199485857,0.0,0.0,283.53308556196805,157.04884259222402,395.2218540346561
5103254,MT,2010,2446330.829853003,75417.73300660263,31392.71457599535,0.0,33134.76626521724,232476.4827449112,0.0,0.0,0.0,0.0,0.0,7968.788360883505,1227.2615229695043,1665.4946444532002,6904.357358464369,2191.1656074184802,12722.582346895873
5104500,MT,2010,3796.1333107473606,5487.404602763953,1.3751560421280002,0.7829355568320001,916.3558058244481,48782.47615352022,0.0,0.0,0.0,0.0,0.0,19.181921142384002,0.0,141.78159923400003,452.8981067212801,93.56079904142402,927.7184090338561
5108907,MT,2010,791759.1100682373,73413.03655096964,18770.388130915348,156.968541509472,32161.737970240567,122490.10726420092,0.0,0.0,75691.83071494124,0.0,0.0,560.7725737632481,0.0,570.167800445232,2289.6147348724326,460.7676128309761,2877.6294509592963
5104542,MT,2010,144783.92622883784,20813.468504103792,0.0,0.0,17841.21426475661,66825.13572199557,0.0,0.0,41416.69873592751,0.0,0.0,3809.3930270367846,0.0,601.7361636021121,470.64464600947207,10.670006370672002,2890.0460058798244
5104559,MT,2010,248277.4773625524,34388.24609170527,43233.30998048463,0.0,13045.473000641667,103530.29891670894,0.0,0.0,13888.012036146338,0.0,0.0,252.82795904467204,0.0,256.85305081761607,5495.294184144337,97.45540155489601,1228.6768295530082
5108956,MT,2010,285806.4493652185,26989.50507964287,1297.26399185856,0.0,24693.72723666922,178207.61578979678,0.0,0.0,0.0,0.0,0.0,263.58830413344003,0.0,353.7563824285921,1244.9578740809761,76.73772220488,6191.0428403783535
5106307,MT,2010,496992.123857242,49654.044030439734,89902.25159833686,0.0,24459.77003207127,116130.96414471659,0.0,0.0,49185.22623406287,0.0,0.0,1993.0126480925762,0.0,57.90711829953601,865.5051451717442,425.6559643976641,13545.527918209058
5106315,MT,2010,16750.07311468709,2080.0289088897125,4001.6438567804166,0.0,5574.230148489553,3703.9577053834087,0.0,0.0,0.0,0.0,0.0,206.13287942438404,0.0,0.0,2.7402744489120003,96.54197673859201,253.24953972912004
5103700,MT,2010,908253.9485318093,71619.61224405716,73490.79811197962,0.0,33837.88254579375,28118.88962037303,0.0,0.0,74017.8643062577,0.0,0.0,2866.7586918817447,0.0,696.7925703097922,3849.4431920593447,834.1074218157121,1712.1395358967684
5105002,MT,2010,2011.4116336781283,9177.68101117349,9947.346814080722,0.0,1283.4622432605602,101703.7604507966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.89194376030406,435.3924706813441,1382.4835159291201,254.33360434627204
5106828,MT,2010,21737.252160082804,2747.3208689234884,462408.35466667096,1.144290429216,4440.0175051589285,28869.062335442213,0.0,0.0,0.0,0.0,0.0,602.4086851701601,66.49933415400001,0.0,12.617307627408001,803.3420694863521,1312.6014986641921
5106802,MT,2010,397103.97088746814,42847.0818477182,4949.839041916033,0.0,23478.490800841828,126195.1992223782,0.0,0.0,102333.43135356107,0.0,0.0,2239.3864076110563,0.0,434.1979920754081,1421.1986754509282,136.82300737406402,2474.4076015554724
