CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado
1200609,AC,2008,1914770.8564948477,52640.702276505624,106.49931099984015,0.0,6698.7263608071935,65139.81674773805,0.0,0.0,0.0,0.0,0.0,3752.5599357190613,0.0,372.9081906649446,5944.679118495224,694.574252898769,1096.0294784820496
1200708,AC,2008,420736.96097152535,20831.285306839418,0.0,0.0,13704.042255561522,87120.3310003827,0.0,0.0,0.0,0.0,0.0,2351.2357782492513,0.0,252.61716870244837,897.0835459639693,86.34373922908813,1253.8311437250738
1200351,AC,2008,810750.045122932,11463.501519885904,18.670001739840025,0.0,2800.399884622564,2235.672482533779,0.0,0.0,0.0,0.0,0.0,1204.897671423074,0.0,69.6310763813281,950.4235401819853,145.0438307208002,3964.012761875765
1200336,AC,2008,501082.6108244528,18751.738204446217,4256.82062249559,0.0,3308.9867922323565,13284.057555133219,0.0,0.0,0.0,0.0,0.0,437.9721429647526,0.0,431.60828215665657,347.4828603385925,11.573393551632016,5905.833469713944
1200344,AC,2008,1049087.5232204758,1084.2653698588815,2.168129234304003,0.0,6271.032756434697,7019.629562754873,0.0,0.0,0.0,0.0,0.0,497.0938151409127,0.0,127.49804413948817,5308.895295806264,171.64356438240026,9479.593007050333
1200393,AC,2008,637402.7125925119,6994.906866902601,294.1729790266084,0.0,1589.5800083465303,1532.8874439236183,0.0,0.0,0.0,0.0,0.0,671.3270894420648,0.0,111.80922009681616,396.4865960880005,21.13926003446403,6881.070044466299
1200385,AC,2008,57433.291723122566,13396.850463493747,0.0,0.0,16333.892678054184,109692.24265222518,0.0,325.55062711195245,0.0,0.0,0.0,335.5280366438884,0.0,403.41256447536057,703.347146189425,0.0,328.6422187979045
1200401,AC,2008,656124.6189447158,27800.927445581172,0.0,0.0,34629.75159808195,167426.96456472806,0.0,0.0,399.09638127744057,0.0,0.0,2946.1363121821,0.0,10751.712722372173,2230.101594917859,128.53192057992018,504.49155238944064
1200435,AC,2008,611211.0891087282,1583.768217482354,3.974903596224006,0.0,634.2279892106409,1727.3365158075862,0.0,0.0,0.0,0.0,0.0,220.95846682747234,0.0,83.3525238965761,3741.0367303441494,138.9007978902722,3069.518925830548
1200427,AC,2008,264493.00624463044,18742.754520813338,0.0,0.0,7292.552867758233,15713.88801812599,0.0,0.0,0.0,0.0,0.0,577.0034301144968,0.0,191.21695330320028,559.5881327926568,114.04761277852815,3719.0643465761327
1200500,AC,2008,2266199.561475343,36693.50950007904,246.84552837964833,0.0,26090.87573783596,81708.52986702976,0.0,0.0,0.0,0.0,0.0,3566.271461369765,0.0,459.08129009318463,1559.2964625136824,168.7025372266082,6861.054999590363
1200104,AC,2008,276596.65795857995,36096.792154148934,4.175656303104006,0.0,9152.68729916694,76965.84754334319,0.0,0.0,0.0,0.0,0.0,1284.0243508398257,0.0,391.3874773332485,590.8754421599049,6.544538244288009,1195.3920307523056
1200138,AC,2008,192805.01762860984,9750.488709714205,0.0,0.0,14609.57749048514,89906.18635139182,0.0,0.0,0.0,0.0,0.0,1607.94888102605,0.0,269.2495304674564,718.012131427009,27.372631583088037,120.66241447022416
1200179,AC,2008,91084.80549348431,7952.8686712279305,0.0,0.0,7487.052127818923,63418.09127008775,0.0,1621.3591618456344,0.0,0.0,0.0,892.7974756720812,0.0,14.80551213240002,540.2456094847687,26.910900357264037,1242.62914268117
1200203,AC,2008,795076.3176838175,36853.268504214146,2073.554634092835,0.0,13151.339940614851,33377.09485769213,0.0,0.0,0.0,0.0,0.0,1051.9040335098255,0.0,1607.79831649589,2146.427866690275,269.0086272192004,7076.161525012281
1200252,AC,2008,88430.1219611506,19536.641137805644,3.2521938514560045,0.0,1813.5497657772025,57159.66578364511,0.0,0.0,0.0,0.0,0.0,445.2494285891526,0.0,227.63349433123233,378.4389277394886,121.88700598219216,995.9241411963375
1200328,AC,2008,532446.4872741048,7530.595389941194,12.948549593760019,0.0,422.3836952755206,2444.8066149260194,0.0,0.0,0.0,0.0,0.0,740.6068485863532,0.0,107.78412832387217,858.8903434800492,213.54065430825628,121.04384461329617
1200302,AC,2008,2715994.2822891423,45394.06155281085,42.85066528353606,0.0,8525.214638542811,46866.71314703512,0.0,0.0,0.0,0.0,0.0,2755.682219165044,0.0,408.7525864783685,5696.026815753656,768.541587748705,20108.194131928347
1200807,AC,2008,143940.57414487045,12192.002980247393,0.0,0.0,11064.625966586029,96833.68045932411,0.0,0.0,0.0,0.0,0.0,837.5302554680171,0.0,324.58701411892844,502.66470275683275,19.111657694976024,85.42027677744012
1200013,AC,2008,80110.01636322707,11458.532890390625,0.0,0.0,7889.741982549514,81938.37164113666,0.0,0.0,0.0,0.0,0.0,2405.1278424111874,0.0,253.15920101102438,530.5291784717767,0.0,370.6798356185765
1200054,AC,2008,480769.7493078603,10363.64770233779,42.971116907664054,0.0,2348.6561059658434,11005.594633127965,0.0,0.0,0.0,0.0,0.0,353.9270222294405,0.0,130.72012508491215,112.16053733385614,34.32871287648005,2625.253185505108
1200450,AC,2008,71279.0955026474,14591.640236125411,0.0,0.0,11222.73879852472,138047.80967637443,0.0,0.0,0.0,0.0,0.0,510.56432177256073,0.0,402.33853749355256,794.7799665379212,0.0,262.5243147869764
1200609,AC,2010,1910480.5603584799,53194.27786572723,106.49931099984015,0.0,11957.855060577904,65232.062616549396,0.0,0.0,0.0,0.0,0.0,2543.8479628652676,0.0,372.9081906649446,6029.63766404684,592.4513509089128,707.251786338241
