CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado
1703883,TO,2008,3490.708142500123,4336.589710574346,0.0,0.0,7991.2425511480205,18490.297954276342,0.0,0.0,0.0,0.0,0.0,8.371387876895987,0.0,81.30484628639988,13.62107116180798,0.0,6.414048984815991
1703057,TO,2008,4492.28347239513,22500.052220414702,25.987437905615963,0.0,32680.181835758114,65209.64857682606,0.0,0.0,0.0,0.0,0.0,69.93220544164791,0.0,0.0,67.1216675453279,0.0,18.378910314863973
1718550,TO,2008,5577.231401457399,12012.560173202672,41.87701465516794,0.0,10775.96364936325,20122.457611752114,0.0,0.0,0.0,0.0,0.0,156.08522959919975,0.0,82.11789474926388,26.18819061249596,1.2647420533439981,36.42657866337595
1713957,TO,2008,22091.03865541739,16970.56985028871,0.0,273.7965792782876,32524.839391174366,46346.25171681325,0.0,0.0,0.0,0.0,0.0,252.96848593948764,0.0,89.07397604265587,2536.139058921068,2.1681292343039966,35.63360547119995
1701309,TO,2008,15745.586870542296,20768.861252635026,1795.9036028424455,0.0,40612.32279000065,37561.433715368585,0.0,0.0,0.0,0.0,0.0,1088.9529455645265,0.0,58.90084419859191,739.8540259355509,0.0,84.62730358526387
1707207,TO,2008,6.002505935711992,7.32747380111999,26.659959473663964,0.0,6.77540385719999,12.015049506767982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716653,TO,2008,5405.909041406007,15277.772837699833,427.14153442857537,0.0,15748.367295532586,50663.950597670184,0.0,0.0,0.0,0.0,0.0,77.81174918668789,0.0,0.0,43.76409009983994,0.0,97.42528864886387
1711803,TO,2008,1219.8637857209744,3609.232540642074,4107.781812907866,0.0,4895.254380915353,8847.05134057746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230860982079988,940.8677113344947,0.0,6.494350067567989
1703602,TO,2008,20.055195417311968,1108.1047538008784,0.0,0.0,623.4676441218711,3600.0982924790346,0.0,0.0,0.0,0.0,0.0,1.6160592903839974,0.0,0.0,0.0,0.0,0.0
1702307,TO,2008,7253.135073762325,21525.598581219187,0.0,0.0,37057.36374366359,88843.3011448154,0.0,0.0,453.56059065398335,0.0,0.0,0.0,0.0,153.21446589081577,2662.0812695822356,0.0,314.11776045513557
1701002,TO,2008,9497.47003559797,26743.20158357175,1398.694297009678,0.0,8385.340190024148,70306.19769693,0.0,0.0,0.0,0.0,0.0,466.42883916499136,0.0,262.5745029636956,3512.3492843017866,203.78407275388767,117.61097332564783
1701051,TO,2008,212.88820801089568,993.3243936422385,507.67348279348727,0.0,1110.1323561403665,965.4298050212626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24090324825599965
1716703,TO,2008,2023.9285649520928,24145.009862954077,2280.6009383335168,0.0,11582.939342844127,45311.04027088049,0.0,0.0,0.0,0.0,0.0,58.26847317191992,0.0,0.0,35.352551681567945,0.0,80.09029240977588
1708254,TO,2008,5.791715593487992,1505.0430434793577,0.0,0.0,171.24205896863978,2252.806726065981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30112906031999953,0.0,20.025082511279972
1717206,TO,2008,18451.67313347263,21843.149212961973,875.3721407148947,0.0,31987.685373375552,51323.91508390284,0.0,0.0,0.0,0.0,0.0,120.87320481244782,0.0,44.928455799743936,151.8593851193758,21.791706331823967,34.74025592558395
1706506,TO,2008,1959.0754029945092,2317.1379309856766,2557.85046417014,0.0,2550.6032914517723,2493.60959796854,0.0,0.0,0.0,0.0,0.0,34.44916450060795,0.0,0.0,0.11041398878399984,0.0,0.0
1722081,TO,2008,7753.732023638292,1718.1219665617896,1358.02179859579,0.0,1233.0231256569582,4256.268552551658,0.0,0.0,0.0,0.0,0.0,171.88446763065576,0.0,0.0,4.265995021199994,0.0,0.06022581206399991
1708304,TO,2008,273.0638318981756,1176.8625559072782,136.32112560686377,0.0,612.948202281359,2849.002114958204,0.0,0.0,0.0,0.0,0.0,7.407774883871989,0.0,0.0,0.0,0.0,0.2509408835999996
1711100,TO,2008,4930.988362739992,22409.191545280813,0.0,0.0,11944.133613062624,59247.975741693466,0.0,0.0,0.0,0.0,0.0,72.2508992061119,0.0,36.135487238399946,29.570873723423954,5.329984367663992,1.8368872679519974
1720309,TO,2008,99.07146084527986,4388.59469929161,13316.17798823398,0.0,3434.637911468539,6493.255965315495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8293185216639,1470.6741800615018,0.0,0.0
1722107,TO,2008,17540.817951816694,24602.475093756875,1082.5288589443664,0.0,17195.453032535686,56080.22851638655,0.0,0.0,0.0,0.0,0.0,798.9455852056789,0.0,181.4302588427997,2922.7988100072916,0.0,213.6109177556637
1718808,TO,2008,1104.3004900055025,3050.156327251964,12132.399501574686,0.0,493.99218581961526,3040.1588424493398,0.0,0.0,0.0,0.0,0.0,7.678791038159988,0.0,119.10658099190383,539.4225233865592,0.0,48.21076255723194
1718865,TO,2008,36705.00259254782,23033.401974418142,0.0,0.0,35533.09862850048,68373.08965657042,0.0,0.0,0.0,0.0,0.0,188.78784554995173,0.0,181.40014593676773,5445.216421413113,0.0,54.54451045929593
