CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado
1101203,RO,2008,9724.681949244768,9592.275501422064,0.0,0.0,10167.953963671152,50473.7474455368,1373.519907566928,0.0,0.0,0.0,0.0,340.0248972780001,0.0,99.282251187504,32.602239597312,9.666242836272,43.583412663648
1101708,RO,2008,5773.406946620544,6809.561930275632,9941.464759769136,0.0,3409.543823108544,58428.90469762316,0.0,0.0,0.0,0.0,0.0,219.653574232752,0.0,244.898227122912,209.43526145256,0.0,213.370014507408
1100403,RO,2008,101503.66019021397,39317.14662629371,71.488038919968,0.0,14038.93792117872,111279.56419261916,0.0,0.0,0.0,0.0,0.0,1464.420733242192,0.481806496512,335.487886102512,2149.228366951248,60.015021721776,500.064955202736
1100452,RO,2008,115535.73236881738,39795.98198274389,478.052420893344,0.0,20272.540335415637,154406.756292247,0.0,0.0,0.0,0.0,0.0,2094.995023187616,0.0,741.219144342336,281.72631120004803,0.0,160.41145043246402
1101757,RO,2008,197955.13760854444,17315.82435558096,1147.35190799592,0.0,39540.37359870893,60529.360194437904,0.0,0.0,0.0,0.0,0.0,1221.12852777432,0.0,260.797841507808,1981.890948131424,0.0,163.794133543392
1101807,RO,2008,10381.60503196819,9765.093469139712,333.791525729376,0.0,21663.75659409404,56249.98500532435,0.0,0.0,0.0,0.0,0.0,67.272232075488,0.0,0.0,267.12155177452803,0.0,47.1768861168
1100502,RO,2008,10526.227282004544,13114.351254372192,472.290818205888,0.0,2639.79771911856,59096.407447999154,352.009833878736,0.0,0.0,0.0,0.0,309.590786914992,0.0,60.225812064,65.224554465312,0.0,16.622324129664
1101492,RO,2008,556944.5910355542,27456.987870518977,321850.7848370596,0.0,37023.02499315183,175055.01535622394,0.0,0.0,0.0,0.0,0.0,4616.840489378832,0.0,583.0260113208959,2222.302352255568,251.984797675776,1089.675655309296
1100148,RO,2008,36644.03399546842,22754.76725490408,7067.770061864688,0.0,6662.871927358416,97688.47544758368,1834.22729458584,0.0,0.0,0.0,0.0,1418.478476272704,0.0,672.67213257816,156.446584471584,0.0,43.56333739296001
1100155,RO,2008,23082.5462370624,20466.62805242722,1618.197306712272,0.0,30576.715048340207,124309.8602886207,0.0,0.0,0.0,0.0,0.0,135.989883640512,0.0,699.1714898863199,580.4764519435199,0.0,184.903280671824
1101476,RO,2008,9846.880121922624,4865.803958816064,9369.520297868015,0.0,5510.420900607744,32241.31634324779,0.0,0.0,0.0,0.0,0.0,108.70759077552,0.0,78.59468474352,227.372515812288,0.0,7.156834000272
1101484,RO,2008,6236.162011249632,5905.803356807904,0.722709744768,0.0,6792.628439450304,36403.11067194173,153.85687455283198,7.969882463136,0.0,0.0,0.0,34.760331196272,0.0,119.056392815184,39.457944537264005,0.0,2.017564704144
1100189,RO,2008,293816.000563234,27337.821063715008,107129.7648381613,0.0,58468.67380885608,145934.96194900497,20.22583521816,0.0,0.0,0.0,0.0,4477.869428041152,47.769106602096,1718.834638671216,2179.441649336688,3.61354872384,493.560567499824
1101500,RO,2008,229674.29616119736,22965.22635516173,81635.50606990204,0.0,17403.663702476304,99768.90586188716,0.0,0.0,0.0,0.0,0.0,4739.42009219976,0.0,207.237019312224,83.21199700176,22.13298593352,272.361197424096
1100205,RO,2008,2593566.7496436723,176290.49770254013,43254.50946633115,0.0,174089.8967178983,330670.9654278212,0.0,0.0,206.785325721744,0.0,0.0,21331.96255779812,2164.726475922384,11326.66847487648,82099.87719382152,838.764884615328,38123.43088064386
1100254,RO,2008,14552.503495919136,23898.967345401983,1769.454433711008,0.0,10190.920073338224,127717.02519215272,0.0,0.0,349.33982287723205,0.0,0.0,359.066291525568,0.0,377.134035144768,1088.049558383568,0.0,54.35379538776
1101559,RO,2008,2216.350034496576,5962.55614704288,0.0,0.0,3346.256532264624,35493.470044162415,0.0,0.0,0.0,0.0,0.0,52.456682307744,0.0,34.148035440288,33.666228943776,0.0,0.511919402544
1100288,RO,2008,15218.440375181472,17203.131823573873,0.0,0.0,8519.432960584656,105243.74334520042,519.608231217504,448.58192352336,0.0,0.0,0.0,330.4891437012001,0.0,1629.168442143264,263.78905684032003,0.0,395.171665857936
1100296,RO,2008,23638.299993153647,13429.864246140143,0.0,0.0,9895.622879153088,72042.46770819384,148.787868704112,2643.2607033122404,612.626997950352,0.0,0.0,372.185480920176,0.0,200.491728361056,203.673658765104,0.0,9.856957907808
1100262,RO,2008,67042.32003793368,18811.361758389558,2287.346229284688,0.0,15481.86807714941,70152.15010730573,0.0,0.0,5.861979040896,0.0,0.0,773.971948469808,86.283513417024,45.259697766096,294.684898429152,0.0,286.544376165168
1100320,RO,2008,370736.3173926567,27102.207649285298,170508.98034656164,0.0,16497.767112680303,107828.9363280476,0.0,0.0,0.0,0.0,0.0,3877.377931221696,0.0,333.992278436256,144.180594081216,61.751532636288005,362.830404779568
1101609,RO,2008,48743.891483257874,21161.754375269906,0.0,0.0,38614.783168368,113755.03578352107,147.221997590448,0.0,0.0,0.0,0.0,726.62442255216,0.0,110.383875877968,497.174116223664,0.0,862.43362875648
1100338,RO,2008,613213.3062684303,67607.5091712483,136905.5066989563,0.0,70682.23762982237,129879.9047431718,0.0,0.0,0.0,0.0,0.0,6637.004941076928,105.355020570624,834.237911075184,3402.567666544464,18.368872679520003,716.4462603133439
1100304,RO,2008,732773.728904778,31331.87646817536,64833.71905792267,0.0,22221.15652238169,61284.45135082565,0.0,0.0,14842.320141206448,0.0,0.0,4459.390141372847,152.130401273664,31.51817498016,362.850480050256,40.592197331136,989.971823437344
1100379,RO,2008,181757.83707225145,25624.185920151984,94204.93417671917,0.0,9930.844941575184,89115.25079919053,2485.11775846752,0.0,0.0,0.0,0.0,2275.371330319296,0.0,171.91458053668802,1194.689396278224,15.217055181504,778.428658562544
1100346,RO,2008,88614.68396222059,19004.79702910377,83208.87529716801,0.0,6656.60844290376,112132.08063765576,0.0,0.0,201.60590588424,0.0,0.0,662.062352019552,0.0,257.234480960688,53.079015699072,0.0,55.528198723008
1100809,RO,2008,482305.1863111606,41867.39860050845,0.0,0.0,42984.0754948931,83639.08834801185,0.0,0.0,0.0,0.0,0.0,4836.694816318464,0.0,906.19771885632,38958.2308992983,78.5444965668,1530.127094204016
1101302,RO,2008,36675.93360059165,8910.338631421393,21699.24967267042,0.0,9654.980609416032,44233.39974034872,0.0,0.0,0.0,0.0,0.0,534.9256627524479,0.0,228.827972937168,192.762749146176,13.621071161808,10.569630017232
