CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado
1600204,AP,2008,1177266.0487728377,7212.693440961358,220476.47965352377,0.0,1994.3777664993597,2004.0640846063195,0.0,0.0,0.0,0.0,0.0,637.7511992163838,244.98856584100798,0.0,6904.879315502254,76.77787274625598,4424.057664961967
1600238,AP,2008,316091.5610691801,4029.759273378959,164321.93248505017,0.0,1353.5751261383996,3314.5175293068946,0.0,0.0,0.0,0.0,0.0,286.28339764622393,0.0,0.0,7512.417232333198,93.52064850004798,3854.6125742615027
1600212,AP,2008,46100.78134447578,6025.592497003198,143998.7823922301,0.0,2690.7086055833274,4707.861766678223,0.0,0.0,0.0,0.0,0.0,240.93336116203193,0.0,66.84061375569598,10459.938738192765,59.22204852959998,5066.0848968348955
1600279,AP,2008,3025566.1482615066,6831.755142021214,15827.35344805454,181.37003303073595,4382.030085776639,1186.1373309651358,0.0,0.0,0.0,0.0,0.0,911.5678537653598,9.545791212143998,748.2354514477919,6357.025178426735,68.97863008396799,7722.655504613278
1600253,AP,2008,39602.17531952192,1295.2865776957917,73538.28616479205,0.0,1780.6463971195674,1573.7807703150718,0.0,0.0,0.0,0.0,0.0,20.416550289695994,0.0,39.32745527779199,41697.08000399145,203.84429856595193,3638.1710433388316
1600709,AP,2008,302599.42333336576,10250.172234773854,325473.5882606867,0.0,3485.277781779023,6472.387721435325,0.0,0.0,0.0,0.0,0.0,1340.5763883679197,0.0,0.0,17110.91606766854,8.813043832031997,6428.774195865647
1600808,AP,2008,180130.40514102264,1115.0507974589277,38792.83074409986,16460.1259801403,1687.9588723530717,137.30481387057597,0.0,0.0,0.0,0.0,0.0,143.80920157348797,0.0,47.49809044780799,13892.478783874414,16.682549941727995,204.74768574691197
1600055,AP,2008,769514.9773985529,3822.4519906193273,0.0,0.0,2188.3048813454393,221.53061204207992,0.0,0.0,0.0,0.0,0.0,32.22080945423999,3.0815540506079993,27.392706853775994,761.0434741467359,45.81176771001599,221.35997224123196
1600501,AP,2008,1843519.4146775699,6931.278296456973,395742.1849756182,0.0,6500.051444443391,2587.6722787771673,0.0,0.0,0.0,0.0,0.0,1175.0858944513918,26.71014765038399,460.04490308620785,23168.98031500958,78.03257716425598,29850.492131201805
1600550,AP,2008,365981.7705839934,3129.533947552319,118276.62915112067,0.0,383.7789497424959,1139.3318373560637,0.0,0.0,0.0,0.0,0.0,526.7349523117439,0.0,0.0,6889.270792542335,0.0,2000.4906864238555
1600535,AP,2008,341961.0667971394,18166.082332665163,65952.12242558648,0.0,6580.984898222062,6247.514576823694,0.0,0.0,0.0,0.0,0.0,1440.6415751122556,67.96482891422399,0.0,2141.1581081346717,477.50035094942393,2778.7888557269275
1600600,AP,2008,49755.75538938047,2107.8733093339674,94856.51723743956,0.0,998.6644156452479,220.61718722577595,0.0,0.0,0.0,0.0,0.0,438.56436345004784,0.0,135.76905566294397,3793.5436008286074,249.66610391131198,2605.117689005039
1600303,AP,2008,204249.22681336425,10850.623581051934,321702.8100168183,0.0,9694.057123810222,5875.630224963838,0.0,0.0,0.0,0.0,0.0,734.7950577221758,0.0,714.9506526470878,89701.07731077238,2016.1293222898075,9888.55638387091
1600402,AP,2008,1167165.075949817,4178.798082966671,134396.5495565468,0.0,1158.4234197803517,1032.8224887208798,0.0,0.0,0.0,0.0,0.0,1576.3303296924478,490.63961561471996,254.87563665484794,26878.097364959798,236.41642525723196,1107.4322322328317
1600105,AP,2008,319374.8113643904,3702.4922106231834,491391.59510415106,0.0,335.94961732833593,637.2995056259039,0.0,0.0,0.0,0.0,0.0,190.3737919343039,0.0,0.0,29880.76563939931,69.49054948651198,5387.299265478238
1600154,AP,2008,944670.5096351114,9503.211563014751,0.0,0.0,8045.04427659187,2402.1667399847033,0.0,0.0,0.0,0.0,0.0,368.26076550067194,755.1614198351518,146.59966419911996,780.0647931236158,150.78535813756798,2114.0364174351835
1600204,AP,2010,1175223.9721631838,5269.146259844015,220480.00286352952,0.0,2016.1092470191197,569.4651659711519,0.0,0.0,0.0,0.0,0.0,1197.5200094452318,543.7085936784479,0.0,6905.180444562575,304.66230796108795,8732.351281501582
1600238,AP,2010,315726.73317496706,4146.838252031375,164321.751807614,6.434124255503999,2376.1291139023674,2283.3612880531196,0.0,0.0,0.0,0.0,0.0,233.07389268767994,0.0,8.973645997535998,7539.769788645599,136.26089979479997,4078.853347846463
1600212,AP,2010,45478.287350982275,6701.155468560431,144002.15503770567,0.0,3790.7932887443517,1110.0219421515837,0.0,0.0,0.0,0.0,0.0,498.55930990113586,0.0,77.45039431430399,10459.938738192765,138.98109897302396,7159.403634920063
1600279,AP,2010,3024536.1965364944,10347.567410516685,15827.35344805454,189.46036711799997,1806.2925554234873,1951.1055205313755,0.0,0.0,0.0,0.0,0.0,504.55177820150385,9.545791212143998,909.3394987189919,6357.025178426735,202.00741129799997,7152.357214908574
1600253,AP,2010,39211.76149281705,5788.523625448606,73538.28616479205,0.0,255.68868511771194,532.8077216948639,0.0,0.0,0.0,0.0,0.0,390.4138267048799,0.0,47.54827862452799,41697.08000399145,119.78914019529597,1807.1156415216958
1600709,AP,2010,300853.115686758,9204.059916857517,325473.2871316264,0.0,5419.319322225599,3177.553995038015,0.0,0.0,0.0,0.0,0.0,1144.4008432047838,0.0,0.0,17110.91606766854,264.49169131439993,10522.78437308155
1600808,AP,2010,179228.04179886772,1899.8633921002554,38792.83074409986,16597.37056819881,798.5139668858878,273.77650400759995,0.0,0.0,0.0,0.0,0.0,655.4977385045759,0.0,56.95354294185599,13892.629348404575,53.982402880031984,379.4326536385439
1600055,AP,2010,769421.4467124175,3519.5964570201595,0.0,0.0,1804.2749907193438,175.71884433206395,0.0,0.0,0.0,0.0,0.0,21.199485846527995,10.117936426751998,100.47672979343999,761.0434741467359,23.247163456703994,1001.0533728571197
1600501,AP,2010,1842591.9070588786,6364.693931829551,395744.68434681883,0.0,3781.287648073583,1607.6377143303835,0.0,0.0,0.0,0.0,0.0,509.42003134334385,11.181925773215998,560.9331759287519,23168.970277374236,113.36505357513596,35585.86647750393
1600550,AP,2010,365313.5350862373,3511.556311109615,118277.35186086544,0.0,1541.3391328832636,788.5365573539518,0.0,0.0,0.0,0.0,0.0,394.2381657709439,0.0,0.0,6889.270792542335,57.34501072027198,1554.3679835597757
1600535,AP,2010,341257.50886060775,17524.64732127753,65949.44237694964,3.0715164152639995,5704.307864912446,1507.1308716309118,0.0,0.0,0.0,0.0,0.0,173.70127962791994,2.9109142497599994,0.0,2142.2522103871675,394.32850448903986,11154.523028726877
1600600,AP,2010,49716.55842336215,2583.5869611921594,94856.87859231194,0.0,829.7711633471037,119.75902728926397,0.0,0.0,0.0,0.0,0.0,31.33749754396799,0.0,147.80418044039996,3793.5436008286074,447.6183105303359,2635.230595037039
1600303,AP,2010,203091.73689367087,12008.575231971117,321703.9844201536,0.040150541375999986,8161.942577808094,1466.7494646419996,0.0,0.0,0.0,0.0,0.0,1041.8864734365118,0.0,734.6444931920158,89701.07731077238,1295.8888358164315,16221.33063530654
1600402,AP,2010,1166441.4427425975,5114.6469766291675,134397.06147594933,0.0,1198.4434718968798,80.57209890628799,0.0,0.0,0.0,0.0,0.0,119.75902728926397,151.92964856678398,257.34489494947195,26901.12370043894,290.8906722691199,3522.246392750975
