rgint_id,ano,native_ha
1702,2022,4097254.25
1702,2023,4017072.96
1702,2024,3964660.14
1703,2008,6200283.16
1703,2009,6177871.39
1703,2010,6159693.45
1703,2011,6124191.09
1703,2012,6048465.62
1703,2013,5926059.52
1703,2014,5823117.02
1703,2015,5738907.87
1703,2016,5708135.48
1703,2017,5699078.77
1703,2018,5688545.56
1703,2019,5661091.37
1703,2020,5628688.61
1703,2021,5598137.1
1703,2022,5566568.18
1703,2023,5517441.04
1703,2024,5470128.54
2101,2008,5765526.38
2101,2009,5755419.66
2101,2010,5747331.37
2101,2011,5706582.74
2101,2012,5704186.95
2101,2013,5654319.96
2101,2014,5611444.92
2101,2015,5589599.78
2101,2016,5561280.07
2101,2017,5525960.37
2101,2018,5479409.37
2101,2019,5440220.58
2101,2020,5411623.83
2101,2021,5372409.12
2101,2022,5286686.09
2101,2023,5236050.62
2101,2024,5196569.38
2102,2008,3533717.87
2102,2009,3474927.72
2102,2010,3468183.57
2102,2011,3429073.68
2102,2012,3400974.87
2102,2013,3378570.9
2102,2014,3368690.37
2102,2015,3355647.14
2102,2016,3338421.74
2102,2017,3326487.59
2102,2018,3313586.59
2102,2019,3290953.21
2102,2020,3253617.58
2102,2021,3213225.8
2102,2022,3103773.88
2102,2023,3013154.4
2102,2024,2975356.44
2103,2008,2459274.61
2103,2009,2452188.62
2103,2010,2445070.03
2103,2011,2434398.73
2103,2012,2425860.83
2103,2013,2408869.72
2103,2014,2396558.69
2103,2015,2384124.87
2103,2016,2369698.07
2103,2017,2354372.93
2103,2018,2334509.88
2103,2019,2305627.36
2103,2020,2252809.15
2103,2021,2198243.55
2103,2022,2156765.2
2103,2023,2090858.98
2103,2024,2040977.03
2104,2008,3391001.14
2104,2009,3384133.75
2104,2010,3372013.02
2104,2011,3358968.82
2104,2012,3339445.69
2104,2013,3296080.13
2104,2014,3266455.71
2104,2015,3229824.41
2104,2016,3197498.28
2104,2017,3165918.32
2104,2018,3130329.3
2104,2019,3090438.17
2104,2020,3020769.61
2104,2021,2980584.08
2104,2022,2952099.4
2104,2023,2891173.96
2104,2024,2850116.68
2105,2008,9532627.45
2105,2009,9436061.21
2105,2010,9376090.24
2105,2011,9310222.87
2105,2012,9218801.87
2105,2013,9130627.12
2105,2014,9065186.53
2105,2015,8958696.22
2105,2016,8874666.93
2105,2017,8808726.61
2105,2018,8750252.07
2105,2019,8668057.59
2105,2020,8528102.69
2105,2021,8421139.09
2105,2022,8280196.83
2105,2023,8062464.93
2105,2024,7923426.19
2201,2008,4955060.73
2201,2009,4949243.62
2201,2010,4937806.65
2201,2011,4911029.36
2201,2012,4881598.5
2201,2013,4841238.57
2201,2014,4806991.13
2201,2015,4783889.21
2201,2016,4774150.46
2201,2017,4765780.26
2201,2018,4765485.5
2201,2019,4753979.02
2201,2020,4748570.89
2201,2021,4738865.07
2201,2022,4721456.01
2201,2023,4695719.97
2201,2024,4673673.84
2202,2008,1881993.01
2202,2009,1876030.0
2202,2010,1870226.48
2202,2011,1856981.77
2202,2012,1844599.94
2202,2013,1833353.16
2202,2014,1826578.05
2202,2015,1816754.05
2202,2016,1810713.29
2202,2017,1803704.61
2202,2018,1797670.43
2202,2019,1792525.19
2202,2020,1783775.41
2202,2021,1772912.57
2202,2022,1762550.68
2202,2023,1757031.11
2202,2024,1749495.37
2203,2008,2768238.11
2203,2009,2759701.18
2203,2010,2745923.46
2203,2011,2745563.57
2203,2012,2752260.08
2203,2013,2755746.93
2203,2014,2759758.41
2203,2015,2764546.9
2203,2016,2766949.15
2203,2017,2762541.17
2203,2018,2752292.88
2203,2019,2762086.15
2203,2020,2765776.67
2203,2021,2764506.16
2203,2022,2760620.69
2203,2023,2748274.93
2203,2024,2727569.39
2204,2008,2383505.09
2204,2009,2388562.38
2204,2010,2395672.85
2204,2011,2399451.2
2204,2012,2399781.51
2204,2013,2399187.57
2204,2014,2398029.33
2204,2015,2396849.84
2204,2016,2397890.39
2204,2017,2396067.49
2204,2018,2391814.81
2204,2019,2387003.7
2204,2020,2384566.32
2204,2021,2374008.37
2204,2022,2361397.73
2204,2023,2356159.13
2204,2024,2325102.89
2205,2008,4649340.56
2205,2009,4637596.48
2205,2010,4604212.57
2205,2011,4594079.94
2205,2012,4533896.59
2205,2013,4495646.22
2205,2014,4456553.88
2205,2015,4428305.29
2205,2016,4418398.06
2205,2017,4409059.65
2205,2018,4395070.82
2205,2019,4369087.89
2205,2020,4322463.09
2205,2021,4274135.15
2205,2022,4199233.19
2205,2023,4130602.05
2205,2024,4047605.31
2206,2008,5363922.04
2206,2009,5356147.41
2206,2010,5307613.47
2206,2011,5295897.39
2206,2012,5231191.79
2206,2013,5185495.9
2206,2014,5148388.26
2206,2015,5109125.9
2206,2016,5094694.34
2206,2017,5075190.85
2206,2018,5058075.39
2206,2019,5001527.2
2206,2020,4948163.13
2206,2021,4905447.89
2206,2022,4820884.03
2206,2023,4748008.77
2206,2024,4643732.97
2301,2008,2298659.83
2301,2009,2283759.66
2301,2010,2273693.86
2301,2011,2261910.44
2301,2012,2257884.35
2301,2013,2256395.66
2301,2014,2261044.99
2301,2015,2271238.54
2301,2016,2284373.71
2301,2017,2319822.01
2301,2018,2324048.5
2301,2019,2309161.7
2301,2020,2288549.83
2301,2021,2261748.27
2301,2022,2237342.53
2301,2023,2202659.93
2301,2024,2143679.24
2302,2008,1884520.2
2302,2009,1860863.04
2302,2010,1848227.19
2302,2011,1837153.53
2302,2012,1831064.49
2302,2013,1816771.49
2302,2014,1809091.66
2302,2015,1798934.27
2302,2016,1793328.74
2302,2017,1799236.86
2302,2018,1803115.56
2302,2019,1801740.97
2302,2020,1798408.24
2302,2021,1789766.08
2302,2022,1776252.77
2302,2023,1748405.58
2302,2024,1717774.16
2303,2008,1071475.5
2303,2009,1063599.4
2303,2010,1062085.66
2303,2011,1061390.99
2303,2012,1059403.77
2303,2013,1052612.31
2303,2014,1046304.98
2303,2015,1036074.51
2303,2016,1025372.22
2303,2017,1016896.76
2303,2018,1004270.29
2303,2019,990492.49
2303,2020,978824.97
2303,2021,971528.01
2303,2022,954814.58
2303,2023,928663.32
2303,2024,893275.98
2304,2008,1576643.62
2304,2009,1570693.55
2304,2010,1572184.81
2304,2011,1568677.9
2304,2012,1565482.12
2304,2013,1561689.66
2304,2014,1559078.47
2304,2015,1553335.5
2304,2016,1545004.6
2304,2017,1536923.57
2304,2018,1527742.78
2304,2019,1517000.45
2304,2020,1500797.91
2304,2021,1484952.57
2304,2022,1465564.2
2304,2023,1443846.16
