ano,cultura,area_ha
2008,soja,248431.0
2008,milho,201354.0
2008,cana,592.0
2008,algodao,55.0
2009,soja,263535.0
2009,milho,176070.0
2009,cana,638.0
2009,algodao,0.0
2010,soja,288055.0
2010,milho,141025.0
2010,cana,659.0
2010,algodao,0.0
2011,soja,305370.0
2011,milho,127560.0
2011,cana,470.0
2011,algodao,0.0
2012,soja,290725.0
2012,milho,159123.0
2012,cana,467.0
2012,algodao,0.0
2013,soja,315450.0
2013,milho,147910.0
2013,cana,667.0
2013,algodao,0.0
2014,soja,345175.0
2014,milho,111270.0
2014,cana,533.0
2014,algodao,0.0
2015,soja,365490.0
2015,milho,90065.0
2015,cana,225.0
2015,algodao,0.0
2016,soja,383800.0
2016,milho,77210.0
2016,cana,98.0
2016,algodao,0.0
2017,soja,375350.0
2017,milho,83970.0
2017,cana,68.0
2017,algodao,0.0
2018,soja,392750.0
2018,milho,71970.0
2018,cana,125.0
2018,algodao,0.0
2019,soja,388885.0
2019,milho,73543.0
2019,cana,142.0
2019,algodao,0.0
2020,soja,410700.0
2020,milho,73910.0
2020,cana,141.0
2020,algodao,0.0
2021,soja,418200.0
2021,milho,87250.0
2021,cana,118.0
2021,algodao,0.0
2022,soja,435620.0
2022,milho,99237.0
2022,cana,97.0
2022,algodao,0.0
2023,soja,448660.0
2023,milho,85310.0
2023,cana,101.0
2023,algodao,0.0
2024,soja,467330.0
2024,milho,71560.0
2024,cana,102.0
2024,algodao,0.0
