ano,cultura,area_ha
2008,soja,600.0
2008,milho,2450.0
2008,cana,233.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,2450.0
2009,cana,233.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,2450.0
2010,cana,233.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,2450.0
2011,cana,233.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,2450.0
2012,cana,235.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,1886.0
2013,cana,164.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,1856.0
2014,cana,164.0
2014,algodao,0.0
2015,soja,95.0
2015,milho,2127.0
2015,cana,153.0
2015,algodao,0.0
2016,soja,135.0
2016,milho,1400.0
2016,cana,110.0
2016,algodao,0.0
2017,soja,330.0
2017,milho,1172.0
2017,cana,108.0
2017,algodao,0.0
2018,soja,2200.0
2018,milho,1145.0
2018,cana,69.0
2018,algodao,0.0
2019,soja,330.0
2019,milho,631.0
2019,cana,100.0
2019,algodao,0.0
2020,soja,400.0
2020,milho,840.0
2020,cana,100.0
2020,algodao,0.0
2021,soja,1388.0
2021,milho,1553.0
2021,cana,30.0
2021,algodao,0.0
2022,soja,3017.0
2022,milho,550.0
2022,cana,55.0
2022,algodao,0.0
2023,soja,3575.0
2023,milho,1442.0
2023,cana,55.0
2023,algodao,0.0
2024,soja,4625.0
2024,milho,2462.0
2024,cana,45.0
2024,algodao,0.0
