ano,cultura,area_ha
2008,soja,114271.0
2008,milho,23463.0
2008,cana,787.0
2008,algodao,270.0
2009,soja,110440.0
2009,milho,19160.0
2009,cana,887.0
2009,algodao,1250.0
2010,soja,122485.0
2010,milho,21995.0
2010,cana,896.0
2010,algodao,180.0
2011,soja,177590.0
2011,milho,22905.0
2011,cana,849.0
2011,algodao,1950.0
2012,soja,178600.0
2012,milho,28337.0
2012,cana,794.0
2012,algodao,3900.0
2013,soja,219605.0
2013,milho,30450.0
2013,cana,731.0
2013,algodao,4550.0
2014,soja,318110.0
2014,milho,30753.0
2014,cana,423.0
2014,algodao,2820.0
2015,soja,385243.0
2015,milho,61270.0
2015,cana,62.0
2015,algodao,2500.0
2016,soja,414527.0
2016,milho,76732.0
2016,cana,160.0
2016,algodao,2500.0
2017,soja,435737.0
2017,milho,117939.0
2017,cana,305.0
2017,algodao,2000.0
2018,soja,447202.0
2018,milho,117675.0
2018,cana,255.0
2018,algodao,2000.0
2019,soja,478333.0
2019,milho,140158.0
2019,cana,251.0
2019,algodao,2869.0
2020,soja,504597.0
2020,milho,183474.0
2020,cana,300.0
2020,algodao,2500.0
2021,soja,561322.0
2021,milho,160760.0
2021,cana,296.0
2021,algodao,721.0
2022,soja,598752.0
2022,milho,207144.0
2022,cana,253.0
2022,algodao,700.0
2023,soja,709821.0
2023,milho,290392.0
2023,cana,316.0
2023,algodao,2500.0
2024,soja,779822.0
2024,milho,259360.0
2024,cana,334.0
2024,algodao,2412.0
