ano,cultura,area_ha
2008,soja,259715.0
2008,milho,435603.0
2008,cana,7805.0
2008,algodao,0.0
2009,soja,262027.0
2009,milho,390529.0
2009,cana,7257.0
2009,algodao,0.0
2010,soja,301458.0
2010,milho,330625.0
2010,cana,4265.0
2010,algodao,0.0
2011,soja,314035.0
2011,milho,294854.0
2011,cana,4532.0
2011,algodao,0.0
2012,soja,305145.0
2012,milho,270820.0
2012,cana,3833.0
2012,algodao,0.0
2013,soja,324902.0
2013,milho,258810.0
2013,cana,3750.0
2013,algodao,0.0
2014,soja,341309.0
2014,milho,239020.0
2014,cana,3971.0
2014,algodao,0.0
2015,soja,355369.0
2015,milho,217215.0
2015,cana,3266.0
2015,algodao,0.0
2016,soja,386185.0
2016,milho,189610.0
2016,cana,3101.0
2016,algodao,0.0
2017,soja,390102.0
2017,milho,188280.0
2017,cana,2809.0
2017,algodao,0.0
2018,soja,392000.0
2018,milho,166468.0
2018,cana,1713.0
2018,algodao,0.0
2019,soja,383509.0
2019,milho,172591.0
2019,cana,1690.0
2019,algodao,0.0
2020,soja,376842.0
2020,milho,171215.0
2020,cana,1658.0
2020,algodao,0.0
2021,soja,380486.0
2021,milho,162838.0
2021,cana,1646.0
2021,algodao,0.0
2022,soja,422780.0
2022,milho,155950.0
2022,cana,1607.0
2022,algodao,0.0
2023,soja,434103.0
2023,milho,157745.0
2023,cana,1596.0
2023,algodao,0.0
2024,soja,442510.0
2024,milho,137609.0
2024,cana,1481.0
2024,algodao,0.0
