ano,cultura,area_ha
2008,soja,951994.0
2008,milho,702210.0
2008,cana,420691.0
2008,algodao,2050.0
2009,soja,984027.0
2009,milho,662015.0
2009,cana,406266.0
2009,algodao,559.0
2010,soja,991168.0
2010,milho,511739.0
2010,cana,432899.0
2010,algodao,0.0
2011,soja,1001467.0
2011,milho,635802.0
2011,cana,455714.0
2011,algodao,175.0
2012,soja,1000431.0
2012,milho,722902.0
2012,cana,467914.0
2012,algodao,128.0
2013,soja,1027145.0
2013,milho,768203.0
2013,cana,463423.0
2013,algodao,8.0
2014,soja,1066303.0
2014,milho,672695.0
2014,cana,501512.0
2014,algodao,0.0
2015,soja,1095616.0
2015,milho,642950.0
2015,cana,459705.0
2015,algodao,0.0
2016,soja,1145734.0
2016,milho,706680.0
2016,cana,486325.0
2016,algodao,0.0
2017,soja,1142548.0
2017,milho,790853.0
2017,cana,480293.0
2017,algodao,0.0
2018,soja,1157121.0
2018,milho,698293.0
2018,cana,461186.0
2018,algodao,0.0
2019,soja,1174547.0
2019,milho,780618.0
2019,cana,449558.0
2019,algodao,270.0
2020,soja,1217060.0
2020,milho,833140.0
2020,cana,429844.0
2020,algodao,141.0
2021,soja,1215050.0
2021,milho,884861.0
2021,cana,427778.0
2021,algodao,56.0
2022,soja,1264590.0
2022,milho,922461.0
2022,cana,385727.0
2022,algodao,48.0
2023,soja,1266351.0
2023,milho,816703.0
2023,cana,386207.0
2023,algodao,147.0
2024,soja,1264932.0
2024,milho,881781.0
2024,cana,383355.0
2024,algodao,65.0
