ano,cultura,area_ha
2008,soja,1033.0
2008,milho,57618.0
2008,cana,1729.0
2008,algodao,0.0
2009,soja,2831.0
2009,milho,48154.0
2009,cana,1969.0
2009,algodao,0.0
2010,soja,3841.0
2010,milho,43929.0
2010,cana,328.0
2010,algodao,0.0
2011,soja,2497.0
2011,milho,43964.0
2011,cana,317.0
2011,algodao,0.0
2012,soja,3558.0
2012,milho,44148.0
2012,cana,1431.0
2012,algodao,0.0
2013,soja,6697.0
2013,milho,45122.0
2013,cana,1597.0
2013,algodao,0.0
2014,soja,12129.0
2014,milho,40307.0
2014,cana,1677.0
2014,algodao,0.0
2015,soja,13357.0
2015,milho,40405.0
2015,cana,1367.0
2015,algodao,0.0
2016,soja,17433.0
2016,milho,36587.0
2016,cana,1316.0
2016,algodao,0.0
2017,soja,20010.0
2017,milho,37982.0
2017,cana,1591.0
2017,algodao,0.0
2018,soja,16175.0
2018,milho,38531.0
2018,cana,748.0
2018,algodao,0.0
2019,soja,17556.0
2019,milho,38116.0
2019,cana,716.0
2019,algodao,0.0
2020,soja,18280.0
2020,milho,34539.0
2020,cana,785.0
2020,algodao,0.0
2021,soja,19241.0
2021,milho,35154.0
2021,cana,785.0
2021,algodao,0.0
2022,soja,23920.0
2022,milho,36826.0
2022,cana,775.0
2022,algodao,0.0
2023,soja,20657.0
2023,milho,35726.0
2023,cana,785.0
2023,algodao,0.0
2024,soja,24528.0
2024,milho,34933.0
2024,cana,785.0
2024,algodao,0.0
