ano,cultura,area_ha
2008,soja,82316.0
2008,milho,281264.0
2008,cana,133375.0
2008,algodao,5630.0
2009,soja,115368.0
2009,milho,251267.0
2009,cana,152814.0
2009,algodao,11280.0
2010,soja,122217.0
2010,milho,237951.0
2010,cana,146202.0
2010,algodao,9648.0
2011,soja,128611.0
2011,milho,233981.0
2011,cana,154186.0
2011,algodao,10100.0
2012,soja,161375.0
2012,milho,255235.0
2012,cana,139525.0
2012,algodao,12850.0
2013,soja,176800.0
2013,milho,231031.0
2013,cana,177436.0
2013,algodao,11100.0
2014,soja,246808.0
2014,milho,229981.0
2014,cana,167935.0
2014,algodao,8300.0
2015,soja,298133.0
2015,milho,230715.0
2015,cana,175645.0
2015,algodao,2050.0
2016,soja,326905.0
2016,milho,267791.0
2016,cana,169009.0
2016,algodao,2370.0
2017,soja,350359.0
2017,milho,281733.0
2017,cana,163323.0
2017,algodao,2100.0
2018,soja,364057.0
2018,milho,265610.0
2018,cana,150552.0
2018,algodao,3700.0
2019,soja,397293.0
2019,milho,262101.0
2019,cana,137995.0
2019,algodao,7350.0
2020,soja,402420.0
2020,milho,265121.0
2020,cana,140449.0
2020,algodao,7166.0
2021,soja,423203.0
2021,milho,257459.0
2021,cana,133761.0
2021,algodao,1566.0
2022,soja,441990.0
2022,milho,269798.0
2022,cana,132887.0
2022,algodao,5300.0
2023,soja,472022.0
2023,milho,249268.0
2023,cana,134242.0
2023,algodao,6000.0
2024,soja,468325.0
2024,milho,240071.0
2024,cana,127301.0
2024,algodao,4800.0
