ano,cultura,area_ha
2008,soja,490.0
2008,milho,63467.0
2008,cana,3603.0
2008,algodao,0.0
2009,soja,1000.0
2009,milho,61610.0
2009,cana,3473.0
2009,algodao,0.0
2010,soja,1000.0
2010,milho,60020.0
2010,cana,4002.0
2010,algodao,0.0
2011,soja,1000.0
2011,milho,59827.0
2011,cana,4145.0
2011,algodao,0.0
2012,soja,1150.0
2012,milho,59997.0
2012,cana,4042.0
2012,algodao,0.0
2013,soja,1640.0
2013,milho,62859.0
2013,cana,3895.0
2013,algodao,0.0
2014,soja,2505.0
2014,milho,62887.0
2014,cana,4567.0
2014,algodao,0.0
2015,soja,3060.0
2015,milho,59894.0
2015,cana,3219.0
2015,algodao,0.0
2016,soja,6071.0
2016,milho,54297.0
2016,cana,3198.0
2016,algodao,0.0
2017,soja,9614.0
2017,milho,37808.0
2017,cana,2083.0
2017,algodao,0.0
2018,soja,12525.0
2018,milho,39233.0
2018,cana,2166.0
2018,algodao,0.0
2019,soja,13714.0
2019,milho,43553.0
2019,cana,2352.0
2019,algodao,0.0
2020,soja,15762.0
2020,milho,45541.0
2020,cana,2304.0
2020,algodao,0.0
2021,soja,17234.0
2021,milho,50831.0
2021,cana,1780.0
2021,algodao,0.0
2022,soja,18697.0
2022,milho,49540.0
2022,cana,1647.0
2022,algodao,0.0
2023,soja,21203.0
2023,milho,48820.0
2023,cana,1522.0
2023,algodao,0.0
2024,soja,22585.0
2024,milho,48743.0
2024,cana,1478.0
2024,algodao,0.0
