ano,cultura,area_ha
2008,soja,22050.0
2008,milho,63760.0
2008,cana,8.0
2008,algodao,0.0
2009,soja,24490.0
2009,milho,59050.0
2009,cana,8.0
2009,algodao,0.0
2010,soja,30360.0
2010,milho,54820.0
2010,cana,0.0
2010,algodao,0.0
2011,soja,31800.0
2011,milho,56680.0
2011,cana,0.0
2011,algodao,0.0
2012,soja,40765.0
2012,milho,56338.0
2012,cana,0.0
2012,algodao,0.0
2013,soja,58590.0
2013,milho,54370.0
2013,cana,0.0
2013,algodao,0.0
2014,soja,64480.0
2014,milho,48550.0
2014,cana,0.0
2014,algodao,0.0
2015,soja,83370.0
2015,milho,43470.0
2015,cana,3.0
2015,algodao,0.0
2016,soja,88801.0
2016,milho,41050.0
2016,cana,0.0
2016,algodao,0.0
2017,soja,92200.0
2017,milho,44400.0
2017,cana,0.0
2017,algodao,0.0
2018,soja,92570.0
2018,milho,43310.0
2018,cana,0.0
2018,algodao,0.0
2019,soja,90875.0
2019,milho,40150.0
2019,cana,0.0
2019,algodao,0.0
2020,soja,96436.0
2020,milho,40710.0
2020,cana,0.0
2020,algodao,0.0
2021,soja,102926.0
2021,milho,41680.0
2021,cana,0.0
2021,algodao,0.0
2022,soja,111412.0
2022,milho,41160.0
2022,cana,0.0
2022,algodao,0.0
2023,soja,116276.0
2023,milho,38180.0
2023,cana,0.0
2023,algodao,0.0
2024,soja,134550.0
2024,milho,32615.0
2024,cana,0.0
2024,algodao,0.0
