ano,cultura,area_ha
2008,soja,0.0
2008,milho,4134.0
2008,cana,61897.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,3926.0
2009,cana,63661.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,3400.0
2010,cana,65161.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,2960.0
2011,cana,60448.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,2483.0
2012,cana,59275.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,2040.0
2013,cana,61867.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,2578.0
2014,cana,63008.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,2485.0
2015,cana,64640.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,1142.0
2016,cana,57025.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,1308.0
2017,cana,39700.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,2575.0
2018,cana,41597.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,2492.0
2019,cana,34745.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,2367.0
2020,cana,32488.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,2356.0
2021,cana,42622.0
2021,algodao,0.0
2022,soja,80.0
2022,milho,3350.0
2022,cana,41988.0
2022,algodao,0.0
2023,soja,1000.0
2023,milho,5546.0
2023,cana,42877.0
2023,algodao,0.0
2024,soja,500.0
2024,milho,5246.0
2024,cana,43259.0
2024,algodao,0.0
