ano,cultura,area_ha
2008,soja,124499.0
2008,milho,145832.0
2008,cana,1168.0
2008,algodao,0.0
2009,soja,135579.0
2009,milho,140512.0
2009,cana,1070.0
2009,algodao,0.0
2010,soja,146359.0
2010,milho,132682.0
2010,cana,1074.0
2010,algodao,0.0
2011,soja,147386.0
2011,milho,131580.0
2011,cana,950.0
2011,algodao,0.0
2012,soja,155838.0
2012,milho,135365.0
2012,cana,720.0
2012,algodao,0.0
2013,soja,174656.0
2013,milho,128015.0
2013,cana,660.0
2013,algodao,0.0
2014,soja,192946.0
2014,milho,120180.0
2014,cana,603.0
2014,algodao,0.0
2015,soja,207486.0
2015,milho,107235.0
2015,cana,582.0
2015,algodao,0.0
2016,soja,215356.0
2016,milho,97650.0
2016,cana,515.0
2016,algodao,0.0
2017,soja,207012.0
2017,milho,105275.0
2017,cana,505.0
2017,algodao,0.0
2018,soja,220814.0
2018,milho,88239.0
2018,cana,425.0
2018,algodao,0.0
2019,soja,217602.0
2019,milho,106858.0
2019,cana,432.0
2019,algodao,0.0
2020,soja,228409.0
2020,milho,99350.0
2020,cana,434.0
2020,algodao,0.0
2021,soja,238075.0
2021,milho,102930.0
2021,cana,422.0
2021,algodao,0.0
2022,soja,239630.0
2022,milho,108900.0
2022,cana,408.0
2022,algodao,0.0
2023,soja,251430.0
2023,milho,102317.0
2023,cana,404.0
2023,algodao,0.0
2024,soja,252330.0
2024,milho,96762.0
2024,cana,378.0
2024,algodao,0.0
