ano,cultura,area_ha
2008,soja,240900.0
2008,milho,118511.0
2008,cana,26556.0
2008,algodao,23062.0
2009,soja,239419.0
2009,milho,106962.0
2009,cana,27208.0
2009,algodao,15553.0
2010,soja,254265.0
2010,milho,93372.0
2010,cana,26568.0
2010,algodao,17279.0
2011,soja,244438.0
2011,milho,99220.0
2011,cana,27262.0
2011,algodao,35217.0
2012,soja,254520.0
2012,milho,127836.0
2012,cana,27550.0
2012,algodao,28370.0
2013,soja,294183.0
2013,milho,144054.0
2013,cana,36702.0
2013,algodao,20454.0
2014,soja,301305.0
2014,milho,156276.0
2014,cana,36647.0
2014,algodao,28529.0
2015,soja,319999.0
2015,milho,155832.0
2015,cana,39665.0
2015,algodao,26091.0
2016,soja,317609.0
2016,milho,188212.0
2016,cana,31308.0
2016,algodao,27496.0
2017,soja,330433.0
2017,milho,205721.0
2017,cana,33761.0
2017,algodao,30100.0
2018,soja,347354.0
2018,milho,180081.0
2018,cana,34987.0
2018,algodao,47357.0
2019,soja,373881.0
2019,milho,188241.0
2019,cana,33125.0
2019,algodao,64114.0
2020,soja,398804.0
2020,milho,180495.0
2020,cana,30746.0
2020,algodao,64569.0
2021,soja,416950.0
2021,milho,251630.0
2021,cana,29405.0
2021,algodao,58249.0
2022,soja,480042.0
2022,milho,251998.0
2022,cana,30750.0
2022,algodao,59401.0
2023,soja,516438.0
2023,milho,272631.0
2023,cana,28203.0
2023,algodao,71292.0
2024,soja,564162.0
2024,milho,206357.0
2024,cana,30942.0
2024,algodao,72715.0
