ano,cultura,area_ha
2008,soja,63850.0
2008,milho,43050.0
2008,cana,87000.0
2008,algodao,0.0
2009,soja,65400.0
2009,milho,42650.0
2009,cana,91809.0
2009,algodao,0.0
2010,soja,72130.0
2010,milho,37700.0
2010,cana,88658.0
2010,algodao,0.0
2011,soja,85356.0
2011,milho,39912.0
2011,cana,116686.0
2011,algodao,0.0
2012,soja,107466.0
2012,milho,37810.0
2012,cana,126247.0
2012,algodao,0.0
2013,soja,119420.0
2013,milho,35564.0
2013,cana,121805.0
2013,algodao,0.0
2014,soja,135894.0
2014,milho,33670.0
2014,cana,124344.0
2014,algodao,300.0
2015,soja,151359.0
2015,milho,30505.0
2015,cana,132749.0
2015,algodao,300.0
2016,soja,164639.0
2016,milho,38103.0
2016,cana,128121.0
2016,algodao,300.0
2017,soja,168520.0
2017,milho,25900.0
2017,cana,124607.0
2017,algodao,220.0
2018,soja,173150.0
2018,milho,23484.0
2018,cana,133821.0
2018,algodao,0.0
2019,soja,184242.0
2019,milho,29559.0
2019,cana,140407.0
2019,algodao,0.0
2020,soja,196527.0
2020,milho,29319.0
2020,cana,143332.0
2020,algodao,0.0
2021,soja,220036.0
2021,milho,31537.0
2021,cana,145675.0
2021,algodao,0.0
2022,soja,230523.0
2022,milho,47480.0
2022,cana,146086.0
2022,algodao,0.0
2023,soja,256171.0
2023,milho,45764.0
2023,cana,181080.0
2023,algodao,0.0
2024,soja,278880.0
2024,milho,40960.0
2024,cana,180568.0
2024,algodao,0.0
