ano,cultura,area_ha
2008,soja,92680.0
2008,milho,86590.0
2008,cana,0.0
2008,algodao,0.0
2009,soja,101668.0
2009,milho,86980.0
2009,cana,0.0
2009,algodao,0.0
2010,soja,125890.0
2010,milho,79471.0
2010,cana,0.0
2010,algodao,0.0
2011,soja,133367.0
2011,milho,79299.0
2011,cana,0.0
2011,algodao,0.0
2012,soja,187400.0
2012,milho,69338.0
2012,cana,0.0
2012,algodao,0.0
2013,soja,316651.0
2013,milho,71055.0
2013,cana,0.0
2013,algodao,0.0
2014,soja,376555.0
2014,milho,65193.0
2014,cana,0.0
2014,algodao,0.0
2015,soja,431448.0
2015,milho,59768.0
2015,cana,0.0
2015,algodao,0.0
2016,soja,459939.0
2016,milho,54400.0
2016,cana,0.0
2016,algodao,0.0
2017,soja,468711.0
2017,milho,61520.0
2017,cana,0.0
2017,algodao,0.0
2018,soja,514106.0
2018,milho,52690.0
2018,cana,0.0
2018,algodao,0.0
2019,soja,574500.0
2019,milho,53827.0
2019,cana,0.0
2019,algodao,0.0
2020,soja,588383.0
2020,milho,48193.0
2020,cana,0.0
2020,algodao,0.0
2021,soja,624846.0
2021,milho,52965.0
2021,cana,0.0
2021,algodao,0.0
2022,soja,686236.0
2022,milho,54385.0
2022,cana,0.0
2022,algodao,0.0
2023,soja,754626.0
2023,milho,48297.0
2023,cana,0.0
2023,algodao,0.0
2024,soja,722359.0
2024,milho,42802.0
2024,cana,0.0
2024,algodao,0.0
