ano,cultura,area_ha
2008,soja,0.0
2008,milho,91300.0
2008,cana,1012.0
2008,algodao,1435.0
2009,soja,0.0
2009,milho,92250.0
2009,cana,1030.0
2009,algodao,1409.0
2010,soja,0.0
2010,milho,88769.0
2010,cana,2554.0
2010,algodao,566.0
2011,soja,0.0
2011,milho,96695.0
2011,cana,2539.0
2011,algodao,213.0
2012,soja,0.0
2012,milho,94380.0
2012,cana,1030.0
2012,algodao,87.0
2013,soja,0.0
2013,milho,8960.0
2013,cana,799.0
2013,algodao,55.0
2014,soja,0.0
2014,milho,70100.0
2014,cana,371.0
2014,algodao,85.0
2015,soja,0.0
2015,milho,71690.0
2015,cana,444.0
2015,algodao,70.0
2016,soja,0.0
2016,milho,67550.0
2016,cana,615.0
2016,algodao,2.0
2017,soja,0.0
2017,milho,56800.0
2017,cana,334.0
2017,algodao,10.0
2018,soja,0.0
2018,milho,59150.0
2018,cana,323.0
2018,algodao,32.0
2019,soja,0.0
2019,milho,50965.0
2019,cana,430.0
2019,algodao,70.0
2020,soja,0.0
2020,milho,53410.0
2020,cana,527.0
2020,algodao,68.0
2021,soja,0.0
2021,milho,54290.0
2021,cana,537.0
2021,algodao,66.0
2022,soja,0.0
2022,milho,55190.0
2022,cana,555.0
2022,algodao,60.0
2023,soja,0.0
2023,milho,51720.0
2023,cana,518.0
2023,algodao,39.0
2024,soja,0.0
2024,milho,47285.0
2024,cana,576.0
2024,algodao,36.0
