ano,cultura,area_ha
2008,soja,1660120.0
2008,milho,527730.0
2008,cana,12351.0
2008,algodao,0.0
2009,soja,1694148.0
2009,milho,525730.0
2009,cana,12199.0
2009,algodao,0.0
2010,soja,1792529.0
2010,milho,399240.0
2010,cana,11520.0
2010,algodao,0.0
2011,soja,1811370.0
2011,milho,374210.0
2011,cana,10833.0
2011,algodao,0.0
2012,soja,1781505.0
2012,milho,416540.0
2012,cana,10540.0
2012,algodao,0.0
2013,soja,1851980.0
2013,milho,351784.0
2013,cana,8902.0
2013,algodao,0.0
2014,soja,1888617.0
2014,milho,314353.0
2014,cana,6916.0
2014,algodao,0.0
2015,soja,1939710.0
2015,milho,281462.0
2015,cana,5256.0
2015,algodao,0.0
2016,soja,2001121.0
2016,milho,215468.0
2016,cana,4683.0
2016,algodao,0.0
2017,soja,1994648.0
2017,milho,252204.0
2017,cana,4389.0
2017,algodao,0.0
2018,soja,2031791.0
2018,milho,196156.0
2018,cana,3780.0
2018,algodao,0.0
2019,soja,2052772.0
2019,milho,217777.0
2019,cana,3544.0
2019,algodao,0.0
2020,soja,2052144.0
2020,milho,231547.0
2020,cana,3433.0
2020,algodao,0.0
2021,soja,2050364.0
2021,milho,235963.0
2021,cana,3348.0
2021,algodao,0.0
2022,soja,2064301.0
2022,milho,234939.0
2022,cana,3063.0
2022,algodao,0.0
2023,soja,2089967.0
2023,milho,246216.0
2023,cana,2768.0
2023,algodao,0.0
2024,soja,2110932.0
2024,milho,243159.0
2024,cana,2637.0
2024,algodao,0.0
