ano,cultura,area_ha
2008,soja,140.0
2008,milho,38762.0
2008,cana,204.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,39423.0
2009,cana,195.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,39123.0
2010,cana,199.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,37357.0
2011,cana,194.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,34969.0
2012,cana,194.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,36034.0
2013,cana,196.0
2013,algodao,4.0
2014,soja,1050.0
2014,milho,36234.0
2014,cana,189.0
2014,algodao,0.0
2015,soja,1500.0
2015,milho,37227.0
2015,cana,192.0
2015,algodao,0.0
2016,soja,750.0
2016,milho,37116.0
2016,cana,140.0
2016,algodao,0.0
2017,soja,1025.0
2017,milho,40592.0
2017,cana,152.0
2017,algodao,0.0
2018,soja,750.0
2018,milho,40666.0
2018,cana,168.0
2018,algodao,0.0
2019,soja,1300.0
2019,milho,28451.0
2019,cana,108.0
2019,algodao,0.0
2020,soja,718.0
2020,milho,29138.0
2020,cana,108.0
2020,algodao,0.0
2021,soja,1450.0
2021,milho,30507.0
2021,cana,147.0
2021,algodao,0.0
2022,soja,1719.0
2022,milho,31702.0
2022,cana,142.0
2022,algodao,0.0
2023,soja,1906.0
2023,milho,32059.0
2023,cana,143.0
2023,algodao,0.0
2024,soja,4098.0
2024,milho,32883.0
2024,cana,144.0
2024,algodao,0.0
