ano,cultura,area_ha
2008,soja,0.0
2008,milho,27614.0
2008,cana,10.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,32398.0
2009,cana,10.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,26585.0
2010,cana,10.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,32552.0
2011,cana,10.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,29390.0
2012,cana,29.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,31670.0
2013,cana,12.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,29199.0
2014,cana,0.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,25526.0
2015,cana,0.0
2015,algodao,3.0
2016,soja,0.0
2016,milho,32179.0
2016,cana,0.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,26157.0
2017,cana,0.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,28570.0
2018,cana,2.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,20969.0
2019,cana,2.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,21387.0
2020,cana,2.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,20477.0
2021,cana,2.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,23711.0
2022,cana,2.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,24884.0
2023,cana,2.0
2023,algodao,0.0
2024,soja,0.0
2024,milho,25878.0
2024,cana,2.0
2024,algodao,0.0
