ano,cultura,area_ha
2008,soja,0.0
2008,milho,514.0
2008,cana,22442.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,623.0
2009,cana,20342.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,479.0
2010,cana,18932.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,745.0
2011,cana,18908.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,600.0
2012,cana,18708.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,497.0
2013,cana,19049.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,493.0
2014,cana,13255.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,336.0
2015,cana,6542.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,544.0
2016,cana,5639.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,489.0
2017,cana,6234.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,558.0
2018,cana,6848.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,714.0
2019,cana,7721.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,647.0
2020,cana,7074.0
2020,algodao,0.0
2021,soja,77.0
2021,milho,991.0
2021,cana,5914.0
2021,algodao,0.0
2022,soja,197.0
2022,milho,1459.0
2022,cana,6608.0
2022,algodao,0.0
2023,soja,326.0
2023,milho,1023.0
2023,cana,6634.0
2023,algodao,0.0
2024,soja,308.0
2024,milho,462.0
2024,cana,5734.0
2024,algodao,0.0
