ano,cultura,area_ha
2008,soja,0.0
2008,milho,66869.0
2008,cana,11425.0
2008,algodao,0.0
2009,soja,50.0
2009,milho,67440.0
2009,cana,11649.0
2009,algodao,0.0
2010,soja,600.0
2010,milho,66408.0
2010,cana,11611.0
2010,algodao,0.0
2011,soja,1000.0
2011,milho,68176.0
2011,cana,13987.0
2011,algodao,0.0
2012,soja,1500.0
2012,milho,58206.0
2012,cana,14331.0
2012,algodao,0.0
2013,soja,2800.0
2013,milho,60772.0
2013,cana,13496.0
2013,algodao,0.0
2014,soja,4854.0
2014,milho,60760.0
2014,cana,13837.0
2014,algodao,0.0
2015,soja,6739.0
2015,milho,57995.0
2015,cana,14123.0
2015,algodao,0.0
2016,soja,7671.0
2016,milho,59930.0
2016,cana,14533.0
2016,algodao,0.0
2017,soja,11033.0
2017,milho,61196.0
2017,cana,14406.0
2017,algodao,0.0
2018,soja,11270.0
2018,milho,60097.0
2018,cana,13814.0
2018,algodao,0.0
2019,soja,12932.0
2019,milho,49141.0
2019,cana,15216.0
2019,algodao,0.0
2020,soja,13793.0
2020,milho,50958.0
2020,cana,15335.0
2020,algodao,0.0
2021,soja,19668.0
2021,milho,52661.0
2021,cana,17108.0
2021,algodao,0.0
2022,soja,19900.0
2022,milho,51466.0
2022,cana,17112.0
2022,algodao,0.0
2023,soja,20470.0
2023,milho,51932.0
2023,cana,17264.0
2023,algodao,0.0
2024,soja,22949.0
2024,milho,49745.0
2024,cana,17420.0
2024,algodao,0.0
