ano,cultura,area_ha
2008,soja,1.0
2008,milho,32877.0
2008,cana,22575.0
2008,algodao,0.0
2009,soja,1.0
2009,milho,37061.0
2009,cana,22651.0
2009,algodao,0.0
2010,soja,1.0
2010,milho,33090.0
2010,cana,21243.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,28900.0
2011,cana,21282.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,30680.0
2012,cana,22774.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,26946.0
2013,cana,22008.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,27103.0
2014,cana,20337.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,28850.0
2015,cana,24236.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,24664.0
2016,cana,19026.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,21772.0
2017,cana,9860.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,21118.0
2018,cana,9853.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,21900.0
2019,cana,10719.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,21727.0
2020,cana,11501.0
2020,algodao,0.0
2021,soja,40.0
2021,milho,22761.0
2021,cana,10393.0
2021,algodao,0.0
2022,soja,150.0
2022,milho,22004.0
2022,cana,9106.0
2022,algodao,0.0
2023,soja,144.0
2023,milho,21564.0
2023,cana,9878.0
2023,algodao,0.0
2024,soja,144.0
2024,milho,18850.0
2024,cana,10886.0
2024,algodao,0.0
