ano,cultura,area_ha
2008,soja,153286.0
2008,milho,201373.0
2008,cana,343378.0
2008,algodao,113.0
2009,soja,148763.0
2009,milho,176150.0
2009,cana,361924.0
2009,algodao,114.0
2010,soja,150394.0
2010,milho,180098.0
2010,cana,369588.0
2010,algodao,100.0
2011,soja,152254.0
2011,milho,186653.0
2011,cana,404059.0
2011,algodao,100.0
2012,soja,162326.0
2012,milho,186667.0
2012,cana,365164.0
2012,algodao,25.0
2013,soja,173781.0
2013,milho,178563.0
2013,cana,394638.0
2013,algodao,0.0
2014,soja,177086.0
2014,milho,176705.0
2014,cana,431397.0
2014,algodao,0.0
2015,soja,205101.0
2015,milho,192456.0
2015,cana,440873.0
2015,algodao,0.0
2016,soja,206048.0
2016,milho,209309.0
2016,cana,423970.0
2016,algodao,0.0
2017,soja,244311.0
2017,milho,218521.0
2017,cana,418465.0
2017,algodao,0.0
2018,soja,247296.0
2018,milho,225688.0
2018,cana,395583.0
2018,algodao,0.0
2019,soja,259149.0
2019,milho,230158.0
2019,cana,372370.0
2019,algodao,100.0
2020,soja,267256.0
2020,milho,207520.0
2020,cana,371232.0
2020,algodao,100.0
2021,soja,284645.0
2021,milho,87120.0
2021,cana,367322.0
2021,algodao,100.0
2022,soja,279088.0
2022,milho,212698.0
2022,cana,382490.0
2022,algodao,100.0
2023,soja,309460.0
2023,milho,249082.0
2023,cana,374924.0
2023,algodao,0.0
2024,soja,315829.0
2024,milho,235272.0
2024,cana,370411.0
2024,algodao,0.0
