ano,cultura,area_ha
2008,soja,0.0
2008,milho,6985.0
2008,cana,145.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,6650.0
2009,cana,147.0
2009,algodao,0.0
2010,soja,120.0
2010,milho,6570.0
2010,cana,142.0
2010,algodao,0.0
2011,soja,200.0
2011,milho,8065.0
2011,cana,143.0
2011,algodao,0.0
2012,soja,700.0
2012,milho,9035.0
2012,cana,143.0
2012,algodao,0.0
2013,soja,900.0
2013,milho,8235.0
2013,cana,147.0
2013,algodao,0.0
2014,soja,3000.0
2014,milho,7935.0
2014,cana,137.0
2014,algodao,0.0
2015,soja,4370.0
2015,milho,10590.0
2015,cana,130.0
2015,algodao,0.0
2016,soja,6000.0
2016,milho,10275.0
2016,cana,115.0
2016,algodao,0.0
2017,soja,5000.0
2017,milho,8860.0
2017,cana,265.0
2017,algodao,0.0
2018,soja,11000.0
2018,milho,13975.0
2018,cana,115.0
2018,algodao,0.0
2019,soja,11000.0
2019,milho,18016.0
2019,cana,115.0
2019,algodao,0.0
2020,soja,17500.0
2020,milho,24676.0
2020,cana,115.0
2020,algodao,0.0
2021,soja,17500.0
2021,milho,24666.0
2021,cana,115.0
2021,algodao,0.0
2022,soja,17500.0
2022,milho,22666.0
2022,cana,115.0
2022,algodao,0.0
2023,soja,17500.0
2023,milho,22666.0
2023,cana,115.0
2023,algodao,0.0
2024,soja,22500.0
2024,milho,23526.0
2024,cana,125.0
2024,algodao,0.0
