ano,cultura,area_ha
2008,soja,0.0
2008,milho,605.0
2008,cana,1338.0
2008,algodao,0.0
2009,soja,0.0
2009,milho,610.0
2009,cana,1253.0
2009,algodao,0.0
2010,soja,0.0
2010,milho,606.0
2010,cana,1463.0
2010,algodao,0.0
2011,soja,0.0
2011,milho,530.0
2011,cana,1553.0
2011,algodao,0.0
2012,soja,0.0
2012,milho,471.0
2012,cana,1550.0
2012,algodao,0.0
2013,soja,0.0
2013,milho,428.0
2013,cana,1465.0
2013,algodao,0.0
2014,soja,0.0
2014,milho,288.0
2014,cana,726.0
2014,algodao,0.0
2015,soja,0.0
2015,milho,353.0
2015,cana,638.0
2015,algodao,0.0
2016,soja,0.0
2016,milho,209.0
2016,cana,587.0
2016,algodao,0.0
2017,soja,0.0
2017,milho,170.0
2017,cana,494.0
2017,algodao,0.0
2018,soja,0.0
2018,milho,158.0
2018,cana,429.0
2018,algodao,0.0
2019,soja,0.0
2019,milho,148.0
2019,cana,258.0
2019,algodao,0.0
2020,soja,0.0
2020,milho,63.0
2020,cana,180.0
2020,algodao,0.0
2021,soja,0.0
2021,milho,58.0
2021,cana,237.0
2021,algodao,0.0
2022,soja,0.0
2022,milho,84.0
2022,cana,121.0
2022,algodao,0.0
2023,soja,0.0
2023,milho,83.0
2023,cana,115.0
2023,algodao,0.0
2024,soja,0.0
2024,milho,80.0
2024,cana,87.0
2024,algodao,0.0
