ano,cultura,area_ha
2008,soja,12390.0
2008,milho,45892.0
2008,cana,350.0
2008,algodao,0.0
2009,soja,11200.0
2009,milho,40103.0
2009,cana,350.0
2009,algodao,0.0
2010,soja,10550.0
2010,milho,33796.0
2010,cana,325.0
2010,algodao,0.0
2011,soja,11950.0
2011,milho,34744.0
2011,cana,325.0
2011,algodao,0.0
2012,soja,16850.0
2012,milho,36089.0
2012,cana,370.0
2012,algodao,0.0
2013,soja,44279.0
2013,milho,40024.0
2013,cana,330.0
2013,algodao,0.0
2014,soja,77010.0
2014,milho,37006.0
2014,cana,335.0
2014,algodao,0.0
2015,soja,74315.0
2015,milho,39618.0
2015,cana,365.0
2015,algodao,0.0
2016,soja,105498.0
2016,milho,39596.0
2016,cana,454.0
2016,algodao,0.0
2017,soja,114438.0
2017,milho,92061.0
2017,cana,40.0
2017,algodao,0.0
2018,soja,126545.0
2018,milho,75081.0
2018,cana,5.0
2018,algodao,0.0
2019,soja,140673.0
2019,milho,90556.0
2019,cana,5.0
2019,algodao,0.0
2020,soja,163910.0
2020,milho,139930.0
2020,cana,5.0
2020,algodao,0.0
2021,soja,205827.0
2021,milho,120514.0
2021,cana,3.0
2021,algodao,0.0
2022,soja,231783.0
2022,milho,129048.0
2022,cana,3.0
2022,algodao,0.0
2023,soja,238720.0
2023,milho,147833.0
2023,cana,0.0
2023,algodao,0.0
2024,soja,387461.0
2024,milho,175534.0
2024,cana,15.0
2024,algodao,250.0
