ano,cultura,area_ha
2008,soja,530.0
2008,milho,41270.0
2008,cana,15306.0
2008,algodao,4326.0
2009,soja,600.0
2009,milho,43730.0
2009,cana,14981.0
2009,algodao,0.0
2010,soja,1280.0
2010,milho,37383.0
2010,cana,18086.0
2010,algodao,0.0
2011,soja,1910.0
2011,milho,35622.0
2011,cana,17480.0
2011,algodao,0.0
2012,soja,3100.0
2012,milho,33080.0
2012,cana,19134.0
2012,algodao,0.0
2013,soja,3250.0
2013,milho,29646.0
2013,cana,19803.0
2013,algodao,0.0
2014,soja,4550.0
2014,milho,26416.0
2014,cana,18851.0
2014,algodao,0.0
2015,soja,7480.0
2015,milho,19303.0
2015,cana,19647.0
2015,algodao,0.0
2016,soja,10270.0
2016,milho,17662.0
2016,cana,16533.0
2016,algodao,0.0
2017,soja,15980.0
2017,milho,18483.0
2017,cana,17257.0
2017,algodao,0.0
2018,soja,20465.0
2018,milho,17376.0
2018,cana,18352.0
2018,algodao,0.0
2019,soja,26310.0
2019,milho,17406.0
2019,cana,17661.0
2019,algodao,0.0
2020,soja,27838.0
2020,milho,18070.0
2020,cana,17789.0
2020,algodao,0.0
2021,soja,40066.0
2021,milho,22310.0
2021,cana,17692.0
2021,algodao,0.0
2022,soja,54394.0
2022,milho,24665.0
2022,cana,17720.0
2022,algodao,0.0
2023,soja,73806.0
2023,milho,29565.0
2023,cana,15064.0
2023,algodao,0.0
2024,soja,102604.0
2024,milho,26445.0
2024,cana,15364.0
2024,algodao,0.0
